@T,D1,,,,
,04.05.2006,0.231353546,0.187133036,0.120338451,0.164497055
,05.05.2006,0.226963293,0.185666967,0.12014476,0.164759305
,06.05.2006,0.226866098,0.184199325,0.119475294,0.164941563
,07.05.2006,0.232570774,0.18520237,0.119109834,0.165024216
,08.05.2006,0.235383697,0.187019758,0.11956673,0.165038805
,09.05.2006,0.23422398,0.187777429,0.120216115,0.165131242
,10.05.2006,0.234456499,0.188041956,0.120552825,0.165306445
,11.05.2006,0.234234549,0.18804197,0.1207633,0.165498817
,12.05.2006,0.23712845,0.188714964,0.120933097,0.165696187
,13.05.2006,0.240220436,0.190043878,0.121426938,0.165859553
,14.05.2006,0.24424001,0.19204508,0.12222248,0.166071835
,15.05.2006,0.24619497,0.194004312,0.123312761,0.166360017
,16.05.2006,0.247652144,0.19525491,0.124327514,0.166741455
,17.05.2006,0.249743239,0.196567523,0.125213561,0.16715282
,18.05.2006,0.249955472,0.19755522,0.126084431,0.16761386
,19.05.2006,0.253095437,0.198702093,0.126836833,0.168078116
,20.05.2006,0.255324985,0.200322244,0.127773725,0.168533296
,21.05.2006,0.257534224,0.201878496,0.12882303,0.169023739
,22.05.2006,0.258368559,0.20329212,0.129900913,0.169532322
,23.05.2006,0.255958555,0.203602719,0.130788801,0.170034399
,24.05.2006,0.256614837,0.203461177,0.13119437,0.170532388
,25.05.2006,0.259696528,0.204489118,0.131639553,0.170966661
,26.05.2006,0.26256358,0.206061871,0.132439675,0.171361804
,27.05.2006,0.264080883,0.207557358,0.133459506,0.171755016
,28.05.2006,0.264861908,0.208802948,0.134453476,0.172186174
,29.05.2006,0.263175016,0.20898889,0.135243816,0.172667932
,30.05.2006,0.262231752,0.208845169,0.135607178,0.17314798
,31.05.2006,0.261244819,0.208521361,0.13576277,0.17360125
,01.06.2006,0.261537001,0.208374996,0.135780308,0.173997497
,02.06.2006,0.264061695,0.209045295,0.135927287,0.174313887
,03.06.2006,0.266788578,0.210497261,0.13648313,0.174562716
,04.06.2006,0.268849727,0.211992025,0.137331493,0.174829375
,05.06.2006,0.271247708,0.213627385,0.138298254,0.175134066
,06.06.2006,0.272824788,0.21515821,0.139382543,0.175489524
,07.06.2006,0.274990629,0.21668421,0.140458489,0.175885826
,08.06.2006,0.2764136,0.218262806,0.141615788,0.176315538
,09.06.2006,0.276133195,0.21913425,0.14267472,0.176781343
,10.06.2006,0.275557961,0.219636145,0.14343918,0.177273251
,11.06.2006,0.274794505,0.219621631,0.143919883,0.177786305
,12.06.2006,0.275348675,0.219894595,0.144244713,0.178244225
,13.06.2006,0.277288893,0.220770163,0.144661078,0.178649307
,14.06.2006,0.27894431,0.222123822,0.145372607,0.179008987
,15.06.2006,0.279118106,0.223288748,0.146216724,0.179384443
,16.06.2006,0.277801765,0.223728744,0.14689588,0.179811552
,17.06.2006,0.275467121,0.223253622,0.14718553,0.180244385
,18.06.2006,0.276322659,0.223312175,0.147201638,0.180652164
,19.06.2006,0.276983367,0.22411935,0.147484818,0.180983414
,20.06.2006,0.276681415,0.22486932,0.147934395,0.181304734
,21.06.2006,0.275067908,0.225078396,0.148331583,0.181613528
,22.06.2006,0.27369237,0.225187405,0.148528107,0.181930369
,23.06.2006,0.27074937,0.224557485,0.148537359,0.182263006
,24.06.2006,0.27193399,0.224807535,0.148391672,0.182544357
,25.06.2006,0.270187526,0.225405525,0.148595198,0.182776856
,26.06.2006,0.268124042,0.225252255,0.148715525,0.182996611
,27.06.2006,0.267472547,0.225449741,0.148717842,0.183216518
,28.06.2006,0.266401239,0.226190596,0.148935549,0.183395147
,29.06.2006,0.263633522,0.226548211,0.149250829,0.183586832
,30.06.2006,0.260201162,0.227528453,0.149610697,0.183726787
,01.07.2006,0.257779425,0.228338556,0.150143235,0.18391869
,02.07.2006,0.25701991,0.228677392,0.150546279,0.184154831
,03.07.2006,0.256232248,0.228730918,0.150807559,0.184417138
,04.07.2006,0.255317483,0.228671458,0.150973332,0.184671866
,05.07.2006,0.255168798,0.228716051,0.151071449,0.184911183
,06.07.2006,0.254287735,0.228576308,0.151169605,0.185140272
,07.07.2006,0.254275013,0.228552518,0.151216358,0.18532783
,08.07.2006,0.254327026,0.228832058,0.151340303,0.18551289
,09.07.2006,0.250490602,0.228130849,0.151405808,0.185713738
,10.07.2006,0.246972105,0.226288546,0.150884707,0.185912085
,11.07.2006,0.248844712,0.225582443,0.150126939,0.18605048
,12.07.2006,0.249265818,0.225868679,0.149896544,0.186063538
,13.07.2006,0.252052186,0.226509874,0.149957033,0.186047868
,14.07.2006,0.254798461,0.227961578,0.15044377,0.186040033
,15.07.2006,0.257316117,0.229511143,0.151267939,0.18606615
,16.07.2006,0.259407468,0.231144733,0.152303678,0.186136685
,17.07.2006,0.260416039,0.232469708,0.15338598,0.186293482
,18.07.2006,0.260272533,0.233257185,0.154326043,0.186568066
,19.07.2006,0.260602429,0.233744964,0.155044048,0.186908363
,20.07.2006,0.260223158,0.234082523,0.155659357,0.187272623
,21.07.2006,0.259205426,0.234013198,0.1561045,0.187637296
,22.07.2006,0.259397823,0.234010163,0.156359568,0.187991889
,23.07.2006,0.259965485,0.234305736,0.156657863,0.188304778
,24.07.2006,0.260942649,0.234855261,0.157066497,0.188554787
,25.07.2006,0.260926276,0.235462991,0.157600337,0.188818175
,26.07.2006,0.258173341,0.235100163,0.157986368,0.189126622
,27.07.2006,0.256725427,0.234197236,0.157916785,0.189448562
,28.07.2006,0.258150461,0.234097607,0.157758485,0.189683614
,29.07.2006,0.259312914,0.23467099,0.157933591,0.189868619
,30.07.2006,0.260527659,0.23533292,0.158327383,0.190011406
,31.07.2006,-9999,-9999,-9999,-9999
,01.08.2006,-9999,-9999,-9999,-9999
,02.08.2006,0.259932455,0.236393057,0.159775388,0.190612361
,03.08.2006,0.258690379,0.236062627,0.159903455,0.190874809
,04.08.2006,0.257789198,0.235559855,0.159881704,0.191105618
,05.08.2006,0.257912442,0.235378264,0.159816458,0.191304722
,06.08.2006,0.256796072,0.235121225,0.159809209,0.191469402
,07.08.2006,0.257110521,0.234867313,0.159736727,0.191596967
,08.08.2006,0.258049099,0.235172601,0.159780215,0.191703308
,09.08.2006,0.258703046,0.235608271,0.160009838,0.191780425
,10.08.2006,-9999,-9999,-9999,-9999
,11.08.2006,-9999,-9999,-9999,-9999
,12.08.2006,-9999,-9999,-9999,-9999
,13.08.2006,-9999,-9999,-9999,-9999
,14.08.2006,-9999,-9999,-9999,-9999
,15.08.2006,-9999,-9999,-9999,-9999
,16.08.2006,-9999,-9999,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999
,20.08.2006,-9999,-9999,-9999,-9999
,21.08.2006,-9999,-9999,-9999,-9999
,22.08.2006,-9999,-9999,-9999,-9999
,23.08.2006,-9999,-9999,-9999,-9999
,24.08.2006,0.252682471,0.233338446,0.159396354,0.192661926
,25.08.2006,0.252605746,0.233726878,0.15959667,0.192664593
,26.08.2006,0.249708703,0.233287408,0.159710159,0.1927046
,27.08.2006,0.246424783,0.231971674,0.159377101,0.192784623
,28.08.2006,0.242139441,0.230060286,0.158577522,0.192848653
,29.08.2006,0.240844508,0.228270398,0.157451958,0.192843317
,30.08.2006,-9999,-9999,-9999,-9999
,31.08.2006,-9999,-9999,-9999,-9999
,01.09.2006,-9999,-9999,-9999,-9999
,02.09.2006,0.234056811,0.233370986,0.162159543,0.192414427
,03.09.2006,0.231807719,0.231911637,0.16148256,0.192284048
,04.09.2006,0.231592004,0.23107912,0.160691039,0.192140133
,05.09.2006,0.231198225,0.230592846,0.160103862,0.191933893
,06.09.2006,0.231979148,0.230620524,0.159731963,0.191703393
,07.09.2006,0.232019814,0.230811272,0.15961878,0.191486598
,08.09.2006,0.231382582,0.230860514,0.159572044,0.19126994
,09.09.2006,0.229659462,0.230414543,0.159436818,0.191123782
,10.09.2006,0.227829622,0.229588528,0.159065907,0.19101015
,11.09.2006,0.226692673,0.228751944,0.158536201,0.190893859
,12.09.2006,0.224476103,0.227804411,0.157953779,0.190758683
,13.09.2006,0.224058713,0.226819247,0.157221421,0.190599252
,14.09.2006,0.225120285,0.22666086,0.156702626,0.190388609
,15.09.2006,0.227115523,0.22733432,0.156571264,0.190161907
,16.09.2006,0.225316796,0.227837795,0.156790217,0.189948846
,17.09.2006,0.21978125,0.226211377,0.156568907,0.189838325
,18.09.2006,0.217951951,0.22418212,0.155547236,0.189760183
,19.09.2006,0.216454335,0.222784408,0.154461847,0.189617411
,20.09.2006,0.21708783,0.222127921,0.1535876,0.189393952
,21.09.2006,0.217505684,0.222133932,0.153107175,0.189095347
,22.09.2006,0.215193795,0.221725204,0.152795434,0.188807774
,23.09.2006,0.212351825,0.220330898,0.152161175,0.18856341
,24.09.2006,0.210109745,0.218643658,0.151209129,0.188343364
,25.09.2006,0.210915263,0.217735638,0.150234378,0.188085958
,26.09.2006,0.212093302,0.217818861,0.149689178,0.187751108
,27.09.2006,0.213483058,0.218357397,0.149528225,0.187411259
,28.09.2006,0.212239215,0.218562872,0.149577916,0.187090485
,29.09.2006,0.212463933,0.218276972,0.14945962,0.186850108
,30.09.2006,0.213554799,0.218604555,0.149388666,0.186644597
,01.10.2006,0.214406998,0.219144212,0.149499835,0.186444557
,02.10.2006,0.214433842,0.219514349,0.149712843,0.186276629
,03.10.2006,0.214421768,0.219702551,0.149890481,0.186146078
,04.10.2006,0.213156808,0.219660751,0.149992387,0.186039543
,05.10.2006,0.21168132,0.218917578,0.149866801,0.185972977
,06.10.2006,0.212757616,0.218708833,0.14961342,0.185911758
,07.10.2006,0.214150598,0.219171076,0.149594484,0.185802643
,08.10.2006,0.214983923,0.219983607,0.149845485,0.18570687
,09.10.2006,0.210700199,0.219517604,0.150065877,0.18564303
,10.10.2006,0.205071118,0.217133809,0.149514224,0.18565101
,11.10.2006,0.201899955,0.214384382,0.148192982,0.18563505
,12.10.2006,0.200930392,0.212486504,0.146777886,0.185528696
,13.10.2006,0.200569271,0.211509335,0.145661773,0.185292188
,14.10.2006,0.200305272,0.210861339,0.144866377,0.184986851
,15.10.2006,0.200015979,0.210325219,0.144217124,0.184655293
,16.10.2006,0.201042246,0.21034558,0.143768282,0.184339988
,17.10.2006,0.199437174,0.210205879,0.143530341,0.184038216
,18.10.2006,0.194442385,0.208525497,0.142986153,0.183794903
,19.10.2006,0.190557397,0.205807608,0.141786822,0.183591412
,20.10.2006,0.18866197,0.203381512,0.140292491,0.18335373
,21.10.2006,0.188349721,0.201974183,0.138961331,0.183039757
,22.10.2006,0.186546394,0.200859276,0.137930762,0.182660247
,23.10.2006,0.185419204,0.1995192,0.136920567,0.182223347
,24.10.2006,0.186559435,0.198941097,0.136026477,0.181642638
,25.10.2006,0.187646228,0.199098863,0.135505951,0.181015877
,26.10.2006,0.188267574,0.199521835,0.135294071,0.180447915
,27.10.2006,0.184968593,0.198871005,0.13509135,0.179933213
,28.10.2006,0.184408277,0.197670548,0.134468687,0.179494979
,29.10.2006,0.185257524,0.197381598,0.133914075,0.179052179
,30.10.2006,0.18581027,0.197446081,0.133581975,0.178599637
,31.10.2006,0.182931832,0.197662103,0.133394011,0.178199669
,01.11.2006,0.178835558,-9999,0.132989947,0.177849506
,02.11.2006,0.17654376,0.195531263,0.132291675,0.177432435
,03.11.2006,0.175754594,0.194259595,0.131459654,0.176990103
,04.11.2006,0.17834313,0.193582764,0.130766074,0.176532932
,05.11.2006,0.180491767,0.193690755,0.130453894,0.176037816
,06.11.2006,0.182314948,0.194306801,0.130414631,-9999
,07.11.2006,0.183615376,0.195146567,0.130589174,0.175163064
,08.11.2006,0.185490307,0.196055602,0.130894957,0.174872909
,09.11.2006,0.186449866,0.197157493,0.131347864,0.174659968
,10.11.2006,0.184082076,0.197143449,0.131748966,0.174516397
,11.11.2006,0.180432199,0.195980505,0.131645883,0.174434377
,12.11.2006,0.17871679,0.194359639,0.13108088,0.174303715
,13.11.2006,0.176223734,0.193162115,0.130368935,0.174101444
,14.11.2006,0.174638216,0.191538754,0.129555063,0.173812349
,15.11.2006,0.173881604,0.190548902,0.128718154,0.173452034
,16.11.2006,0.173032273,0.18970726,0.12802682,0.173043693
,17.11.2006,0.174110834,0.189236589,0.127430145,0.172595175
,18.11.2006,0.175055798,0.189531984,0.127109862,0.172142263
,19.11.2006,0.174997855,0.189704416,0.126989619,0.171723068
,20.11.2006,0.174100509,0.189496437,0.126867306,0.171362778
,21.11.2006,0.173491883,0.188941502,0.12661005,0.17102574
,22.11.2006,0.174371674,0.188889587,0.126342372,0.170714401
,23.11.2006,0.174870674,0.18912452,0.126226847,0.170428673
,24.11.2006,0.1748418,0.189285808,0.126205462,0.170153325
,25.11.2006,0.173484214,0.188941541,0.126143451,0.169903465
,26.11.2006,0.173334167,0.188551149,0.125906275,0.169686594
,27.11.2006,0.17143109,0.188057912,0.125667245,0.169467375
,28.11.2006,0.168724374,0.186718196,0.125221951,0.169225676
,29.11.2006,0.16750775,0.185397334,0.124503733,0.168961546
,30.11.2006,0.165808845,0.18435399,0.123790053,0.168624842
,01.12.2006,0.163846135,0.183011194,0.123059913,0.168253401
,02.12.2006,0.162623909,0.181927689,0.122275611,0.167822356
,03.12.2006,0.160632579,0.180757732,0.121521509,0.167369455
,04.12.2006,0.158736745,0.179324707,0.120707725,0.166892337
,05.12.2006,0.15852706,0.178275258,0.119841134,0.166381139
,06.12.2006,0.15911343,0.177887618,0.119172399,0.165863424
,07.12.2006,0.15959599,0.177747996,0.118730583,0.165326799
,08.12.2006,0.159939115,0.177747999,0.118427665,0.16479368
,09.12.2006,0.160807502,0.177834928,0.11821569,0.164320948
,10.12.2006,0.161419013,0.178145952,0.118112876,0.163895917
,11.12.2006,0.161943598,0.178320048,0.118086152,0.163513469
,12.12.2006,0.162186175,0.178618374,0.118086152,0.16318079
,13.12.2006,0.161398894,0.178462583,0.118071762,0.162900187
,14.12.2006,0.162565775,0.17840451,0.117954648,0.162627243
,15.12.2006,0.163884103,0.179012231,0.1179793,0.162401224
,16.12.2006,0.164533142,0.179491301,0.118151945,0.1621803
,17.12.2006,0.16403708,0.179809313,0.11831856,0.162018398
,18.12.2006,0.162042657,0.17935629,0.118343254,0.161861503
,19.12.2006,0.159955239,0.178404697,0.118098508,0.161707149
,20.12.2006,0.159041053,0.177332243,0.117646827,0.16156267
,21.12.2006,0.158404967,0.176675458,0.117161342,0.1613302
,22.12.2006,0.157525058,0.176135381,0.116724011,0.161063718
,23.12.2006,0.15614761,0.175308863,0.116281567,0.160773084
,24.12.2006,0.155286908,0.174539287,0.115781182,0.160473012
,25.12.2006,0.154333857,0.173873121,0.115280057,0.160151358
,26.12.2006,0.153341765,0.173026995,0.114794391,0.159808196
,27.12.2006,0.153843208,0.172622896,0.114299826,0.159416895
,28.12.2006,0.15476544,0.172669487,0.114007715,0.159040714
,29.12.2006,0.155481432,0.172886995,0.113862835,0.158652945
,30.12.2006,0.15538538,0.173058008,0.113804511,0.158316542
,31.12.2006,0.154419344,0.172832616,0.113728128,0.158016783
,01.01.2007,0.153322524,0.172356483,0.113521226,0.15776565
,02.01.2007,0.152084183,0.171705636,0.11320829,0.157495454
,03.01.2007,0.151736469,0.1711051,0.112845838,0.157194227
,04.01.2007,0.152485596,0.170896615,0.112522002,0.156886123
,05.01.2007,0.153725977,0.1711051,0.112356295,0.15660481
,06.01.2007,0.15440208,0.171517308,0.112338334,0.156319007
,07.01.2007,0.152976015,0.171416793,0.112352303,0.156050287
,08.01.2007,0.151671038,0.170798933,0.112182783,0.155815392
,09.01.2007,0.152166705,0.17042363,0.111907871,0.155590278
,10.01.2007,0.152726729,0.170441608,0.111730773,0.155329493
,11.01.2007,0.153297813,0.17051098,0.111647258,0.155109574
,12.01.2007,0.152058693,0.170570094,0.111579683,0.154906557
,13.01.2007,0.146678178,0.169925886,0.111396963,0.154682233
,14.01.2007,0.133217061,0.169078504,0.111079602,0.154481931
,15.01.2007,0.123191562,0.168147038,0.110711344,0.154248447
,16.01.2007,0.114219969,0.16708911,0.110292502,0.153967592
,17.01.2007,0.109088663,0.165886077,0.109815539,0.153641899
,18.01.2007,0.107233901,0.163927809,0.109298583,0.15332135
,19.01.2007,0.105479899,0.159632355,0.108812411,0.152986998
,20.01.2007,0.10471919,0.15504482,0.108374417,0.152631772
,21.01.2007,0.10648894,0.151676002,0.108015419,0.152258129
,22.01.2007,0.107339178,0.150709111,-9999,0.151889753
,23.01.2007,0.107676901,0.150067853,0.107505444,0.151528976
,24.01.2007,0.111079513,0.150041715,0.107338368,0.151201651
,25.01.2007,0.115929272,0.151184977,0.107284001,0.150874757
,26.01.2007,0.121426091,0.153301203,0.107330598,0.150602271
,27.01.2007,0.126195366,0.156157891,0.107433545,0.150365258
,28.01.2007,0.125075681,0.158988288,0.107554042,0.150149558
,29.01.2007,0.122328348,0.160081345,0.107672669,0.149999615
,30.01.2007,0.121924883,0.160098658,0.107694068,0.149877853
,31.01.2007,0.120177154,0.159784627,0.107682395,0.149760825
,01.02.2007,0.11705948,0.158837445,0.107602645,0.149632166
,02.02.2007,0.108322786,0.156088846,0.107443258,0.149484871
,03.02.2007,0.104388443,0.150449401,0.107165647,0.149339999
,04.02.2007,0.105959383,0.14657888,0.106778074,0.149169534
,05.02.2007,0.108849719,0.145624423,0.106485991,0.148952531
,06.02.2007,0.113991957,0.146193601,0.106343035,0.148726394
,07.02.2007,0.121539518,0.148020098,0.106358484,0.148509773
,08.02.2007,0.126687995,0.150806093,0.106495653,0.148318931
,09.02.2007,0.130295815,0.153992378,0.106698709,0.148149152
,10.02.2007,0.133583131,0.157085835,0.106878747,0.14801202
,11.02.2007,0.139041541,0.159904433,0.107053143,0.147933034
,12.02.2007,0.148102408,0.16273821,0.107218012,0.147865676
,13.02.2007,0.152941474,0.16537397,0.107375272,0.147826199
,14.02.2007,0.148993235,0.166705951,0.107552099,0.147812268
,15.02.2007,0.14396162,0.166913856,0.107709638,0.147809947
,16.02.2007,0.140282293,0.16682001,0.10782253,0.147816912
,17.02.2007,0.140810332,0.16674648,0.107855635,0.147821555
,18.02.2007,0.143060973,0.166789579,0.107869268,0.147809948
,19.02.2007,0.14747653,0.166941765,0.10790822,0.147793697
,20.02.2007,0.153710431,0.167172726,0.107968618,0.147761202
,21.02.2007,0.156779428,0.167622555,0.108091427,0.147731029
,22.02.2007,0.159446254,0.168723503,0.108345122,0.147719423
,23.02.2007,0.161069182,0.16991572,0.108792853,0.147742634
,24.02.2007,0.162499474,0.171028045,0.109320178,0.147805308
,25.02.2007,0.161749846,0.171710738,0.10985294,0.147930711
,26.02.2007,0.160681869,0.171537934,0.110158316,0.14807244
,27.02.2007,0.161263114,0.171509565,0.1102747,0.148228212
,28.02.2007,0.162373242,0.172007641,0.11044054,0.148367788
,01.03.2007,0.160933613,0.172136744,0.110675715,0.148493468
,02.03.2007,0.159731362,0.171679802,0.110729111,0.148607571
,03.03.2007,0.15876907,0.171156605,0.110606511,0.148700752
,04.03.2007,0.15842745,0.170737168,0.110440535,0.148766001
,05.03.2007,0.159769674,0.170729454,0.110314168,0.148779986
,06.03.2007,0.162611986,0.17159999,0.110408952,0.148779986
,07.03.2007,0.166211621,0.173110308,0.110853871,0.148784649
,08.03.2007,0.169067883,0.1751343,0.111647478,0.148861579
,09.03.2007,0.169822749,0.176481424,0.112560101,0.149048176
,10.03.2007,0.171583614,0.177574433,0.113356783,0.149335345
,11.03.2007,0.172578468,0.178708274,0.114120597,0.149688318
,12.03.2007,0.174422868,0.17967956,0.114865195,0.150079289
,13.03.2007,0.177544908,0.181159843,0.115631036,0.150494312
,14.03.2007,0.180607624,0.183078508,0.116628324,0.150952343
,15.03.2007,0.181004368,0.184679816,0.117753689,0.151465393
,16.03.2007,0.178833573,0.184933075,0.118615197,0.15202904
,17.03.2007,0.180250999,0.184822529,0.119031885,0.152593928
,18.03.2007,0.18360757,0.186154636,0.119553103,0.153122128
,19.03.2007,0.185900914,0.187796754,0.120422652,0.153611033
,20.03.2007,0.186826274,0.189108245,0.12139616,0.154129433
,21.03.2007,0.188327508,0.190156648,0.122298743,0.154665583
,22.03.2007,0.188253493,0.190985573,0.123131542,0.155260196
,23.03.2007,0.189287478,0.191555135,0.123804848,0.155844185
,24.03.2007,0.188743979,0.192178031,0.124463399,-9999
,25.03.2007,0.185894109,0.191491928,0.124864573,0.157004058
,26.03.2007,0.188123745,0.191472514,0.12491346,0.157524406
,27.03.2007,0.189132546,0.192191871,0.125238938,0.157951568
,28.03.2007,0.1888783,0.19241261,0.125643782,0.158360091
,29.03.2007,0.18770267,0.19277456,0.125981053,0.158769221
,30.03.2007,0.181103723,0.191022313,0.126013113,0.15914744
,31.03.2007,0.178682836,0.188739902,0.125264613,0.159467888
,01.04.2007,0.179665213,0.187671282,0.12444009,0.159637975
,02.04.2007,0.184104715,0.188390524,0.124079795,0.159662278
,03.04.2007,0.18743966,0.19021994,0.124461323,0.159657416
,04.04.2007,0.186868643,0.191277087,0.125190049,0.159708473
,05.04.2007,0.186782026,0.191414661,0.12566298,0.159878728
,06.04.2007,0.185392158,0.191546833,0.125929765,0.16009047
,07.04.2007,0.17974582,0.190143435,0.125919105,0.160331624
,08.04.2007,-9999,-9999,-9999,-9999
,09.04.2007,-9999,-9999,-9999,-9999
,10.04.2007,0.179843413,0.186070716,0.123365482,0.160453504
,11.04.2007,0.179242837,0.186932213,0.123458333,0.160290197
,12.04.2007,0.178880975,0.18695393,0.123540658,0.160190311
,13.04.2007,0.177850858,0.186560644,0.123489988,0.160122113
,14.04.2007,0.178069524,0.18626531,0.123333833,0.160066117
,15.04.2007,0.182141779,0.187003025,0.123272675,0.160015
,16.04.2007,0.186361758,0.188958453,0.123779524,0.159976057
,17.04.2007,0.187928179,0.190617603,0.124662947,0.160022302
,18.04.2007,0.19012885,0.192040304,0.125539434,0.160165954
,19.04.2007,0.192411458,0.193524746,0.126453855,0.160421814
,20.04.2007,0.193157528,0.194748648,0.127402315,0.160746232
,21.04.2007,0.195393003,0.195854721,0.128251324,0.161127272
,22.04.2007,0.196241488,0.196958632,0.129134056,0.161535765
,23.04.2007,0.197693177,0.19799623,0.129972515,0.161989002
,24.04.2007,-9999,-9999,-9999,-9999
,25.04.2007,-9999,-9999,-9999,-9999
,26.04.2007,0.18988518,0.195349917,0.130384142,0.163348309
,27.04.2007,0.192619545,0.195430679,0.130070338,0.163602231
,28.04.2007,0.19753898,0.196964594,0.130336219,0.163755193
,29.04.2007,0.202964219,0.199471877,0.131256138,0.163895896
,30.04.2007,0.207303113,0.202404406,0.132730187,0.164165174
,01.05.2007,0.208612391,0.204633485,0.134395793,0.164555978
,02.05.2007,0.208762181,0.205846995,0.1357942,0.16511096
,03.05.2007,0.209059172,0.206497183,0.136830751,0.165721726
,04.05.2007,0.207808228,0.206935198,0.137646763,0.166338805
,05.05.2007,0.204252685,0.206091563,0.138061424,0.166952256
,06.05.2007,-9999,-9999,-9999,-9999
,07.05.2007,0.199444348,0.203024537,0.137291161,0.167945074
,08.05.2007,0.199553058,0.202275514,0.136790248,0.168203228
,09.05.2007,0.203763997,0.20293908,0.13657941,0.168358738
,10.05.2007,0.207985457,0.204650779,0.13704176,0.168459124
,11.05.2007,0.212577003,0.206990549,0.138041413,0.168579621
,12.05.2007,0.216043983,0.209499845,0.139467155,0.168747905
,13.05.2007,0.217682332,0.211383847,0.140988212,0.16901687
,14.05.2007,0.219413207,0.212973063,0.142372054,0.169406958
,15.05.2007,0.216996869,0.213633528,0.143562811,0.169873218
,16.05.2007,0.215477578,0.212899659,0.144119846,0.170403425
,17.05.2007,0.218060738,0.213278138,0.144376932,0.17087131
,18.05.2007,0.218363694,0.213856887,0.144931359,0.171289258
,19.05.2007,0.220179848,0.214583997,0.145496382,0.171659598
,20.05.2007,0.220396284,0.215365599,0.146177034,0.17202533
,21.05.2007,0.22182938,0.21610167,0.146850234,0.17238898
,22.05.2007,0.219697545,0.216536864,0.147558105,0.172776019
,23.05.2007,-9999,-9999,-9999,-9999
,24.05.2007,0.212803786,0.213061101,0.147203903,0.173651307
,25.05.2007,0.214523587,0.212662077,0.146679348,0.173945344
,26.05.2007,0.217323684,0.2135954,0.146679358,0.174103986
,27.05.2007,0.218938359,0.214687145,0.147133586,0.174185914
,28.05.2007,0.222391189,0.216350633,0.147835342,0.17429603
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.211677724,0.215218418,0.149436037,0.175170775
,01.06.2007,0.211430785,0.214389551,0.148840697,0.175515212
,02.06.2007,-9999,-9999,-9999,-9999
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,-9999,-9999,-9999,-9999
,08.06.2007,-9999,-9999,-9999,-9999
,09.06.2007,-9999,-9999,-9999,-9999
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
,12.06.2007,-9999,-9999,-9999,-9999
,13.06.2007,-9999,-9999,-9999,-9999
,14.06.2007,-9999,-9999,-9999,-9999
,15.06.2007,-9999,-9999,-9999,-9999
,16.06.2007,-9999,-9999,-9999,-9999
,17.06.2007,-9999,-9999,-9999,-9999
,18.06.2007,-9999,-9999,-9999,-9999
,19.06.2007,-9999,-9999,-9999,-9999
,20.06.2007,-9999,-9999,-9999,-9999
,21.06.2007,-9999,-9999,-9999,-9999
,22.06.2007,-9999,-9999,-9999,-9999
,23.06.2007,-9999,-9999,-9999,-9999
,24.06.2007,-9999,-9999,-9999,-9999
,25.06.2007,-9999,-9999,-9999,-9999
,26.06.2007,-9999,-9999,-9999,-9999
,27.06.2007,-9999,-9999,-9999,-9999
,28.06.2007,-9999,-9999,-9999,-9999
,29.06.2007,-9999,-9999,-9999,-9999
,30.06.2007,-9999,-9999,-9999,-9999
,01.07.2007,-9999,-9999,-9999,-9999
,02.07.2007,-9999,-9999,-9999,-9999
,03.07.2007,-9999,-9999,-9999,-9999
,04.07.2007,-9999,-9999,-9999,-9999
,05.07.2007,-9999,-9999,-9999,-9999
,06.07.2007,-9999,-9999,-9999,-9999
,07.07.2007,-9999,-9999,-9999,-9999
,08.07.2007,-9999,-9999,-9999,-9999
,09.07.2007,-9999,-9999,-9999,-9999
,10.07.2007,-9999,-9999,-9999,-9999
,11.07.2007,-9999,-9999,-9999,-9999
,12.07.2007,-9999,-9999,-9999,-9999
,13.07.2007,0.150121832,0.2105593,0.169810916,0.188574157
,14.07.2007,0.150904952,0.208698691,0.168822377,0.188904492
,15.07.2007,0.152497623,0.208371213,0.168093228,0.189073828
,16.07.2007,0.154310655,0.208675353,0.167834543,0.189143736
,17.07.2007,0.155522168,0.209264118,0.167979059,0.189197524
,18.07.2007,0.156559177,0.209766644,0.168324163,0.189289
,19.07.2007,0.157200281,0.210304834,0.168763761,0.189426238
,20.07.2007,0.156883233,0.210398005,0.169196375,0.189606639
,21.07.2007,0.15734225,0.210389259,0.169428223,0.189843721
,22.07.2007,0.155069614,0.210087598,0.169599054,0.189843798
,23.07.2007,0.150286888,0.209583587,0.169928285,0.189717077
,24.07.2007,0.15093241,0.210258254,0.170498273,0.189951545
,25.07.2007,0.151123708,0.210566935,0.171025785,0.190191585
,26.07.2007,0.150688268,0.210607749,0.171423345,0.190472316
,27.07.2007,0.149500909,0.210328168,0.17170326,0.190788429
,28.07.2007,0.146052578,0.208699337,0.171698134,0.191123798
,29.07.2007,0.145756834,0.206771178,0.170972047,0.191437841
,30.07.2007,0.147485115,0.205941873,0.1702272,0.191627488
,31.07.2007,0.150198421,0.20590445,0.169815922,0.19169796
