@T,D2,,,,
,03.05.2009,0.352855725,0.348516414,0.331817048,0.329120286
,04.05.2009,0.356491617,0.348587823,0.331395417,0.330384245
,05.05.2009,0.3578272,0.349466,0.331483555,0.331439119
,06.05.2009,0.359008878,0.350449023,0.33188607,0.332407226
,07.05.2009,0.361248465,0.351804963,0.332507687,0.333272608
,08.05.2009,0.362042751,0.353323965,0.333441395,0.334127738
,09.05.2009,0.360786733,0.353896515,0.334361201,0.33499579
,10.05.2009,0.35985311,0.353952603,0.334927682,0.335927347
,11.05.2009,0.357352263,0.353107878,0.335135925,0.336918822
,12.05.2009,0.359270953,0.352675792,0.335004784,0.337763898
,13.05.2009,0.360774323,0.353379953,0.335159077,0.338485342
,14.05.2009,0.359505123,0.353608135,0.335544935,0.3391999
,15.05.2009,0.360446581,0.353576094,0.335772717,0.339833228
,16.05.2009,0.360240508,0.353916545,0.336097194,0.340435919
,17.05.2009,0.36093275,0.354052776,0.33633293,0.341058852
,18.05.2009,0.363411527,0.354874997,0.33667319,0.341635382
,19.05.2009,0.365981379,0.356442258,0.337369862,0.342169266
,20.05.2009,0.367247901,0.358021534,0.338408668,0.342750835
,21.05.2009,0.367162168,0.359208721,0.33952318,0.343372355
,22.05.2009,0.365075739,0.359204663,0.340332231,0.344124586
,23.05.2009,0.364631979,0.358925797,0.34069435,0.344862013
,24.05.2009,0.362635044,0.358150614,0.340826787,0.345556916
,25.05.2009,0.361986011,0.357529464,0.3406593,0.346169581
,26.05.2009,0.359739352,0.356510612,0.340413981,0.346727472
,27.05.2009,0.359744,0.35540492,0.339915855,0.347186859
,28.05.2009,0.361495313,0.355400865,0.339546432,0.347527665
,29.05.2009,0.361966772,0.355597711,0.339503669,0.347809162
,30.05.2009,0.364631728,0.356454244,0.339635856,0.34803925
,31.05.2009,0.365344757,0.357618165,0.340168768,0.348313077
,01.06.2009,0.365499701,0.358247393,0.340776173,0.348654548
,02.06.2009,0.364099609,0.358574395,0.34126724,0.348992232
,03.06.2009,0.362988756,0.357114705,0.341345231,0.349433529
,04.06.2009,0.365096149,0.356076024,0.340713853,0.34984331
,05.06.2009,0.366627022,0.35643405,0.340293293,0.350106033
,06.06.2009,0.368620024,0.357775541,0.340437347,0.350269304
,07.06.2009,0.368919327,0.359330055,0.341115233,0.350372862
,08.06.2009,0.365039698,0.359297717,0.34180555,0.350595971
,09.06.2009,0.363435243,0.358005371,0.341754813,0.350882957
,10.06.2009,0.363593865,0.357497206,0.341423218,0.351118217
,11.06.2009,0.363707663,0.357497194,0.341278928,0.35132167
,12.06.2009,0.363179853,0.357388385,0.341251637,0.351505224
,13.06.2009,0.364847774,0.357722993,0.341263336,0.351644923
,14.06.2009,0.365650816,0.358546133,0.341563647,0.35180464
,15.06.2009,0.365479357,0.359196553,0.342016348,0.351972368
,16.06.2009,0.363752893,0.359043011,0.342356105,0.352240033
,17.06.2009,0.365153511,0.358994486,0.342434241,0.352499841
,18.06.2009,0.366357215,0.35992058,0.342770355,0.352751753
,19.06.2009,0.366353276,0.360807497,0.343404029,0.353023783
,20.06.2009,0.366193747,0.36133866,0.34402662,0.353307952
,21.06.2009,0.364701075,0.361160219,0.344508693,0.353712425
,22.06.2009,0.364856078,0.361160188,0.344744,0.354113156
,23.06.2009,0.364460883,0.361452245,0.345120723,0.354506147
,24.06.2009,0.363586166,0.361427924,0.345525166,0.354915433
,25.06.2009,0.363151315,0.361131809,0.345749096,0.355300913
,26.06.2009,0.36247719,0.361115582,0.345918075,0.355726845
,27.06.2009,0.359289005,0.360592863,0.346110725,0.356173166
,28.06.2009,0.356410762,0.359653568,0.346067471,0.35655544
,29.06.2009,0.352572096,0.359010733,0.346075335,0.35689767
,30.06.2009,0.346961324,0.358158838,0.346094997,0.35726025
,01.07.2009,0.34163075,0.356695874,0.346032078,0.357594827
,02.07.2009,0.336706477,0.355256525,0.345835541,0.357937641
,03.07.2009,0.332518649,0.353804643,0.345599806,0.358300875
,04.07.2009,0.328013715,0.352072663,0.345265973,0.35861583
,05.07.2009,0.32326876,0.350226485,0.344798945,0.35891479
,06.07.2009,0.319427412,0.347790902,0.344014908,0.359181555
,07.07.2009,0.315133091,0.3453299,0.343091041,0.359379675
,08.07.2009,0.310392107,0.34284008,0.342246776,0.359488875
,09.07.2009,0.306720678,0.340313656,0.341575357,0.359553605
,10.07.2009,0.302982958,0.337806814,0.341134684,0.359650682
,11.07.2009,0.299042905,0.334524508,0.340717728,0.359735653
,12.07.2009,0.295015592,0.331171236,0.34037894,0.359836827
,13.07.2009,0.290070134,0.327740928,0.340118157,0.359982548
,14.07.2009,0.285069427,0.321312152,0.339449324,0.360140452
,15.07.2009,0.281937602,0.315548688,0.338431925,0.36029839
,16.07.2009,0.278163735,0.310009169,0.337579003,0.360411803
,17.07.2009,0.274234676,0.304795788,0.336816361,0.360480667
,18.07.2009,0.270611865,0.299882828,0.336093394,0.360533333
,19.07.2009,0.267171711,0.294711905,0.33525562,0.360622483
,20.07.2009,0.265415149,0.28957602,0.334234305,0.360715696
,21.07.2009,0.313521633,0.287812684,0.333595232,0.360817043
,22.07.2009,0.301877547,0.285960725,0.33257339,0.360881904
,23.07.2009,0.288433486,0.282388335,0.330592093,0.360946778
,24.07.2009,0.277062873,0.279298969,0.328644477,0.360894068
,25.07.2009,0.26999913,0.278256706,0.3274898,0.360808933
,26.07.2009,0.263770257,0.27737464,0.326916138,0.360760281
,27.07.2009,0.259032636,0.27552958,0.325613835,0.360719745
,28.07.2009,0.253974658,0.27489829,0.325283914,0.360707586
,29.07.2009,0.257748058,0.273549112,0.325120815,0.360667056
,30.07.2009,0.26858221,0.271762395,0.324397993,0.360650855
,31.07.2009,0.273970665,0.270040309,0.323132173,0.360537392
,01.08.2009,0.276713235,0.268776998,0.32198974,0.360286243
,02.08.2009,0.278576328,0.267886892,0.320827169,0.35994613
,03.08.2009,0.278341008,0.268069818,0.32014721,0.359521247
,04.08.2009,0.276261419,0.26886509,0.320203484,0.359153254
,05.08.2009,0.275223145,0.269515099,0.320289828,0.358870328
,06.08.2009,0.274387052,0.270562019,0.320455049,0.358583518
,07.08.2009,0.271754622,0.271477947,0.320853289,0.358430063
,08.08.2009,0.28473079,0.271532714,0.32083826,0.358248388
,09.08.2009,0.369620911,0.271016447,0.320830741,0.358155546
,10.08.2009,0.365688368,0.271023187,0.320293618,0.358022372
,11.08.2009,0.361756078,0.274351991,0.31973074,0.357800498
,12.08.2009,0.358521791,0.280270508,0.319258378,0.357332825
,13.08.2009,0.361826831,0.287098803,0.316667528,0.356483299
,14.08.2009,0.367976611,0.293745266,0.313600284,0.35564645
,15.08.2009,0.365284003,0.298379693,0.313756018,0.355381253
,16.08.2009,0.362655892,0.301402885,0.313544685,0.355084053
,17.08.2009,0.360787272,0.303632168,0.313111133,0.354851216
,18.08.2009,0.359872817,0.305533656,0.312589135,0.3545222
,19.08.2009,0.358564909,0.307165853,0.312097217,0.354049049
,20.08.2009,0.357457218,0.308375002,0.311627921,0.353512203
,21.08.2009,0.356946467,0.309672118,0.311170117,0.352867808
,22.08.2009,0.356572635,0.310991038,0.310819652,0.352136241
,23.08.2009,0.357171319,0.312625896,0.31061316,0.351361654
,24.08.2009,0.356126329,0.314358962,0.310690584,0.350635875
,25.08.2009,0.353741411,0.314997619,0.310775392,0.350145888
,26.08.2009,0.351980136,0.315005096,0.310513643,0.349640399
,27.08.2009,0.3489772,0.31437394,0.310089976,0.348944688
,28.08.2009,0.34848934,0.313635085,0.309295185,0.347924336
,29.08.2009,0.347914662,0.313743193,0.308508844,0.346992843
,30.08.2009,0.346308695,0.313739467,0.307947402,0.346383166
,31.08.2009,0.343652733,0.31284548,0.307368308,0.345880985
,01.09.2009,0.343036114,0.311833777,0.306456943,0.34487012
,02.09.2009,0.34376309,0.311881984,0.305729673,0.343447392
,03.09.2009,0.34374319,0.312525219,0.305382865,0.342102678
,04.09.2009,0.342831832,0.312852718,0.305145715,0.34120005
,05.09.2009,0.342313846,0.312901115,0.30487951,0.340631756
,06.09.2009,0.341815791,0.313005351,0.304624385,0.340177563
,07.09.2009,0.341185031,0.313087281,0.30433296,0.33969634
,08.09.2009,0.340664412,0.313109625,0.304114498,0.339571178
,09.09.2009,0.340035229,0.313105913,0.303954353,0.339829293
,10.09.2009,0.339547455,0.312971867,0.303808798,0.34015013
,11.09.2009,0.338977593,0.312830377,0.303692396,0.34040456
,12.09.2009,0.33651971,0.312443452,0.303623294,0.34065521
,13.09.2009,0.331435665,0.31021329,0.303099949,0.340878538
,14.09.2009,0.330537132,0.308142668,0.30200762,0.340988263
,15.09.2009,0.331921423,0.307707322,0.301145498,0.340992183
,16.09.2009,0.332386731,0.308002294,0.300812626,0.340886372
,17.09.2009,0.33149357,0.307913812,0.300675219,0.340780577
,18.09.2009,0.330624851,0.307523108,0.300480026,0.340706138
,19.09.2009,0.330006485,0.307106876,0.300237928,0.340635621
,20.09.2009,0.329181368,0.306694675,0.299999572,0.340557283
,21.09.2009,0.325990167,0.305974288,0.299696344,0.34041238
,22.09.2009,0.319617323,0.303205344,0.298989666,0.340349743
,23.09.2009,0.315991211,0.299829281,0.297539671,0.340212745
,24.09.2009,0.314542135,0.297146594,0.295843001,0.339997527
,25.09.2009,0.315333907,0.295783458,0.294369771,0.339594649
,26.09.2009,0.316266385,0.295315578,0.293378163,0.339113946
,27.09.2009,0.319191648,0.295823051,0.292851071,0.338606314
,28.09.2009,0.318473522,0.29659772,0.292843952,0.338118628
,29.09.2009,0.317884359,0.296269691,0.29277277,0.337744358
,30.09.2009,0.318912925,-9999,0.292573519,0.337428785
,01.10.2009,0.316853757,0.296403081,0.292555731,0.337086125
,02.10.2009,0.312923028,0.294766004,0.292353044,0.336825371
,03.10.2009,0.311890671,0.293090787,0.291546626,0.33659974
,04.10.2009,0.31100101,0.292053293,0.29070956,0.336288685
,05.10.2009,0.307948583,0.290323672,0.289835085,0.335919528
,06.10.2009,0.304697277,0.288245468,0.288750368,0.335542847
,07.10.2009,0.303659407,0.286083876,0.287446256,0.335088843
,08.10.2009,0.303724933,0.285092836,0.286240356,0.334534433
,09.10.2009,0.299848653,0.283370531,0.285219737,0.333957336
,10.10.2009,0.297102355,0.281185634,0.283904218,0.333376972
,11.10.2009,0.293316398,0.278559273,0.282362416,0.332719961
,12.10.2009,0.29148765,0.276002432,0.280631236,0.332052165
,13.10.2009,0.29174079,0.27439496,0.278978873,0.331350463
,14.10.2009,0.293855583,0.273737732,0.277728744,0.330576539
,15.10.2009,0.297661545,0.274646368,0.277036017,0.329796022
,16.10.2009,0.298969424,0.275998552,0.277042899,0.329051105
,17.10.2009,0.298701904,0.276728027,0.277235767,0.328410669
,18.10.2009,0.299622479,0.27700492,0.277332228,0.327912649
,19.10.2009,0.302461772,0.278142067,0.277508009,0.327460957
,20.10.2009,0.301450432,0.279260842,0.278008088,0.327105271
,21.10.2009,0.297300806,0.27856575,0.278260023,0.326826215
,22.10.2009,0.293524411,0.276555603,0.27778734,0.326593147
,23.10.2009,0.294936375,0.275211515,0.276884579,0.326321998
,24.10.2009,0.295881139,0.27513217,0.276272207,0.326020457
,25.10.2009,0.295665257,0.27530807,0.276007558,0.325608477
,26.10.2009,0.291232451,0.27415097,0.275698474,0.325227308
,27.10.2009,0.290216934,0.272481359,0.274916338,0.324926355
,28.10.2009,0.287460491,0.271115567,0.27402943,0.324545655
,29.10.2009,0.284102604,0.269025235,0.272953114,0.324115801
,30.10.2009,0.281808777,0.266927335,0.271617176,0.323633067
,31.10.2009,0.280141717,0.265054991,0.270213853,0.323090042
,01.11.2009,0.312299618,0.263321644,0.268821637,0.322494484
,02.11.2009,0.361030191,0.261551266,0.26748427,0.321789751
,03.11.2009,0.360220308,0.269958803,0.266228153,0.321142668
,04.11.2009,0.35758621,0.29748287,0.265462032,0.320398146
,05.11.2009,0.35548,0.311443461,0.265086191,0.319756518
,06.11.2009,0.355392022,0.315952359,0.264928569,0.319081712
,07.11.2009,0.3541819,0.318301033,0.265149938,0.318505614
,08.11.2009,0.352933978,0.319114013,0.265616487,0.318009075
,09.11.2009,0.350498429,0.319219495,0.266170909,0.317621948
,10.11.2009,0.347522934,0.318504252,0.266577911,0.317321465
,11.11.2009,0.345377421,0.317406668,0.266712534,0.317081191
,12.11.2009,0.34476239,0.316491174,0.266833744,0.316803533
,13.11.2009,0.343897218,0.31633749,0.267204327,0.316537251
,14.11.2009,0.339496743,0.315035361,0.26761564,0.31623738
,15.11.2009,0.336941401,0.313042833,0.267524574,0.315975131
,16.11.2009,0.334653348,0.31126206,0.267251492,0.315664352
,17.11.2009,0.332937577,0.309465134,0.26684724,0.31526772
,18.11.2009,0.332683309,0.30782916,0.266376056,0.314811583
,19.11.2009,0.3362083,0.30688967,0.265999449,0.314318493
,20.11.2009,0.337570943,0.306779258,0.265871748,0.313803494
,21.11.2009,0.337042175,0.306757183,0.26590535,0.313307619
,22.11.2009,0.336758476,0.306779258,0.265922152,0.31278615
,23.11.2009,0.335513028,0.306668898,0.265979276,0.312320988
,24.11.2009,0.33360577,0.306124796,0.265969195,0.311852535
,25.11.2009,0.332216475,0.305162899,0.265747444,0.311406762
,26.11.2009,0.331866006,0.304598324,0.265482155,0.310991068
,27.11.2009,0.331854519,0.304327248,0.26536803,0.310538628
,28.11.2009,0.331677388,0.304279638,0.265441871,0.310060653
,29.11.2009,0.331331031,0.304118559,0.265586233,0.309631215
,30.11.2009,0.330228133,0.303781943,0.265686976,0.309205838
,01.12.2009,0.329085109,0.30318604,0.265710483,0.308839911
,02.12.2009,0.328036243,0.302536096,0.265629887,0.308496405
,03.12.2009,0.326829225,0.301839636,0.265458658,0.308116232
,04.12.2009,0.325343145,0.300911283,0.265156639,0.307721594
,05.12.2009,0.323861058,0.299882973,0.264757622,0.307316195
,06.12.2009,0.322443519,0.298950912,0.264338864,0.306900085
,07.12.2009,0.321176952,0.298186986,0.263927207,0.306465905
,08.12.2009,0.31993599,0.297543442,0.26356604,0.306021081
,09.12.2009,0.318656579,0.296857452,0.263231907,0.305550934
,10.12.2009,0.316949318,0.29612557,0.262908034,0.305062873
,11.12.2009,0.314445551,0.295340782,0.262577733,0.304604605
,12.12.2009,0.311040984,0.294553638,0.262204355,0.304106469
,13.12.2009,0.308597475,0.293868163,0.261901223,0.30367466
,14.12.2009,0.307252965,0.293255279,0.261624907,0.30322494
,15.12.2009,0.305452025,0.292646741,0.261372061,0.302790224
,16.12.2009,0.303489522,0.292028206,0.261142628,0.302330333
,17.12.2009,0.304897341,0.291531818,0.260986409,0.30192189
,18.12.2009,0.306720164,0.291075153,0.260836896,0.301499213
,19.12.2009,0.308445938,0.290650985,0.260710673,0.301160602
,20.12.2009,0.307510525,0.2901987,0.260604414,0.300771287
,21.12.2009,0.306881491,0.289807295,0.260501505,0.300444068
,22.12.2009,0.307620851,0.289494406,0.260418531,0.30011342
,23.12.2009,0.308899552,0.289188817,0.260338879,0.2998447
,24.12.2009,0.310000142,0.288922467,0.260259252,0.299587021
,25.12.2009,0.310514274,0.288666912,0.260176322,0.299304079
,26.12.2009,0.310151731,0.288464698,0.260109985,0.299021293
,27.12.2009,0.309464299,0.288259027,0.260056927,0.298807499
,28.12.2009,0.30878138,0.288081788,0.25997404,0.298597418
,29.12.2009,0.307632519,0.287840855,0.259874587,0.29839105
,30.12.2009,0.304773927,0.287469057,0.259698948,0.298148578
,31.12.2009,0.29389107,0.287048052,0.25949688,0.297960483
,01.01.2010,0.27527509,0.286482544,0.259251885,0.297743528
,02.01.2010,0.265363166,0.285938861,0.25898055,0.29753028
,03.01.2010,0.263555145,0.285420458,0.258739147,0.297273771
,04.01.2010,0.266722116,0.285008255,0.258544139,0.297064341
,05.01.2010,0.267104998,0.284557728,0.258375642,0.296818909
,06.01.2010,0.265883471,0.284107598,0.258243536,0.296634906
,07.01.2010,0.247474946,0.283387656,0.25795634,0.296440173
,08.01.2010,0.22535798,0.28212259,0.25746165,0.296231076
,09.01.2010,0.218448868,0.280326915,0.25675354,0.296007674
,10.01.2010,0.219410235,0.278381843,0.256207563,0.295766358
,11.01.2010,0.22199796,0.276171837,0.255810052,0.295539569
,12.01.2010,0.224216571,0.273779582,0.255531029,0.295266105
,13.01.2010,0.227931245,0.27153629,0.2552981,0.295007184
,14.01.2010,0.232090286,0.269975195,0.255114474,0.294723229
,15.01.2010,0.233892657,0.269160915,0.25498009,0.294475351
,16.01.2010,0.234693783,0.268963533,0.254855565,0.294259913
,17.01.2010,0.237518318,0.269055405,0.254731085,0.294015868
,18.01.2010,0.241438727,0.269443494,0.254600093,0.293829322
,19.01.2010,0.244347769,0.270016018,0.25448878,0.293650023
,20.01.2010,0.24625092,0.27076683,0.254374228,0.293485122
,21.01.2010,0.244423954,0.271573606,0.254259684,0.293338175
,22.01.2010,0.243280019,0.272231018,0.254161552,0.293216375
,23.01.2010,0.244408111,0.272700676,0.254073238,0.293083849
,24.01.2010,0.244411444,0.27299576,0.253968598,0.292940612
,25.01.2010,0.242158195,0.273198303,0.253899948,0.292829635
,26.01.2010,0.237161674,0.27322578,0.253857454,0.292750897
,27.01.2010,0.234992645,0.272875668,0.25377247,0.292632813
,28.01.2010,0.236756907,0.272302993,0.253684243,0.292532635
,29.01.2010,0.237469149,0.271628358,0.253599299,0.292443208
,30.01.2010,0.237788578,0.271009382,0.253524171,0.292332343
,31.01.2010,0.239014513,0.270493632,0.253471925,0.292225081
,01.02.2010,0.239794433,0.270118293,0.253393556,0.292135715
,02.02.2010,0.240658284,0.269862563,0.25334458,0.292021346
,03.02.2010,0.242168198,0.269739856,0.253269491,0.291907007
,04.02.2010,0.244874898,0.269698965,0.253204215,0.291810552
,05.02.2010,0.24808631,0.269845519,0.253142213,0.291746256
,06.02.2010,0.250456495,0.270114879,0.253086745,0.291667693
,07.02.2010,0.252217952,0.27050387,0.253034543,0.291582001
,08.02.2010,0.252849367,0.27096495,0.25300518,0.29152845
,09.02.2010,0.246950634,0.271446992,0.25296277,0.29146776
,10.02.2010,0.236596666,0.271741252,0.252904068,0.291417783
,11.02.2010,0.236634243,0.271624903,0.252802978,0.291325002
,12.02.2010,0.240090499,0.271204212,0.25271169,0.291242928
,13.02.2010,0.243158974,0.270678005,0.252643243,0.291192984
,14.02.2010,0.245877715,0.270275214,0.252604133,0.291121638
,15.02.2010,0.242662904,0.270022807,0.252591096,0.291068139
,16.02.2010,0.237515344,0.269756918,0.252551987,0.291011081
,17.02.2010,0.237245471,0.269310701,0.252464008,0.290925493
,18.02.2010,0.240663485,0.268858105,0.252372789,0.290861316
,19.02.2010,0.244807491,0.268453541,0.25233045,0.29079002
,20.02.2010,0.247688042,0.268154593,0.252284857,0.290697348
,21.02.2010,0.248545727,0.26806631,0.252268573,0.290633205
,22.02.2010,0.248565197,0.268154588,0.252222985,0.290569065
,23.02.2010,0.247898305,0.268321018,0.252187172,0.29051563
,24.02.2010,0.245904072,0.268490903,0.252135086,0.290472882
,25.02.2010,0.245195065,0.268603064,0.252079749,0.29039452
,26.02.2010,0.247591655,0.268599664,0.25202441,0.290351783
,27.02.2010,0.250599993,0.268589467,0.251962572,0.290259188
,28.02.2010,0.253239903,0.268654055,0.251913764,0.290223575
,01.03.2010,0.255926048,0.268810475,0.251874723,0.29019154
,02.03.2010,0.258542934,0.269028185,0.251832431,0.29015594
,03.03.2010,0.261496699,0.269334509,0.251806407,0.290109662
,04.03.2010,0.266239209,0.269685351,0.251770627,0.290049154
,05.03.2010,0.27724103,0.270125126,0.251757615,0.289981531
,06.03.2010,0.295814723,0.270596051,0.2517381,0.289974417
,07.03.2010,0.321053166,0.271118742,0.251744604,0.289913925
,08.03.2010,0.324039461,0.271919452,0.251790143,0.289899691
,09.03.2010,0.325504126,0.274199348,0.252125348,0.289881906
,10.03.2010,0.325720552,0.27738655,0.252920464,0.289871229
,11.03.2010,0.324180044,0.279309683,0.25374637,0.289960183
,12.03.2010,0.324211108,0.280717445,0.2542728,0.29013814
,13.03.2010,0.325599428,0.282413156,0.254767148,0.290305485
,14.03.2010,0.326932464,0.284501773,0.255495003,0.290462197
,15.03.2010,0.326846591,0.285893045,0.256309497,0.290736559
,16.03.2010,0.328845485,0.287724224,0.257112428,0.290978987
,17.03.2010,0.330971315,0.289800495,0.258121505,0.291271482
,18.03.2010,0.332394339,0.292057103,0.259371235,0.291603429
,19.03.2010,0.330472273,0.293685331,0.26071082,0.292014215
,20.03.2010,0.32586147,0.29321244,0.26155836,0.29245753
,21.03.2010,0.324796601,0.292239105,0.261651531,0.292954954
,22.03.2010,0.327367065,0.292271245,0.261614921,0.293327454
,23.03.2010,0.33022092,0.293986848,0.262084469,0.293603415
,24.03.2010,0.326661729,0.294539282,0.262908053,0.293890307
,25.03.2010,0.332732122,0.29338437,0.263108334,0.294188128
,26.03.2010,0.344785919,0.29273973,0.262881326,0.29442148
,27.03.2010,0.344254208,0.294266971,0.262767861,0.294676517
,28.03.2010,0.343421812,0.297573327,0.262864639,0.294816664
,29.03.2010,0.345148725,0.301684275,0.263175151,0.294938869
,30.03.2010,0.346392314,0.305560122,0.264004236,0.295039538
,31.03.2010,0.347985449,0.30916992,0.265227277,0.295197765
,01.04.2010,0.346774783,0.311767015,0.266756533,0.295467592
,02.04.2010,0.343425264,0.312718699,0.268159167,0.29580238
,03.04.2010,0.340844657,0.312268617,0.269034617,0.296245504
,04.04.2010,0.341028942,0.312049215,0.269606844,0.296638523
,05.04.2010,0.342392645,0.312688963,0.270366463,0.296966881
,06.04.2010,0.344561407,0.313933509,0.271559329,0.297205156
,07.04.2010,0.344250645,0.314426027,0.272912135,0.29751944
,08.04.2010,0.344346275,0.314679986,0.273851551,0.297895388
,09.04.2010,0.345902551,0.315652244,0.274741582,0.298220955
,10.04.2010,0.346545781,0.31702377,0.27591839,0.298503277
,11.04.2010,0.346744163,0.318018965,0.277211789,0.298869097
,12.04.2010,0.348310705,0.319219589,0.278522659,0.299209811
,13.04.2010,0.350291373,0.320766688,0.280048628,0.299558005
,14.04.2010,0.348842608,0.322037529,0.281802038,0.300015367
,15.04.2010,0.349548901,0.322560492,0.2832722,0.300484063
,16.04.2010,0.349473201,0.323607859,0.284705048,0.300949538
,17.04.2010,0.346794472,0.323588849,0.286022736,0.301506513
,18.04.2010,0.345564506,0.322856306,0.286812948,0.302071386
,19.04.2010,0.348172788,0.323292692,0.287463765,0.302596735
,20.04.2010,0.349337996,0.324539304,0.288538663,0.303031277
,21.04.2010,0.349202672,0.325357929,0.289757309,0.303499113
,22.04.2010,0.37759324,0.337245039,0.290847825,0.303960061
,23.04.2010,0.382236557,0.37613064,0.302918952,0.3044837
,24.04.2010,0.370178045,0.375073555,0.34342325,0.305114252
,25.04.2010,0.363549762,0.367423798,0.343490464,0.305668431
,26.04.2010,0.359970049,0.362517415,0.341333792,0.306050473
,27.04.2010,0.358824957,0.359180954,0.339604889,0.306499015
,28.04.2010,0.361196774,0.35781574,0.338431882,0.30713208
,29.04.2010,0.360641902,0.357513384,0.338024613,0.308267689
,30.04.2010,0.357771535,0.355955668,0.337737812,0.310090638
,01.05.2010,0.355519973,0.353912813,0.336998224,0.312574528
,02.05.2010,0.355531923,0.352647851,0.336135861,0.315316952
,03.05.2010,0.355424002,0.351824822,0.335498633,0.318114928
,04.05.2010,0.357002084,0.351689049,0.335101208,0.32075376
,05.05.2010,0.356491707,0.351808814,0.335062633,0.323124576
,06.05.2010,0.355941325,0.351565332,0.33505106,0.325349562
,07.05.2010,0.354105672,0.35096709,0.33493153,0.327334978
,08.05.2010,0.352997813,0.349991158,0.334607754,0.329104968
,09.05.2010,0.353701742,0.349354626,0.334187865,0.330642059
,10.05.2010,0.356178066,0.34973647,0.333960721,0.331967369
,11.05.2010,0.354779094,0.350237903,0.334122395,0.33303297
,12.05.2010,0.368152969,0.351629565,0.334160906,0.334046426
,13.05.2010,0.368850611,0.361927407,0.337868688,0.335015186
,14.05.2010,0.368285062,0.36164706,0.341571551,0.335884618
,15.05.2010,0.372695693,0.364642088,0.343318485,0.3370162
,16.05.2010,0.370085143,0.365000568,0.345324915,0.338860458
,17.05.2010,0.368858155,0.36398934,0.345643009,0.341793171
,18.05.2010,0.370284529,0.363712268,0.345533018,0.345332576
,19.05.2010,0.375441484,0.365809733,0.346173862,0.3484605
,20.05.2010,0.373641393,0.366913369,0.347547686,0.35096708
,21.05.2010,0.372791106,0.366557334,0.347882791,0.353208193
,22.05.2010,0.373749365,0.366651422,0.347926185,0.355096283
,23.05.2010,0.373063706,0.367044384,0.34811949,0.356547478
,24.05.2010,0.37214302,0.366757827,0.348233905,0.357586801
,25.05.2010,0.369609014,0.365984938,0.348170778,0.358413941
,26.05.2010,0.369801414,0.365122945,0.347768443,0.359068378
,27.05.2010,0.369872244,0.364661885,0.347449121,0.359590017
,28.05.2010,0.371656638,0.365012765,0.347445198,0.360023038
,29.05.2010,0.371228278,0.365469978,0.347725063,0.36040776
,30.05.2010,0.369374574,0.365151553,0.347886735,0.360833268
,31.05.2010,0.368886157,0.364380525,0.347740835,0.36127936
,01.06.2010,0.369587774,0.364172633,0.347539785,0.36167705
,02.06.2010,0.369370198,0.364095203,0.347496426,0.362042513
,03.06.2010,0.369115782,0.36383038,0.34742547,0.362424459
,04.06.2010,0.369132287,0.363484252,0.347295436,0.362765974
,05.06.2010,0.370874347,0.363691928,0.347256045,0.363107684
,06.06.2010,0.37238618,0.364453926,0.347496427,0.363421089
,07.06.2010,0.373343626,0.365339341,0.347949866,0.363787605
,08.06.2010,0.373050551,0.365841754,0.348482602,0.364125811
,09.06.2010,0.372138703,0.365715092,0.348814318,0.36461512
,10.06.2010,0.372542801,0.36558435,0.348928874,0.365047645
,11.06.2010,0.372448,0.365727337,0.349051373,0.365464142
,12.06.2010,0.36910092,0.365135376,0.349165987,0.365823703
,13.06.2010,0.377309361,0.363590435,0.348652427,0.366293928
,14.06.2010,0.381380049,0.368426885,0.348940958,0.366625328
,15.06.2010,0.378799447,0.369522484,0.350749317,0.367030626
,16.06.2010,0.378774243,0.369242964,0.351589997,0.36761653
,17.06.2010,0.378840945,0.369514231,0.351998946,0.36828915
,18.06.2010,0.378690935,0.369752719,0.352328685,0.368880333
,19.06.2010,0.379628845,0.370238208,0.352642709,0.369356987
,20.06.2010,0.3804261,0.371008338,0.353072268,0.369796984
,21.06.2010,0.380660098,0.371659748,0.353573835,0.370200223
,22.06.2010,0.380802293,0.372249916,0.354119671,0.370550217
,23.06.2010,0.380451328,0.372650558,0.354642036,0.370970459
,24.06.2010,0.37982087,0.372547278,0.354941319,0.37141984
,25.06.2010,0.380305151,0.372539007,0.355081036,0.371910842
,26.06.2010,0.38103202,0.37296467,0.355280687,0.372241129
,27.06.2010,0.379311956,0.372939882,0.355568295,0.372662503
,28.06.2010,0.379295271,0.372456406,0.355600265,0.373046957
,29.06.2010,0.379954402,0.37254314,0.355572293,0.373452321
,30.06.2010,0.380321721,0.372848919,0.355704168,0.373742028
,01.07.2010,0.380434528,0.373105223,0.35592801,0.374052584
,02.07.2010,0.380777056,0.373398855,0.35616395,0.374354989
,03.07.2010,0.380676808,0.373585026,0.356399977,0.374694872
,04.07.2010,0.380643949,0.373746433,0.356656113,0.375022496
,05.07.2010,0.389728978,0.37418959,0.356848288,0.375350282
,06.07.2010,0.38719573,0.375176001,0.357168712,0.375707301
,07.07.2010,0.387313848,0.375391768,0.357445212,0.37604792
,08.07.2010,0.385092297,0.374947945,0.357685743,0.376446895
,09.07.2010,0.383974383,0.374230922,0.357585511,0.376792085
,10.07.2010,0.384016242,0.373916145,0.357353016,0.377062529
,11.07.2010,0.3839955,0.374027943,0.357268859,0.377241487
,12.07.2010,0.384642632,0.374446319,0.357296911,0.377449653
,13.07.2010,0.385686238,0.375051588,0.357521373,0.377582934
