@T,climate ,,,,,
name,wind ,,,,,
desc,wind speed ,,,,,
,,,,,,
missing_val,-9999,,,,,
date_start,21.11.2001 ,,,,,
date_end,31.01.2020,,,,,
date_format,dd.MM.yyyy ,,,,,
,,,,,,
tres,d ,,,,,
unit,m/s ,,,,,
,,,,,,
@H,date,wind[0],wind[1],wind[2],wind[3],wind[4]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult
ID,-,1,2,3,4,5
elevation,-,1584.435,1584.867,1571,1571,1497
,02.06.2012,3.327645833,2.994135417,-9999,-9999,3.414178588
,03.06.2012,2.709239583,2.412666667,-9999,-9999,2.562721991
,04.06.2012,-9999,3.99528125,-9999,-9999,3.445268287
,05.06.2012,-9999,5.871958333,-9999,-9999,4.611633449
,06.06.2012,-9999,4.115885417,-9999,-9999,4.570514815
,07.06.2012,-9999,3.908229167,-9999,-9999,4.314776968
,08.06.2012,-9999,3.26334375,-9999,-9999,3.094255556
,09.06.2012,-9999,3.1605625,-9999,-9999,2.798401968
,10.06.2012,-9999,5.274375,-9999,-9999,5.875279282
,11.06.2012,-9999,3.528510417,-9999,-9999,3.812327315
,12.06.2012,-9999,2.2919375,-9999,-9999,2.651979514
,13.06.2012,2.690885417,2.326739583,-9999,-9999,2.537649653
,14.06.2012,4.320791667,3.715697917,-9999,-9999,3.790263657
,15.06.2012,-9999,3.70790625,-9999,-9999,4.139270602
,16.06.2012,-9999,3.35165625,-9999,-9999,3.397129398
,17.06.2012,-9999,3.158010417,-9999,-9999,3.283802431
,18.06.2012,-9999,2.692854167,-9999,-9999,2.890668171
,19.06.2012,4.659447917,4.019385417,-9999,-9999,4.194429745
,20.06.2012,4.319135417,3.63990625,-9999,-9999,3.89657037
,21.06.2012,4.781,4.201854167,-9999,-9999,3.663899074
,22.06.2012,2.950458333,2.623395833,-9999,-9999,2.621892708
,23.06.2012,3.548822917,3.15109375,-9999,-9999,2.953850463
,24.06.2012,3.774229167,3.278083333,-9999,-9999,3.360022338
,25.06.2012,4.31315625,3.647802083,-9999,-9999,3.15543206
,26.06.2012,3.9996875,3.61978125,-9999,-9999,3.513465046
,27.06.2012,2.688979167,2.40175,-9999,-9999,2.583782755
,28.06.2012,2.75284375,2.4766875,-9999,-9999,2.534640972
,29.06.2012,3.109885417,2.67190625,-9999,-9999,2.402259028
,30.06.2012,3.120947917,2.77996875,-9999,-9999,2.586791435
,01.07.2012,3.921489583,3.417947917,-9999,-9999,2.618884028
,02.07.2012,4.006572917,-9999,-9999,-9999,3.266753241
,03.07.2012,3.034260417,-9999,-9999,-9999,2.479481829
,04.07.2012,4.603041667,-9999,-9999,-9999,3.107293171
,05.07.2012,3.838385417,-9999,-9999,-9999,3.378074421
,06.07.2012,4.78459375,-9999,-9999,-9999,4.81421794
,07.07.2012,2.807447917,-9999,-9999,-9999,2.792384606
,08.07.2012,2.47840625,-9999,-9999,-9999,2.276897338
,09.07.2012,2.838322917,-9999,-9999,-9999,2.653985301
,10.07.2012,3.26196875,-9999,-9999,-9999,2.926772338
,11.07.2012,2.855958333,-9999,-9999,-9999,2.158555903
,12.07.2012,3.0995,-9999,-9999,-9999,2.310995718
,13.07.2012,2.805520833,-9999,-9999,-9999,2.249819213
,14.07.2012,3.910572917,-9999,-9999,-9999,3.223628819
,15.07.2012,3.541666667,-9999,-9999,-9999,2.732210995
,16.07.2012,4.112260417,-9999,-9999,-9999,3.061160069
,17.07.2012,3.275614583,-9999,-9999,-9999,2.362143287
,18.07.2012,3.029197917,-9999,-9999,-9999,2.486502083
,19.07.2012,2.629822917,-9999,-9999,-9999,2.115431481
,20.07.2012,3.326895833,-9999,-9999,-9999,2.307987037
,21.07.2012,3.672364583,3.47109375,-9999,-9999,2.387215625
,22.07.2012,3.74471875,3.49365625,-9999,-9999,2.706135764
,23.07.2012,3.229125,3.030947917,-9999,-9999,2.349105671
,24.07.2012,3.946947917,3.795489583,-9999,-9999,2.671034491
,25.07.2012,5.146208333,4.955020833,-9999,-9999,3.826367824
,26.07.2012,2.37765625,2.217760417,-9999,-9999,1.925884606
,27.07.2012,3.396791667,3.2350625,-9999,-9999,2.66802581
,28.07.2012,2.902135417,2.59925,-9999,-9999,2.475470255
,29.07.2012,3.47209375,3.278479167,-9999,-9999,2.805422222
,30.07.2012,2.735604167,2.570354167,-9999,-9999,2.301969676
,31.07.2012,2.6075,2.44621875,-9999,-9999,2.218729514
,01.08.2012,3.685447917,3.418552083,-9999,-9999,2.714158912
,02.08.2012,3.93990625,3.514145833,-9999,-9999,2.691092361
,03.08.2012,3.9375625,3.56328125,-9999,-9999,2.55971331
,04.08.2012,2.45996875,2.260364583,-9999,-9999,2.280908912
,05.08.2012,2.27559375,2.125770833,-9999,-9999,1.900812269
,06.08.2012,5.21859375,5.013270833,-9999,-9999,3.358016551
,07.08.2012,3.161885417,2.940604167,-9999,-9999,2.209703472
,08.08.2012,3.574010417,3.33740625,-9999,-9999,2.361140394
,09.08.2012,3.939708333,3.698322917,-9999,-9999,3.327929745
,10.08.2012,3.238708333,3.010010417,-9999,-9999,2.574756713
,11.08.2012,4.915395833,4.573208333,-9999,-9999,3.20657963
,12.08.2012,2.64625,2.475760417,-9999,-9999,2.189645602
,13.08.2012,3.051947917,2.868145833,-9999,-9999,2.557707523
,14.08.2012,2.840333333,2.636104167,-9999,-9999,2.150532755
,15.08.2012,5.257145833,4.828802083,-9999,-9999,2.983937269
,16.08.2012,3.856,3.649479167,-9999,-9999,3.015026968
,17.08.2012,2.518864583,2.27240625,-9999,-9999,2.125460417
,18.08.2012,4.0384375,3.6641875,-9999,-9999,2.649973727
,19.08.2012,3.357822917,3.110635417,-9999,-9999,2.537649653
,20.08.2012,3.342572917,3.059666667,-9999,-9999,2.187639815
,21.08.2012,3.171354167,3.021291667,-9999,-9999,2.165576157
,22.08.2012,3.97875,3.807833333,-9999,-9999,2.886656597
,23.08.2012,3.412552083,3.244989583,-9999,-9999,2.725190741
,24.08.2012,2.86746875,2.642729167,-9999,-9999,2.149529861
,25.08.2012,4.987895833,4.520270833,-9999,-9999,3.171478356
,26.08.2012,3.110666667,2.864239583,-9999,-9999,2.363146181
,27.08.2012,3.031697917,2.820197917,-9999,-9999,2.296955208
,28.08.2012,3.475479167,3.273291667,-9999,-9999,2.481487616
,29.08.2012,3.119052083,2.935833333,-9999,-9999,2.389221412
,30.08.2012,4.31859375,4.011895833,-9999,-9999,3.076203472
,31.08.2012,3.57765625,3.3995625,-9999,-9999,2.693098148
,01.09.2012,3.466010417,3.237270833,-9999,-9999,2.617881134
,02.09.2012,4.30615625,4.079708333,-9999,-9999,3.35500787
,03.09.2012,3.237083333,2.990385417,-9999,-9999,2.440368981
,04.09.2012,4.201770833,4.005708333,-9999,-9999,2.924766551
,05.09.2012,3.733020833,3.44534375,-9999,-9999,2.373175116
,06.09.2012,3.903229167,3.588729167,-9999,-9999,2.892673958
,07.09.2012,3.029239583,2.745447917,-9999,-9999,2.457418171
,08.09.2012,2.544020833,2.389697917,-9999,-9999,2.086347569
,09.09.2012,2.831854167,2.674697917,-9999,-9999,2.335065162
,10.09.2012,3.30271875,3.080302083,-9999,-9999,2.100388079
,11.09.2012,3.98421875,3.73890625,-9999,-9999,3.103281597
,12.09.2012,3.523822917,3.42159375,-9999,-9999,2.97591412
,13.09.2012,2.097489583,2.0060625,-9999,-9999,1.859392766
,14.09.2012,2.7540625,2.648177083,-9999,-9999,1.956974306
,15.09.2012,2.79665625,2.578489583,-9999,-9999,2.007118981
,16.09.2012,4.99453125,4.676395833,-9999,-9999,3.520485301
,17.09.2012,2.667708333,2.503854167,-9999,-9999,2.280908912
,18.09.2012,3.023489583,2.72590625,-9999,-9999,2.455412384
,19.09.2012,4.10125,3.83803125,-9999,-9999,2.609857986
,20.09.2012,3.061479167,2.829166667,-9999,-9999,2.413290856
,21.09.2012,2.88765625,2.6891875,-9999,-9999,2.308989931
,22.09.2012,2.644979167,2.447802083,-9999,-9999,2.309992824
,23.09.2012,2.977541667,2.75321875,-9999,-9999,2.315007292
,24.09.2012,3.776958333,3.560125,-9999,-9999,3.329935532
,25.09.2012,3.28190625,3.047614583,-9999,-9999,2.520600463
,26.09.2012,2.00646875,1.753708333,-9999,-9999,2.016145023
,27.09.2012,2.0011875,1.459385417,-9999,-9999,2.090359144
,28.09.2012,1.882552083,1.536979167,-9999,-9999,1.950956944
,29.09.2012,2.653916667,2.4479375,-9999,-9999,2.172596412
,30.09.2012,5.246958333,4.79521875,-9999,-9999,3.472346412
,01.10.2012,4.170739583,3.26634375,-9999,-9999,3.006000926
,02.10.2012,2.430979167,2.3066875,-9999,-9999,2.083338889
,03.10.2012,6.638489583,5.913833333,-9999,-9999,4.092134606
,04.10.2012,3.36525,2.99125,-9999,-9999,2.597823264
,05.10.2012,4.009447917,-9999,-9999,-9999,3.2266375
,06.10.2012,4.364916667,-9999,-9999,-9999,3.023050116
,07.10.2012,2.21453125,2.106364583,-9999,-9999,2.138498032
,08.10.2012,2.441822917,2.250541667,-9999,-9999,1.944939583
,09.10.2012,3.207614583,2.905833333,-9999,-9999,2.484496296
,10.10.2012,1.974802083,1.807802083,-9999,-9999,1.874737037
,11.10.2012,3.51821875,3.299197917,-9999,-9999,3.012018287
,12.10.2012,2.65828125,2.430947917,-9999,-9999,2.462432639
,13.10.2012,5.151041667,4.850989583,-9999,-9999,3.993851042
,14.10.2012,3.481614583,3.22403125,-9999,-9999,2.943821528
,15.10.2012,2.491864583,2.3530625,-9999,-9999,1.925884606
,16.10.2012,4.7245625,4.512270833,-9999,-9999,3.849434375
,17.10.2012,8.05396875,7.860885417,-9999,-9999,6.466986458
,18.10.2012,4.295416667,4.020510417,-9999,-9999,3.869492245
,19.10.2012,2.095927083,1.947635417,-9999,-9999,1.868819965
,20.10.2012,2.40503125,1.9275625,-9999,-9999,2.091362037
,21.10.2012,3.210604167,2.977291667,-9999,-9999,2.785364352
,22.10.2012,2.538833333,2.342197917,-9999,-9999,2.385209838
,23.10.2012,4.436145833,3.93775,-9999,-9999,3.563609722
,24.10.2012,4.25746875,3.715239583,-9999,-9999,3.831382292
,25.10.2012,2.592625,-9999,-9999,-9999,1.974023495
,26.10.2012,2.22875,1.510208333,-9999,-9999,2.302972569
,27.10.2012,2.309510417,1.381770833,-9999,-9999,2.227755556
,28.10.2012,1.692052083,1.044083333,-9999,-9999,1.818575
,29.10.2012,1.972354167,1.80675,-9999,-9999,1.967003241
,30.10.2012,3.112614583,2.887833333,-9999,-9999,2.997977778
,31.10.2012,1.903822917,1.7285,-9999,-9999,2.07230706
,01.11.2012,1.833447917,1.663010417,-9999,-9999,1.854879745
,02.11.2012,5.222729167,-9999,-9999,-9999,3.975798958
,03.11.2012,2.147541667,1.946583333,-9999,-9999,2.289934954
,04.11.2012,3.963833333,3.205604167,-9999,-9999,3.726078472
,05.11.2012,2.60440625,2.333104167,-9999,-9999,2.386212731
,06.11.2012,2.735875,2.54684375,-9999,-9999,2.329047801
,07.11.2012,2.460760417,2.309114583,-9999,-9999,2.093367824
,08.11.2012,2.907416667,2.15015625,-9999,-9999,2.546675694
,09.11.2012,2.338166667,1.695197917,-9999,-9999,2.383204051
,10.11.2012,5.199958333,-9999,-9999,-9999,5.021816898
,11.11.2012,2.70571875,2.261833333,-9999,-9999,2.275894444
,12.11.2012,2.003729167,1.507708333,-9999,-9999,2.342085417
,13.11.2012,2.257520833,1.560364583,-9999,-9999,2.049240509
,14.11.2012,1.90721875,1.142677083,-9999,-9999,2.159558796
,15.11.2012,2.662791667,-9999,-9999,-9999,2.860581366
,16.11.2012,1.881302083,1.70859375,-9999,-9999,2.112422801
,17.11.2012,2.683635417,2.239510417,-9999,-9999,2.481487616
,18.11.2012,2.304020833,1.5676875,-9999,-9999,2.265865509
,19.11.2012,2.239239583,1.915635417,-9999,-9999,2.1435125
,20.11.2012,2.166572917,1.569635417,-9999,-9999,2.209703472
,21.11.2012,2.225208333,2.070916667,-9999,-9999,2.047234722
,22.11.2012,4.813260417,4.539125,-9999,-9999,4.153311111
,23.11.2012,2.1854375,1.940270833,-9999,-9999,2.127466204
,24.11.2012,2.765614583,2.507947917,-9999,-9999,2.615875347
,25.11.2012,2.464135417,2.254083333,-9999,-9999,2.760292014
,26.11.2012,3.00303125,-9999,-9999,-9999,3.007003819
,27.11.2012,2.112447917,1.383239583,-9999,-9999,2.131477778
,28.11.2012,2.176447917,1.937458333,-9999,-9999,2.220735301
,29.11.2012,2.1935625,1.867864583,-9999,-9999,2.252827894
,30.11.2012,1.894666667,1.74184375,-9999,-9999,2.209703472
,01.12.2012,2.126833333,1.97278125,-9999,-9999,2.43134294
,02.12.2012,2.228875,2.076114583,-9999,-9999,2.307987037
,03.12.2012,6.139458333,5.63403125,-9999,-9999,5.780004398
,04.12.2012,2.266947917,1.948583333,-9999,-9999,2.322027546
,05.12.2012,2.798194444,1.985888889,-9999,-9999,2.526617824
,06.12.2012,4.5278125,4.1225,-9999,-9999,4.174371875
,07.12.2012,2.929927083,2.38203125,-9999,-9999,2.937804167
,08.12.2012,5.268979167,-9999,-9999,-9999,5.073967361
,09.12.2012,4.445708333,-9999,-9999,-9999,4.890437847
,10.12.2012,3.062875,2.20971875,-9999,-9999,2.93579838
,11.12.2012,2.6889375,1.9245625,-9999,-9999,2.678054745
,12.12.2012,2.483510417,2.040989583,-9999,-9999,2.725190741
,13.12.2012,2.398083333,2.198604167,-9999,-9999,2.540658333
,14.12.2012,2.541864583,2.360708333,-9999,-9999,2.624901389
,15.12.2012,3.025260417,2.30375,-9999,-9999,2.831497454
,16.12.2012,2.200458333,1.31803125,-9999,-9999,2.331053588
,17.12.2012,3.906375,3.41665625,-9999,-9999,3.593696528
,18.12.2012,4.998427083,-9999,-9999,-9999,5.312656019
,19.12.2012,7.220802083,-9999,-9999,-9999,6.975453472
,20.12.2012,2.258072917,-9999,-9999,-9999,2.134486458
,21.12.2012,2.47909375,1.97453125,-9999,-9999,2.297958102
,22.12.2012,2.05175,1.85821875,-9999,-9999,2.299963889
,23.12.2012,3.5039375,3.172479167,-9999,-9999,3.277785069
,24.12.2012,3.734729167,3.024479167,-9999,-9999,4.304748032
,25.12.2012,1.990677083,1.825791667,-9999,-9999,2.363146181
,26.12.2012,1.549916667,-9999,-9999,-9999,2.209703472
,27.12.2012,1.847010417,-9999,-9999,-9999,2.077321528
,28.12.2012,3.146,-9999,-9999,-9999,2.851555324
,29.12.2012,2.001864583,-9999,-9999,-9999,2.550687269
,30.12.2012,2.685302083,-9999,-9999,-9999,2.691092361
,31.12.2012,1.695854167,1.123364583,-9999,-9999,1.900812269
,01.01.2013,2.158239583,-9999,-9999,-9999,2.552693056
,02.01.2013,5.351135417,-9999,-9999,-9999,4.903475463
,03.01.2013,2.710145833,1.828791667,-9999,-9999,2.3601375
,04.01.2013,2.93203125,-9999,-9999,-9999,2.041217361
,05.01.2013,3.676572917,3.360135417,-9999,-9999,3.159443634
,06.01.2013,1.887208333,1.718302083,-9999,-9999,2.081333102
,07.01.2013,2.679895833,1.878822917,-9999,-9999,2.458421065
,08.01.2013,2.89340625,2.686947917,-9999,-9999,2.344091204
,09.01.2013,2.285333333,2.103697917,-9999,-9999,2.450397917
,10.01.2013,2.541947917,2.270770833,-9999,-9999,2.678054745
,11.01.2013,4.085989583,-9999,-9999,-9999,4.835278704
,12.01.2013,2.05534375,1.8538125,-9999,-9999,2.173599306
,13.01.2013,1.021416667,0.894135417,-9999,-9999,1.949954051
,14.01.2013,1.786458333,1.47546875,-9999,-9999,2.39724456
,15.01.2013,2.52034375,2.242875,-9999,-9999,2.624901389
,16.01.2013,5.395104167,5.1033125,-9999,-9999,4.733986458
,17.01.2013,2.26778125,2.105447917,-9999,-9999,2.090359144
,18.01.2013,4.513083333,4.3153125,-9999,-9999,3.655875926
,19.01.2013,3.660989583,3.462072917,-9999,-9999,3.943706366
,20.01.2013,3.501552083,3.192625,-9999,-9999,3.663899074
,21.01.2013,2.251197917,2.086541667,-9999,-9999,2.563724884
,22.01.2013,2.115770833,1.96928125,-9999,-9999,2.382201157
,23.01.2013,2.7908125,2.608583333,-9999,-9999,2.454409491
,24.01.2013,3.409947917,3.166375,-9999,-9999,2.995971991
,25.01.2013,2.303395833,2.156260417,-9999,-9999,2.582779861
,26.01.2013,1.669166667,1.558083333,-9999,-9999,2.033194213
,27.01.2013,2.454364583,2.3031875,-9999,-9999,2.206694792
,28.01.2013,5.197,4.59815625,-9999,-9999,5.236436111
,29.01.2013,4.395875,4.15596875,-9999,-9999,4.353889815
,30.01.2013,3.42946875,3.2746875,-9999,-9999,2.848546644
,31.01.2013,3.465114583,3.2495,-9999,-9999,3.099270023
,01.02.2013,4.437739583,4.200822917,-9999,-9999,4.087120139
,02.02.2013,2.314520833,2.0898125,-9999,-9999,2.581776968
,03.02.2013,2.577385417,2.412614583,-9999,-9999,2.768315162
,04.02.2013,2.611895833,2.488625,-9999,-9999,2.555701736
,05.02.2013,2.905041667,2.671697917,-9999,-9999,2.637939005
,06.02.2013,4.074885417,3.82946875,-9999,-9999,3.62278044
,07.02.2013,2.986427083,2.749145833,-9999,-9999,2.61086088
,08.02.2013,2.49578125,2.275177083,-9999,-9999,2.697109722
,09.02.2013,6.039479167,5.332197917,-9999,-9999,5.171248032
,10.02.2013,5.912333333,5.368729167,-9999,-9999,6.423862037
,11.02.2013,2.383395833,2.099510417,-9999,-9999,2.639944792
,12.02.2013,3.029114583,2.780333333,-9999,-9999,2.885653704
,13.02.2013,3.778177083,3.509645833,-9999,-9999,4.288701736
,14.02.2013,4.60246875,3.995166667,-9999,-9999,4.516358565
,15.02.2013,5.149520833,4.7608125,-9999,-9999,4.540428009
,16.02.2013,2.945447917,2.809333333,-9999,-9999,2.875624769
,17.02.2013,4.345604167,4.053583333,-9999,-9999,3.994853935
,18.02.2013,6.46471875,5.992270833,-9999,-9999,6.243341204
,19.02.2013,2.42296875,2.248010417,-9999,-9999,3.214602778
,20.02.2013,4.305197917,3.956625,-9999,-9999,4.491286227
,21.02.2013,4.264,3.755979167,-9999,-9999,4.312771181
,22.02.2013,2.514520833,2.022583333,-9999,-9999,2.620889815
,23.02.2013,2.415635417,2.085614583,-9999,-9999,2.81043669
,24.02.2013,6.26496875,5.58121875,-9999,-9999,5.786021759
,25.02.2013,2.443239583,2.246895833,-9999,-9999,2.496531019
,26.02.2013,6.540635417,6.149333333,-9999,-9999,6.196205208
,27.02.2013,5.206447917,4.734395833,-9999,-9999,4.9596375
,28.02.2013,3.4658125,3.163302083,-9999,-9999,2.960870718
,01.03.2013,3.73046875,3.236197917,-9999,-9999,3.377071528
,02.03.2013,2.258614583,2.098635417,-9999,-9999,2.338073843
,03.03.2013,3.346364583,3.217239583,-9999,-9999,3.048122454
,04.03.2013,6.174135417,5.6509375,-9999,-9999,5.770978356
,05.03.2013,2.79571875,2.535614583,-9999,-9999,2.460426852
,06.03.2013,2.440020833,2.2729375,-9999,-9999,2.536646759
,07.03.2013,3.524833333,3.2486875,-9999,-9999,2.913734722
,08.03.2013,2.79821875,2.489875,-9999,-9999,3.141391551
,09.03.2013,8.218854167,7.236895833,-9999,-9999,7.769745139
,10.03.2013,6.020635417,5.697260417,-9999,-9999,5.478133449
,11.03.2013,6.307,6.0190625,-9999,-9999,4.851325
,12.03.2013,2.2833125,1.9704375,-9999,-9999,2.110417014
,13.03.2013,2.116833333,1.92659375,-9999,-9999,2.278903125
,14.03.2013,2.546625,2.33665625,-9999,-9999,2.489510764
,15.03.2013,4.179291667,4.026916667,-9999,-9999,3.789260764
,16.03.2013,3.9699375,3.668,-9999,-9999,3.51446794
,17.03.2013,5.677333333,5.478114583,-9999,-9999,5.551344676
,18.03.2013,5.314541667,5.19240625,-9999,-9999,5.254488194
,19.03.2013,5.67684375,5.451875,-9999,-9999,5.207352199
,20.03.2013,1.553666667,1.432197917,-9999,-9999,2.204689005
,21.03.2013,5.500229167,5.268989583,-9999,-9999,5.374835417
,22.03.2013,4.924072917,4.48646875,-9999,-9999,5.119097569
,23.03.2013,5.795416667,5.028354167,-9999,-9999,6.227294907
,24.03.2013,3.514239583,3.05203125,-9999,-9999,3.536531597
,25.03.2013,2.730927083,2.064302083,-9999,-9999,3.036087731
,26.03.2013,2.289302083,2.09215625,-9999,-9999,2.695103935
,27.03.2013,2.678520833,2.527052083,-9999,-9999,2.778344097
,28.03.2013,3.024166667,2.8265,-9999,-9999,3.231651968
,29.03.2013,3.7593125,3.553958333,-9999,-9999,3.542548958
,30.03.2013,3.93625,3.591010417,-9999,-9999,4.165345833
,31.03.2013,2.717979167,2.517427083,-9999,-9999,3.145403125
,01.04.2013,3.617885417,3.43915625,-9999,-9999,3.871498032
,02.04.2013,2.85809375,2.658708333,-9999,-9999,3.498421644
,03.04.2013,2.83784375,2.585135417,-9999,-9999,2.898691319
,04.04.2013,3.11315625,2.89346875,-9999,-9999,3.006000926
,05.04.2013,4.005010417,3.841583333,-9999,-9999,4.172366088
,06.04.2013,3.86603125,3.7014375,-9999,-9999,4.36391875
,07.04.2013,3.062572917,2.8858125,-9999,-9999,3.333947106
,08.04.2013,7.123552083,6.5395625,-9999,-9999,7.210130556
,09.04.2013,8.564354167,7.78990625,-9999,-9999,8.740546065
,10.04.2013,3.61925,3.3593125,-9999,-9999,4.092134606
,11.04.2013,5.451145833,5.119385417,-9999,-9999,4.884420486
,12.04.2013,4.19628125,3.845770833,-9999,-9999,4.174371875
,13.04.2013,3.937864583,3.7863125,-9999,-9999,3.493407176
,14.04.2013,8.280208333,8.129208333,-9999,-9999,8.077633449
,15.04.2013,4.027770833,3.88621875,-9999,-9999,4.313774074
,16.04.2013,5.917208333,5.567666667,-9999,-9999,5.514237616
,17.04.2013,0.377697917,0.417,-9999,-9999,1.969009028
,18.04.2013,3.047833333,3.549697917,-9999,-9999,4.5263875
,19.04.2013,2.417197917,2.281666667,-9999,-9999,2.707138657
,20.04.2013,2.4054375,2.209770833,-9999,-9999,2.529626505
,21.04.2013,2.85184375,2.703614583,-9999,-9999,2.670031597
,22.04.2013,5.37965625,4.858458333,-9999,-9999,5.612521181
,23.04.2013,2.642510417,2.37978125,-9999,-9999,3.072191898
,24.04.2013,2.983208333,2.81396875,-9999,-9999,2.740234144
,25.04.2013,2.454739583,-9999,-9999,-9999,2.519597569
,26.04.2013,3.319041667,-9999,-9999,-9999,3.211594097
,27.04.2013,4.479552083,-9999,-9999,-9999,3.819347569
,28.04.2013,3.529489583,-9999,-9999,-9999,3.432230671
,29.04.2013,3.600864583,-9999,-9999,-9999,2.990957523
,30.04.2013,4.720791667,-9999,-9999,-9999,5.344748611
,01.05.2013,5.1955625,-9999,-9999,-9999,2.969896759
,02.05.2013,3.346760417,-9999,-9999,-9999,3.041102199
,03.05.2013,2.366677083,-9999,-9999,-9999,2.785364352
,04.05.2013,2.913947917,-9999,-9999,-9999,3.399135185
,05.05.2013,3.368802083,-9999,-9999,-9999,3.789260764
,06.05.2013,2.919364583,-9999,-9999,-9999,3.056145602
,07.05.2013,3.494916667,3.464375,-9999,-9999,3.993851042
,08.05.2013,3.61053125,3.582479167,-9999,-9999,3.094255556
,09.05.2013,3.407802083,3.3965,-9999,-9999,4.020929167
,10.05.2013,3.402697917,3.44240625,-9999,-9999,4.07307963
,11.05.2013,2.79425,2.816322917,-9999,-9999,3.028064583
,12.05.2013,3.684416667,3.676833333,-9999,-9999,2.75928912
,13.05.2013,3.412541667,3.419072917,-9999,-9999,2.512577315
,14.05.2013,3.189760417,3.249614583,-9999,-9999,3.035084838
,15.05.2013,3.1505625,3.295479167,-9999,-9999,3.500427431
,16.05.2013,2.41815625,2.521739583,-9999,-9999,3.019038542
,17.05.2013,2.491270833,2.63840625,-9999,-9999,2.870610301
,18.05.2013,4.2726875,4.501104167,-9999,-9999,4.502318056
,19.05.2013,5.979,6.11934375,-9999,-9999,5.543321528
,20.05.2013,6.006197917,6.197864583,-9999,-9999,6.189184954
,21.05.2013,5.853822917,6.0468125,-9999,-9999,5.654642708
,22.05.2013,3.330833333,3.41684375,-9999,-9999,4.302742245
,23.05.2013,5.607958333,5.731145833,-9999,-9999,5.986600463
,24.05.2013,2.769802083,2.919416667,-9999,-9999,3.587679167
,25.05.2013,2.475541667,2.58125,-9999,-9999,2.936801273
,26.05.2013,3.068989583,3.19840625,-9999,-9999,3.385094676
,27.05.2013,2.7319375,2.877322917,-9999,-9999,3.376068634
,28.05.2013,3.300822917,3.676010417,-9999,-9999,3.96777581
,29.05.2013,2.751072917,2.911510417,-9999,-9999,3.401140972
,30.05.2013,5.72209375,5.865947917,-9999,-9999,5.311653125
,31.05.2013,6.32721875,6.457541667,-9999,-9999,6.163109722
,01.06.2013,5.246927083,5.553479167,-9999,-9999,5.637593519
,02.06.2013,2.3081875,2.511947917,-9999,-9999,2.703127083
,03.06.2013,2.952739583,3.254020833,-9999,-9999,3.418190162
,04.06.2013,3.731291667,4.295145833,-9999,-9999,4.598595833
,05.06.2013,2.0945625,2.347083333,-9999,-9999,2.821468519
,06.06.2013,1.830447917,2.022614583,-9999,-9999,2.580774074
,07.06.2013,2.08865625,2.3548125,-9999,-9999,2.612866667
,08.06.2013,4.89421875,5.693125,-9999,-9999,5.599483565
,09.06.2013,2.171822917,2.460552083,-9999,-9999,2.315007292
,10.06.2013,2.275864583,2.570916667,-9999,-9999,2.760292014
,11.06.2013,3.010354167,3.31225,-9999,-9999,3.756165278
,12.06.2013,3.643291667,3.903885417,-9999,-9999,4.36391875
,13.06.2013,2.559520833,2.678583333,-9999,-9999,3.709029282
,14.06.2013,4.15846875,4.2486875,-9999,-9999,3.873503819
,15.06.2013,3.1186875,3.3181875,-9999,-9999,3.484381134
,16.06.2013,2.965364583,3.09790625,-9999,-9999,3.26374456
,17.06.2013,2.98628125,3.094895833,-9999,-9999,3.760176852
,18.06.2013,2.96384375,3.03615625,-9999,-9999,3.618768866
,19.06.2013,3.215375,3.3245625,-9999,-9999,3.435239352
,20.06.2013,3.35225,3.480010417,-9999,-9999,3.592693634
,21.06.2013,2.758875,2.884489583,-9999,-9999,3.070186111
,22.06.2013,3.35490625,3.466385417,-9999,-9999,3.473349306
,23.06.2013,3.718364583,3.860010417,-9999,-9999,3.567621296
,24.06.2013,3.114270833,3.2345,-9999,-9999,3.313889236
,25.06.2013,3.564458333,3.522760417,-9999,-9999,3.623783333
,26.06.2013,2.21715625,2.197958333,-9999,-9999,2.194660069
,27.06.2013,3.83053125,3.78221875,-9999,-9999,3.596705208
,28.06.2013,3.378635417,3.36,-9999,-9999,3.694988773
,29.06.2013,2.588833333,2.549166667,-9999,-9999,2.749260185
,30.06.2013,2.590270833,2.515270833,-9999,-9999,3.187524653
,01.07.2013,2.90884375,2.8169375,-9999,-9999,3.154429167
,02.07.2013,2.341739583,2.22003125,-9999,-9999,2.624901389
,03.07.2013,2.220458333,2.095645833,-9999,-9999,2.222741088
,04.07.2013,2.936447917,2.761697917,-9999,-9999,2.684072106
,05.07.2013,2.356770833,2.23471875,-9999,-9999,2.523609144
,06.07.2013,3.297583333,3.13053125,-9999,-9999,2.936801273
,07.07.2013,2.820729167,2.674885417,-9999,-9999,2.75628044
,08.07.2013,2.449864583,2.29390625,-9999,-9999,2.399250347
,09.07.2013,2.692760417,2.476104167,-9999,-9999,2.508565741
,10.07.2013,3.147166667,2.889229167,-9999,-9999,3.24669537
,11.07.2013,3.559552083,3.27784375,-9999,-9999,2.833503241
,12.07.2013,2.470875,2.262,-9999,-9999,2.91874919
,13.07.2013,2.276458333,2.091729167,-9999,-9999,2.557707523
,14.07.2013,3.321177083,3.07034375,-9999,-9999,3.524496875
,15.07.2013,3.555427083,3.229208333,-9999,-9999,3.145403125
,16.07.2013,3.92803125,3.538239583,-9999,-9999,3.501430324
