@T,climate ,,,,,
name,tmin ,,,,,
descr,min temperature ,,,,,
,,,,,,
missing_val,-9999,,,,,
date_start,21.11.2001 ,,,,,
date_end,31.01.2020,,,,,
date_format,dd.MM.yyyy ,,,,,
,,,,,,
tres,d ,,,,,
unit,C ,,,,,
,,,,,,
@H,date,tmin[0],tmin[1],tmin[2],tmin[3],tmin[4]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult
ID,-,1,2,3,4,5
,29.10.2005,-9999,-9999,4.28,-9999,2.116
,30.10.2005,-9999,-9999,0.1,-9999,0.316
,31.10.2005,-9999,-9999,-1.17,-9999,-0.961
,01.11.2005,-9999,-9999,5.49,-9999,0.316
,02.11.2005,-9999,-9999,0.9,-9999,-0.558
,03.11.2005,-9999,-9999,2.83,-9999,2.657
,04.11.2005,-9999,-9999,0.26,-9999,-0.894
,05.11.2005,-9999,-9999,-2.45,-9999,-2.699
,06.11.2005,-9999,-9999,-4.61,-9999,-4.571
,07.11.2005,-9999,-9999,3.31,-9999,0.517
,08.11.2005,-9999,-9999,0.34,-9999,0.78
,09.11.2005,-9999,-9999,-2.21,-9999,-1.828
,10.11.2005,-9999,-9999,-0.21,-9999,-1.895
,11.11.2005,-9999,-9999,6.53,-9999,2.72
,12.11.2005,-9999,-9999,-0.69,-9999,-0.423
,13.11.2005,-9999,-9999,-2.69,-9999,-3.369
,14.11.2005,-9999,-9999,-4.85,-9999,-4.241
,15.11.2005,-9999,-9999,-7.98,-9999,-7.13
,16.11.2005,-9999,-9999,-9.73,-9999,-9.07
,17.11.2005,-9999,-9999,-5.88,-9999,-6.185
,18.11.2005,-9999,-9999,-6.53,-9999,-7.73
,19.11.2005,-9999,-9999,-2.85,-9999,-3.376
,20.11.2005,-9999,-9999,-3.17,-9999,-6.521
,21.11.2005,-9999,-9999,1.55,-9999,-2.17
,22.11.2005,-9999,-9999,-1.65,-9999,-4.037
,23.11.2005,-9999,-9999,-2.13,-9999,-5.513
,24.11.2005,-9999,-9999,-2.61,-9999,-5.58
,25.11.2005,-9999,-9999,-2.85,-9999,-7.33
,26.11.2005,-9999,-9999,-3.1,-9999,-6.723
,27.11.2005,-9999,-9999,-1.65,-9999,-1.225
,28.11.2005,-9999,-9999,-5.16,-9999,-4.37
,29.11.2005,-9999,-9999,-12.37,-9999,-11.15
,30.11.2005,-9999,-9999,-6.29,-9999,-6.456
,01.12.2005,-9999,-9999,-9.73,-9999,-13.23
,02.12.2005,-9999,-9999,-6.77,-9999,-7.39
,03.12.2005,-9999,-9999,-8.76,-9999,-10.01
,04.12.2005,-9999,-9999,-13.15,-9999,-14.3
,05.12.2005,-9999,-9999,-13.15,-9999,-14.5
,06.12.2005,-9999,-9999,-19.02,-9999,-17.66
,07.12.2005,-9999,-9999,-25.1,-9999,-26.2
,08.12.2005,-9999,-9999,-24.14,-9999,-26.26
,09.12.2005,-9999,-9999,-12.13,-9999,-15.04
,10.12.2005,-9999,-9999,-6.77,-9999,-8.87
,11.12.2005,-9999,-9999,-9.18,-9999,-11.22
,12.12.2005,-9999,-9999,-5.4,-9999,-8.87
,13.12.2005,-9999,-9999,-4.13,-9999,-7.46
,14.12.2005,-9999,-9999,-8.94,-9999,-6.723
,15.12.2005,-9999,-9999,-10.69,-9999,-9.14
,16.12.2005,-9999,-9999,-12.19,-9999,-13.17
,17.12.2005,-9999,-9999,-14.41,-9999,-14.17
,18.12.2005,-9999,-9999,-15.61,-9999,-17.13
,19.12.2005,-9999,-9999,-16.57,-9999,-17.73
,20.12.2005,-9999,-9999,-7.98,-9999,-10.95
,21.12.2005,-9999,-9999,-1.89,-9999,-5.311
,22.12.2005,-9999,-9999,0.82,-9999,-4.038
,23.12.2005,-9999,-9999,1.79,-9999,-0.155
,24.12.2005,-9999,-9999,-4.13,-9999,-4.169
,25.12.2005,-9999,-9999,-1.73,-9999,-6.118
,26.12.2005,-9999,-9999,0.34,-9999,-2.972
,27.12.2005,-9999,-9999,-1.17,-9999,-3.438
,28.12.2005,-9999,-9999,-2.93,-9999,-4.975
,29.12.2005,-9999,-9999,-1.73,-9999,-1.566
,30.12.2005,-9999,-9999,-6.29,-9999,-5.849
,31.12.2005,-9999,-9999,-4.61,-9999,-9999
,01.01.2006,-9999,-9999,-1.65,-9999,-9999
,02.01.2006,-9999,-9999,-7.02,-9999,-8.87
,03.01.2006,-9999,-9999,-3.17,-9999,-4.577
,04.01.2006,-9999,-9999,-5.88,-9999,-6.185
,05.01.2006,-9999,-9999,-7.02,-9999,-5.653
,06.01.2006,-9999,-9999,-0.45,-9999,-4.571
,07.01.2006,-9999,-9999,1.87,-9999,-3.368
,08.01.2006,-9999,-9999,-4.13,-9999,-3.913
,09.01.2006,-9999,-9999,-8.94,-9999,-8.94
,10.01.2006,-9999,-9999,-4.85,-9999,-9.6
,11.01.2006,-9999,-9999,2.03,-9999,-2.163
,12.01.2006,-9999,-9999,-4.85,-9999,-2.628
,13.01.2006,-9999,-9999,-10.14,-9999,-11.82
,14.01.2006,-9999,-9999,-3.1,-9999,-6.786
,15.01.2006,-9999,-9999,-0.93,-9999,-4.982
,16.01.2006,-9999,-9999,-9.97,-9999,-11.22
,17.01.2006,-9999,-9999,-11.89,-9999,-12.9
,18.01.2006,-9999,-9999,-0.45,-9999,-4.377
,19.01.2006,-9999,-9999,-6.12,-9999,-4.908
,20.01.2006,-9999,-9999,-10.69,-9999,-13.37
,21.01.2006,-9999,-9999,-12.43,-9999,-14.3
,22.01.2006,-9999,-9999,-7.74,-9999,-10.75
,23.01.2006,-9999,-9999,-11.41,-9999,-13.97
,24.01.2006,-9999,-9999,-7.08,-9999,-9.41
,25.01.2006,-9999,-9999,-4.13,-9999,-10.42
,26.01.2006,-9999,-9999,-4.37,-9999,-7.66
,27.01.2006,-9999,-9999,-7.26,-9999,-8.4
,28.01.2006,-9999,-9999,-4.13,-9999,-5.917
,29.01.2006,-9999,-9999,-3.17,-9999,-4.451
,30.01.2006,-9999,-9999,-7.74,-9999,-10.15
,31.01.2006,-9999,-9999,-5.09,-9999,-6.454
,01.02.2006,-9999,-9999,-7.26,-9999,-8.94
,02.02.2006,-9999,-9999,-3.1,-9999,-5.115
,03.02.2006,-9999,-9999,-5.16,-9999,-7.87
,04.02.2006,-9999,-9999,-6.77,-9999,-9.87
,05.02.2006,-9999,-9999,-5.88,-9999,-6.588
,06.02.2006,-9999,-9999,-7.98,-9999,-7.6
,07.02.2006,-9999,-9999,-7.74,-9999,-9.68
,08.02.2006,-9999,-9999,-3.65,-9999,-6.59
,09.02.2006,-9999,-9999,-5.33,-9999,-5.119
,10.02.2006,-9999,-9999,-13.15,-9999,-10.82
,11.02.2006,-9999,-9999,-12.19,-9999,-13.17
,12.02.2006,-9999,-9999,-2.37,-9999,-6.993
,13.02.2006,-9999,-9999,-5.09,-9999,-9.07
,14.02.2006,-9999,-9999,-5.88,-9999,-10.15
,15.02.2006,-9999,-9999,-7.5,-9999,-7.46
,16.02.2006,-9999,-9999,-20.45,-9999,-25.46
,17.02.2006,-9999,-9999,-26.29,-9999,-25.79
,18.02.2006,-9999,-9999,-26.81,-9999,-27.14
,19.02.2006,-9999,-9999,-20.69,-9999,-20.89
,20.02.2006,-9999,-9999,-14.59,-9999,-19.61
,21.02.2006,-9999,-9999,-13.39,-9999,-14.97
,22.02.2006,-9999,-9999,-10.93,-9999,-12.29
,23.02.2006,-9999,-9999,-8.22,-9999,-9.74
,24.02.2006,-9999,-9999,-6.12,-9999,-7.99
,25.02.2006,-9999,-9999,-7.02,-9999,-7.73
,26.02.2006,-9999,-9999,-6.6,-9999,-8.26
,27.02.2006,-9999,-9999,1.06,-9999,-1.958
,28.02.2006,-9999,-9999,2.59,-9999,-0.625
,01.03.2006,-9999,-9999,-3.17,-9999,-2.971
,02.03.2006,-9999,-9999,-3.41,-9999,-8.06
,03.03.2006,-9999,-9999,-4.37,-9999,-5.446
,04.03.2006,-9999,-9999,-2.21,-9999,-4.24
,05.03.2006,-9999,-9999,-4.37,-9999,-6.05
,06.03.2006,-9999,-9999,-1.17,-9999,-3.233
,07.03.2006,-9999,-9999,-9999,-9999,-0.157
,08.03.2006,-9999,-9999,-9999,-9999,-4.107
,09.03.2006,-9999,-9999,-9999,-9999,-6.051
,10.03.2006,-9999,-9999,-9999,-9999,-5.714
,11.03.2006,-9999,-9999,-9999,-9999,-7.53
,12.03.2006,-9999,-9999,-9999,-9999,-6.252
,13.03.2006,-9999,-9999,-9999,-9999,-9.74
,14.03.2006,-9999,-9999,-9999,-9999,-9.13
,15.03.2006,-9999,-9999,-9999,-9999,-6.319
,16.03.2006,-9999,-9999,-9999,-9999,-3.036
,17.03.2006,-9999,-9999,-9999,-9999,-7.06
,18.03.2006,-9999,-9999,-9999,-9999,-6.992
,19.03.2006,-9999,-9999,-9999,-9999,-5.048
,20.03.2006,-9999,-9999,-9999,-9999,-9.07
,21.03.2006,-9999,-9999,-9999,-9999,-17.94
,22.03.2006,-9999,-9999,-9999,-9999,-8.67
,23.03.2006,-9999,-9999,-9999,-9999,-7.06
,24.03.2006,-9999,-9999,-9999,-9999,-4.84
,25.03.2006,-9999,-9999,-9999,-9999,-4.303
,26.03.2006,-9999,-9999,-9999,-9999,-0.289
,27.03.2006,-9999,-9999,-9999,-9999,-0.02
,28.03.2006,-9999,-9999,-9999,-9999,-5.109
,29.03.2006,-9999,-9999,-9999,-9999,-0.289
,30.03.2006,-9999,-9999,-9999,-9999,1.186
,31.03.2006,-9999,-9999,-9999,-9999,-2.36
,01.04.2006,-9999,-9999,-9999,-9999,-0.356
,02.04.2006,-9999,-9999,-9999,-9999,1.119
,03.04.2006,-9999,-9999,-9999,-9999,-3.974
,04.04.2006,-9999,-9999,-9999,-9999,-0.625
,05.04.2006,-9999,-9999,-9999,-9999,2.931
,06.04.2006,-9999,-9999,-9999,-9999,-1.767
,07.04.2006,-9999,-9999,-9999,-9999,-2.498
,08.04.2006,-9999,-9999,-9999,-9999,-7.19
,09.04.2006,-9999,-9999,-9999,-9999,-0.961
,10.04.2006,-9999,-9999,-9999,-9999,1.256
,11.04.2006,-9999,-9999,-9999,-9999,3.522
,12.04.2006,-9999,-9999,-9999,-9999,-0.289
,13.04.2006,-9999,-9999,-9999,-9999,0.846
,14.04.2006,-9999,-9999,-9999,-9999,5.732
,15.04.2006,-9999,-9999,-9999,-9999,6.399
,16.04.2006,-9999,-9999,-9999,-9999,5.193
,17.04.2006,-9999,-9999,-9999,-9999,0.181
,18.04.2006,-9999,-9999,-9999,-9999,-1.7
,19.04.2006,-9999,-9999,-9999,-9999,-3.438
,20.04.2006,-9999,-9999,-9999,-9999,-4.848
,21.04.2006,-9999,-9999,-9999,-9999,-0.625
,22.04.2006,-9999,-9999,-9999,-9999,2.597
,23.04.2006,-9999,-9999,-9999,-9999,2.653
,24.04.2006,-9999,-9999,-9999,-9999,-2.772
,25.04.2006,-9999,-9999,-9999,-9999,-3.37
,26.04.2006,-9999,-9999,-9999,-9999,-4.577
,27.04.2006,-9999,-9999,-9999,-9999,2.317
,28.04.2006,-9999,-9999,-9999,-9999,2.386
,29.04.2006,-9999,-9999,-9999,-9999,0.579
,30.04.2006,-9999,-9999,-9999,-9999,-0.692
,01.05.2006,-9999,-9999,-9999,-9999,1.321
,02.05.2006,-9999,-9999,-9999,-9999,1.654
,03.05.2006,-9999,-9999,-9999,-9999,3.188
,04.05.2006,-9999,-9999,-9999,-9999,2.588
,05.05.2006,-9999,-9999,-9999,-9999,3.459
,06.05.2006,-9999,-9999,-9999,-9999,3.728
,07.05.2006,-9999,-9999,-9999,-9999,4.865
,08.05.2006,-9999,-9999,-9999,-9999,5.53
,09.05.2006,-9999,-9999,-9999,-9999,1.787
,10.05.2006,-9999,-9999,-9999,-9999,-0.692
,11.05.2006,-9999,-9999,-9999,-9999,-1.156
,12.05.2006,-9999,-9999,-9999,-9999,0.652
,13.05.2006,-9999,-9999,-9999,-9999,4.6
,14.05.2006,-9999,-9999,-9999,-9999,4.722
,15.05.2006,-9999,-9999,-9999,-9999,1.525
,16.05.2006,-9999,-9999,-9999,-9999,2.462
,17.05.2006,-9999,-9999,-9999,-9999,6.273
,18.05.2006,-9999,-9999,-9999,-9999,7.55
,19.05.2006,-9999,-9999,-9999,-9999,11.89
,20.05.2006,-9999,-9999,-9999,-9999,10.68
,21.05.2006,-9999,-9999,-9999,-9999,9.02
,22.05.2006,-9999,-9999,-9999,-9999,10.41
,23.05.2006,-9999,-9999,-9999,-9999,8.41
,24.05.2006,-9999,-9999,-9999,-9999,12.02
,25.05.2006,-9999,-9999,-9999,-9999,8.28
,26.05.2006,-9999,-9999,-9999,-9999,10.95
,27.05.2006,-9999,-9999,-9999,-9999,9.87
,28.05.2006,-9999,-9999,-9999,-9999,10.61
,29.05.2006,-9999,-9999,-9999,-9999,5.728
,30.05.2006,-9999,-9999,-9999,-9999,7.54
,31.05.2006,-9999,-9999,-9999,-9999,6.536
,01.06.2006,-9999,-9999,-9999,-9999,7.01
,02.06.2006,-9999,-9999,-9999,-9999,7.94
,03.06.2006,-9999,-9999,-9999,-9999,9.48
,04.06.2006,-9999,-9999,-9999,-9999,13.03
,05.06.2006,-9999,-9999,-9999,-9999,12.69
,06.06.2006,-9999,-9999,-9999,-9999,13.3
,07.06.2006,-9999,-9999,-9999,-9999,12.49
,08.06.2006,-9999,-9999,-9999,-9999,14.63
,09.06.2006,-9999,-9999,-9999,-9999,13.29
,10.06.2006,-9999,-9999,-9999,-9999,12.36
,11.06.2006,-9999,-9999,-9999,-9999,9.81
,12.06.2006,-9999,-9999,-9999,-9999,11.02
,13.06.2006,-9999,-9999,-9999,-9999,14.43
,14.06.2006,-9999,-9999,-9999,-9999,15.44
,15.06.2006,-9999,-9999,-9999,-9999,11.55
,16.06.2006,-9999,-9999,-9999,-9999,10.34
,17.06.2006,-9999,-9999,-9999,-9999,10.34
,18.06.2006,-9999,-9999,-9999,-9999,12.88
,19.06.2006,-9999,-9999,-9999,-9999,12.08
,20.06.2006,-9999,-9999,-9999,-9999,14.48
,21.06.2006,-9999,-9999,-9999,-9999,12.48
,22.06.2006,-9999,-9999,-9999,-9999,12.83
,23.06.2006,-9999,-9999,-9999,-9999,7.54
,24.06.2006,-9999,-9999,-9999,-9999,13.36
,25.06.2006,-9999,-9999,-9999,-9999,11.02
,26.06.2006,-9999,-9999,-9999,-9999,7.47
,27.06.2006,-9999,-9999,-9999,-9999,8.88
,28.06.2006,-9999,-9999,-9999,-9999,10.75
,29.06.2006,-9999,-9999,-9999,-9999,10.28
,30.06.2006,-9999,-9999,-9999,-9999,12.36
,01.07.2006,-9999,-9999,-9999,-9999,14.76
,02.07.2006,-9999,-9999,-9999,-9999,12.56
,03.07.2006,-9999,-9999,-9999,-9999,14.23
,04.07.2006,-9999,-9999,-9999,-9999,11.08
,05.07.2006,-9999,-9999,-9999,-9999,12.49
,06.07.2006,-9999,-9999,-9999,-9999,14.56
,07.07.2006,-9999,-9999,-9999,-9999,14.16
,08.07.2006,-9999,-9999,-9999,-9999,15.9
,09.07.2006,-9999,-9999,-9999,-9999,14.5
,10.07.2006,-9999,-9999,-9999,-9999,11.69
,11.07.2006,-9999,-9999,-9999,-9999,13.1
,12.07.2006,-9999,-9999,-9999,-9999,11.89
,13.07.2006,-9999,-9999,-9999,-9999,15.42
,14.07.2006,-9999,-9999,-9999,-9999,12.63
,15.07.2006,-9999,-9999,-9999,-9999,13.16
,16.07.2006,-9999,-9999,-9999,-9999,14.16
,17.07.2006,-9999,-9999,-9999,-9999,18.91
,18.07.2006,-9999,-9999,-9999,-9999,13.76
,19.07.2006,-9999,-9999,-9999,-9999,14.77
,20.07.2006,-9999,-9999,-9999,-9999,16.97
,21.07.2006,-9999,-9999,-9999,-9999,14.69
,22.07.2006,-9999,-9999,-9999,-9999,12.63
,23.07.2006,-9999,-9999,-9999,-9999,12.89
,24.07.2006,-9999,-9999,-9999,-9999,16.29
,25.07.2006,-9999,-9999,-9999,-9999,16.1
,26.07.2006,-9999,-9999,-9999,-9999,13.9
,27.07.2006,-9999,-9999,-9999,-9999,15.63
,28.07.2006,-9999,-9999,-9999,-9999,13.77
,29.07.2006,-9999,-9999,-9999,-9999,13.16
,30.07.2006,-9999,-9999,-9999,-9999,14.63
,31.07.2006,-9999,-9999,-9999,-9999,20.11
,01.08.2006,-9999,-9999,-9999,-9999,15.3
,02.08.2006,-9999,-9999,-9999,-9999,13.89
,03.08.2006,-9999,-9999,-9999,-9999,11.02
,04.08.2006,-9999,-9999,-9999,-9999,12.02
,05.08.2006,-9999,-9999,-9999,-9999,15.76
,06.08.2006,-9999,-9999,-9999,-9999,15.16
,07.08.2006,-9999,-9999,-9999,-9999,15.96
,08.08.2006,-9999,-9999,-9999,-9999,13.9
,09.08.2006,-9999,-9999,-9999,-9999,15.3
,10.08.2006,-9999,-9999,-9999,-9999,15.29
,11.08.2006,-9999,-9999,-9999,-9999,11.22
,12.08.2006,-9999,-9999,-9999,-9999,14.43
,13.08.2006,-9999,-9999,-9999,-9999,12.89
,14.08.2006,-9999,-9999,-9999,-9999,14.7
,15.08.2006,-9999,-9999,-9999,-9999,12.02
,16.08.2006,-9999,-9999,-9999,-9999,14.7
,17.08.2006,-9999,-9999,-9999,-9999,12.63
,18.08.2006,-9999,-9999,-9999,-9999,15.16
,19.08.2006,-9999,-9999,-9999,-9999,13.89
,20.08.2006,-9999,-9999,-9999,-9999,11.16
,21.08.2006,-9999,-9999,-9999,-9999,11.49
,22.08.2006,-9999,-9999,-9999,-9999,11.22
,23.08.2006,-9999,-9999,-9999,-9999,10.69
,24.08.2006,-9999,-9999,-9999,-9999,16.03
,25.08.2006,-9999,-9999,-9999,-9999,13.9
,26.08.2006,-9999,-9999,-9999,-9999,12.49
,27.08.2006,-9999,-9999,-9999,-9999,10.63
,28.08.2006,-9999,-9999,-9999,-9999,6.736
,29.08.2006,-9999,-9999,-9999,-9999,6.272
,30.08.2006,-9999,-9999,-9999,-9999,8.88
,31.08.2006,-9999,-9999,-9999,-9999,12.36
,01.09.2006,-9999,-9999,-9999,-9999,7.27
,02.09.2006,-9999,-9999,-9999,-9999,3.056
,03.09.2006,-9999,-9999,-9999,-9999,3.263
,04.09.2006,-9999,-9999,-9999,-9999,4.867
,05.09.2006,-9999,-9999,-9999,-9999,6.54
,06.09.2006,-9999,-9999,-9999,-9999,8.21
,07.09.2006,-9999,-9999,-9999,-9999,8.88
,08.09.2006,-9999,-9999,-9999,-9999,9.02
,09.09.2006,-9999,-9999,-9999,-9999,10.95
,10.09.2006,-9999,-9999,-9999,-9999,9.82
,11.09.2006,-9999,-9999,-9999,-9999,8.55
,12.09.2006,-9999,-9999,-9999,-9999,6.068
,13.09.2006,-9999,-9999,-9999,-9999,6.877
,14.09.2006,-9999,-9999,-9999,-9999,8.68
,15.09.2006,-9999,-9999,-9999,-9999,9.02
,16.09.2006,-9999,-9999,-9999,-9999,3.792
,17.09.2006,-9999,-9999,-9999,-9999,-0.289
,18.09.2006,-9999,-9999,-9999,-9999,3.526
,19.09.2006,-9999,-9999,-9999,-9999,1.122
,20.09.2006,-9999,-9999,-9999,-9999,3.262
,21.09.2006,-9999,-9999,-9999,-9999,7.27
,22.09.2006,-9999,-9999,-9999,-9999,3.121
,23.09.2006,-9999,-9999,-9999,-9999,1.915
,24.09.2006,-9999,-9999,-9999,-9999,-1.363
,25.09.2006,-9999,-9999,-9999,-9999,1.793
,26.09.2006,-9999,-9999,-9999,-9999,0.719
,27.09.2006,-9999,-9999,-9999,-9999,4.466
,28.09.2006,-9999,-9999,-9999,-9999,-0.759
,29.09.2006,-9999,-9999,-9999,-9999,5.192
,30.09.2006,-9999,-9999,-9999,-9999,3.123
,01.10.2006,-9999,-9999,-9999,-9999,4.862
,02.10.2006,-9999,-9999,-9999,-9999,6.072
,03.10.2006,-9999,-9999,-9999,-9999,7
,04.10.2006,-9999,-9999,-9999,-9999,2.116
,05.10.2006,-9999,-9999,-9999,-9999,5.4
,06.10.2006,-9999,-9999,-9999,-9999,8.01
,07.10.2006,-9999,-9999,-9999,-9999,9.42
,08.10.2006,-9999,-9999,-9999,-9999,3.056
,09.10.2006,-9999,-9999,-9999,-9999,1.927
,10.10.2006,-9999,-9999,-9999,-9999,0.585
,11.10.2006,-9999,-9999,-9999,-9999,0.181
,12.10.2006,-9999,-9999,-9999,-9999,1.256
,13.10.2006,-9999,-9999,-9999,-9999,-1.489
,14.10.2006,-9999,-9999,-9999,-9999,0.786
,15.10.2006,-9999,-9999,-9999,-9999,1.657
,16.10.2006,-9999,-9999,-9999,-9999,1.189
,17.10.2006,-9999,-9999,-9999,-9999,-3.704
,18.10.2006,-9999,-9999,-9999,-9999,-6.588
,19.10.2006,-9999,-9999,-9999,-9999,-5.176
,20.10.2006,-9999,-9999,-9999,-9999,-0.826
,21.10.2006,-9999,-9999,-9999,-9999,-4.505
,22.10.2006,-9999,-9999,-9999,-9999,-6.252
,23.10.2006,-9999,-9999,-9999,-9999,-5.58
,24.10.2006,-9999,-9999,-9999,-9999,-2.562
,25.10.2006,-9999,-9999,-9999,-9999,-2.568
,26.10.2006,-9999,-9999,-9999,-9999,-2.159
,27.10.2006,-9999,-9999,-9999,-9999,-3.502
,28.10.2006,-9999,-9999,-9999,-9999,-3.966
,29.10.2006,-9999,-9999,-9999,-9999,-2.096
,30.10.2006,-9999,-9999,-9999,-9999,-5.116
,31.10.2006,-9999,-9999,-9999,-9999,-8.87
,01.11.2006,-9999,-9999,-9999,-9999,-9.27
,02.11.2006,-9999,-9999,-9999,-9999,-10.95
,03.11.2006,-9999,-9999,-9999,-9999,-4.639
,04.11.2006,-9999,-9999,-9999,-9999,0.585
,05.11.2006,-9999,-9999,-9999,-9999,-4.036
,06.11.2006,-9999,-9999,-9999,-9999,1.78
,07.11.2006,-9999,-9999,-9999,-9999,1.254
,08.11.2006,-9999,-9999,-9999,-9999,1.653
,09.11.2006,-9999,-9999,-9999,-9999,-3.034
,10.11.2006,-9999,-9999,-9999,-9999,-7.53
,11.11.2006,-9999,-9999,-9999,-9999,-8.73
,12.11.2006,-9999,-9999,-9999,-9999,-7.73
,13.11.2006,-9999,-9999,-9999,-9999,-9.61
,14.11.2006,-9999,-9999,-9999,-9999,-3.303
,15.11.2006,-9999,-9999,-9999,-9999,-6.924
,16.11.2006,-9999,-9999,-9999,-9999,-7.73
,17.11.2006,-9999,-9999,-9999,-9999,-0.692
,18.11.2006,-9999,-9999,-9999,-9999,-3.502
,19.11.2006,-9999,-9999,-9999,-9999,-6.991
,20.11.2006,-9999,-9999,-9999,-9999,-6.79
,21.11.2006,-9999,-9999,-9999,-9999,-2.837
,22.11.2006,-9999,-9999,2.59,-9999,-0.491
,23.11.2006,-9999,-9999,1.79,-9999,-1.693
,24.11.2006,-9999,-9999,-4.54,-9999,-4.645
,25.11.2006,-9999,-9999,-2.61,-9999,-4.707
,26.11.2006,-9999,-9999,-8.94,-9999,-10.21
,27.11.2006,-9999,-9999,-11.17,-9999,-11.02
,28.11.2006,-9999,-9999,-7.26,-9999,-9.87
,29.11.2006,-9999,-9999,-18.3,-9999,-22.9
,30.11.2006,-9999,-9999,-20.69,-9999,-26.06
,01.12.2006,-9999,-9999,-11.65,-9999,-11.82
,02.12.2006,-9999,-9999,-16.03,-9999,-17.39
,03.12.2006,-9999,-9999,-17.34,-9999,-23.31
,04.12.2006,-9999,-9999,-13.09,-9999,-16.65
,05.12.2006,-9999,-9999,-4.61,-9999,-11.22
,06.12.2006,-9999,-9999,-6.53,-9999,-9.87
,07.12.2006,-9999,-9999,-6.77,-9999,-7.39
,08.12.2006,-9999,-9999,-3.65,-9999,-9.27
,09.12.2006,-9999,-9999,-2.61,-9999,-7.99
,10.12.2006,-9999,-9999,-4.13,-9999,-7.52
,11.12.2006,-9999,-9999,-3.17,-9999,-3.107
,12.12.2006,-9999,-9999,-4.78,-9999,-7.32
,13.12.2006,-9999,-9999,-2.13,-9999,-5.983
,14.12.2006,-9999,-9999,3.31,-9999,-0.156
,15.12.2006,-9999,-9999,0.66,-9999,-1.495
,16.12.2006,-9999,-9999,-4.54,-9999,-4.242
,17.12.2006,-9999,-9999,-7.26,-9999,-5.176
,18.12.2006,-9999,-9999,-9.97,-9999,-12.09
,19.12.2006,-9999,-9999,-10.69,-9999,-12.28
,20.12.2006,-9999,-9999,-6.05,-9999,-6.118
,21.12.2006,-9999,-9999,-7.5,-9999,-15.25
,22.12.2006,-9999,-9999,-12.3,-9999,-17.86
,23.12.2006,-9999,-9999,-8.94,-9999,-11.49
,24.12.2006,-9999,-9999,-11.17,-9999,-11.62
,25.12.2006,-9999,-9999,-15.07,-9999,-19.14
,26.12.2006,-9999,-9999,-5.09,-9999,-8.4
,27.12.2006,-9999,-9999,-3.41,-9999,-7.13
,28.12.2006,-9999,-9999,-5.09,-9999,-7.46
,29.12.2006,-9999,-9999,-7.26,-9999,-6.252
,30.12.2006,-9999,-9999,-11.89,-9999,-15.39
,31.12.2006,-9999,-9999,-9.97,-9999,-9999
,01.01.2007,-9999,-9999,-9.97,-9999,-9999
,02.01.2007,-9999,-9999,-11.1,-9999,-18.67
,03.01.2007,-9999,-9999,-6.22,-9999,-9.14
,04.01.2007,-9999,-9999,-0.69,-9999,-4.779
,05.01.2007,-9999,-9999,-9.73,-9999,-19.61
,06.01.2007,-9999,-9999,-16.81,-9999,-25.26
,07.01.2007,-9999,-9999,-9.66,-9999,-12.9
,08.01.2007,-9999,-9999,-8.7,-9999,-12.55
,09.01.2007,-9999,-9999,-7.74,-9999,-10.61
,10.01.2007,-9999,-9999,-7.02,-9999,-12.09
,11.01.2007,-9999,-9999,-16.33,-9999,-16.18
,12.01.2007,-9999,-9999,-18.3,-9999,-18.4
,13.01.2007,-9999,-9999,-19.5,-9999,-20.48
,14.01.2007,-9999,-9999,-17.1,-9999,-22.97
,15.01.2007,-9999,-9999,-19.26,-9999,-24.78
,16.01.2007,-9999,-9999,-16.81,-9999,-21.89
,17.01.2007,-9999,-9999,-15.55,-9999,-21.89
,18.01.2007,-9999,-9999,-12.13,-9999,-16.99
,19.01.2007,-9999,-9999,-14.59,-9999,-19.27
,20.01.2007,-9999,-9999,-14.59,-9999,-18.47
,21.01.2007,-9999,-9999,-9.49,-9999,-13.97
,22.01.2007,-9999,-9999,-15.07,-9999,-18.53
,23.01.2007,-9999,-9999,-7.26,-9999,-13.49
,24.01.2007,-9999,-9999,-6.77,-9999,-10.95
,25.01.2007,-9999,-9999,-5.57,-9999,-10.01
,26.01.2007,-9999,-9999,-3.41,-9999,-9.27
,27.01.2007,-9999,-9999,-13.15,-9999,-13.63
,28.01.2007,-9999,-9999,-13.63,-9999,-17.05
,29.01.2007,-9999,-9999,-9.25,-9999,-13.16
,30.01.2007,-9999,-9999,-11.41,-9999,-12.09
,31.01.2007,-9999,-9999,-13.15,-9999,-13.16
,01.02.2007,-9999,-9999,-19.26,-9999,-19.07
,02.02.2007,-9999,-9999,-22.95,-9999,-23.44
,03.02.2007,-9999,-9999,-12.91,-9999,-15.71
,04.02.2007,-9999,-9999,-13.15,-9999,-12.56
,05.02.2007,-9999,-9999,-6.29,-9999,-9.74
,06.02.2007,-9999,-9999,0.82,-9999,-2.162
,07.02.2007,-9999,-9999,-4.54,-9999,-5.378
,08.02.2007,-9999,-9999,-4.3,-9999,-4.235
,09.02.2007,-9999,-9999,-4.3,-9999,-4.918
,10.02.2007,-9999,-9999,-7.02,-9999,-5.58
,11.02.2007,-9999,-9999,-3.17,-9999,-3.496
,12.02.2007,-9999,-9999,-7.26,-9999,-7.26
,13.02.2007,-9999,-9999,-12.43,-9999,-12.29
,14.02.2007,-9999,-9999,-13.39,-9999,-13.43
