@T,C2,,,,
,15.12.2009,0.329975984,0.312069688,0.240129523,0.232698095
,16.12.2009,0.331198408,0.311798043,0.239792591,0.232354084
,17.12.2009,0.338558668,0.311617025,0.239477168,0.232049205
,18.12.2009,0.347042684,0.311504829,0.23919834,0.231807276
,19.12.2009,0.353851711,0.311512067,0.238959073,0.231583396
,20.12.2009,0.353820652,0.311533781,0.238744154,0.231401403
,21.12.2009,0.355072838,0.311508449,0.238568672,0.231255273
,22.12.2009,0.35810157,0.311497593,0.238405356,0.2311092
,23.12.2009,0.360147104,0.31154102,0.238269317,0.230981053
,24.12.2009,0.361434953,0.31158083,0.238142384,0.230867843
,25.12.2009,0.362261569,0.311656841,0.238057793,0.230760624
,26.12.2009,0.361412577,0.311696663,0.237991338,0.230683203
,27.12.2009,0.35429046,0.31159531,0.237897717,0.230581993
,28.12.2009,0.335431338,0.311305836,0.23773771,0.230495689
,29.12.2009,0.314104721,0.31084662,0.237469153,0.230314223
,30.12.2009,0.306824739,0.31034086,0.237170619,0.230114984
,31.12.2009,0.299366839,0.309738211,0.236784991,0.229871285
,01.01.2010,0.294201208,0.30914706,0.236381673,0.229642593
,02.01.2010,0.293919034,0.308628554,0.236017825,0.229414025
,03.01.2010,0.296797547,0.308178871,0.235726382,0.229185588
,04.01.2010,0.299698995,0.307779887,0.235501198,0.229004723
,05.01.2010,0.299827128,0.307388396,0.235270137,0.228826903
,06.01.2010,0.299322903,0.307018744,0.235117167,0.228717283
,07.01.2010,0.283518582,0.306172818,0.234733587,0.228557373
,08.01.2010,0.266250302,0.304820732,0.233743335,0.228288034
,09.01.2010,0.261973659,0.30324775,0.232704733,0.227959747
,10.01.2010,0.263919181,0.301261026,0.232001968,0.227655377
,11.01.2010,0.268584263,0.298819289,0.231582703,0.227425038
,12.01.2010,0.273016269,0.296578906,0.231220308,0.227227298
,13.01.2010,0.277592122,0.295073207,0.230816725,0.227006058
,14.01.2010,0.281975852,0.294432334,0.230466915,0.226855696
,15.01.2010,0.284187654,0.29452334,0.230055249,0.226720125
,16.01.2010,0.285058161,0.295013586,0.229611503,0.226584602
,17.01.2010,0.287636555,0.295686706,0.229177096,0.226487405
,18.01.2010,0.291267798,0.29635723,0.228837612,0.226410849
,19.01.2010,0.294062209,0.29716588,0.228530865,0.2263137
,20.01.2010,0.295620818,0.29803928,0.228262658,0.22624012
,21.01.2010,0.293518064,0.298857697,0.22800053,0.226145956
,22.01.2010,0.292150381,0.299617321,0.227800354,0.22605181
,23.01.2010,0.293219292,0.300158597,0.227709133,0.225981227
,24.01.2010,0.294324779,0.300618971,0.227673827,0.225919478
,25.01.2010,0.29440027,0.301015938,0.227703247,0.225851852
,26.01.2010,0.290251934,0.301289033,0.227717963,0.225769544
,27.01.2010,0.286788284,0.301335148,0.227723844,0.225675495
,28.01.2010,0.287709443,0.301115228,0.227738554,0.225587349
,29.01.2010,0.287942083,0.300739443,0.22776504,0.225510976
,30.01.2010,0.288370485,0.300388721,0.227762097,0.225414053
,31.01.2010,0.290090887,0.300158582,0.227729728,0.225317156
,01.02.2010,0.291267108,0.300059482,0.227650299,0.2252379
,02.02.2010,0.292170821,0.300158584,0.227573831,0.225170398
,03.02.2010,0.29371396,0.300378093,0.227500317,0.225079433
,04.02.2010,0.296114858,0.300636679,0.227420935,0.225003151
,05.02.2010,0.298743828,0.300955658,0.227376842,0.224953287
,06.02.2010,0.300964524,0.30138838,0.227335693,0.224891701
,07.02.2010,0.303000084,0.301878298,0.227353328,0.224838927
,08.02.2010,0.304134052,0.302400675,0.227391539,0.224765635
,09.02.2010,0.299106592,0.302859537,0.227429755,0.22466598
,10.02.2010,0.287297734,0.303119376,0.227462097,0.224583933
,11.02.2010,0.286323259,0.303048175,0.2275209,0.224496036
,12.02.2010,0.29003456,0.302610502,0.227591472,0.224425734
,13.02.2010,0.293622299,0.302119869,0.227667943,0.224355448
,14.02.2010,0.296426683,0.301856966,0.2277209,0.224308597
,15.02.2010,0.294052289,0.301803699,0.227709138,0.224244191
,16.02.2010,0.288492448,0.301757537,0.22762383,0.224173938
,17.02.2010,0.287685886,0.30144516,0.227523841,0.224094917
,18.02.2010,0.290922987,0.300994667,0.227456211,0.224024688
,19.02.2010,0.295135921,0.300647309,0.22738566,0.223977883
,20.02.2010,0.297652325,0.300572904,0.227320998,0.223931085
,21.02.2010,0.29746665,0.300735892,0.22722696,0.223878443
,22.02.2010,0.29675911,0.301005298,0.227115315,0.223825804
,23.02.2010,0.295473993,0.301274837,0.227006651,0.223781944
,24.02.2010,0.292849568,0.301420305,0.226900942,0.223723469
,25.02.2010,0.292140381,0.30140966,0.22680701,0.22365038
,26.02.2010,0.294728527,0.301267738,0.226780595,0.223606535
,27.02.2010,0.297711434,0.301125854,0.226742441,0.223556858
,28.02.2010,0.300604826,0.3011826,0.22671603,0.223527643
,01.03.2010,0.303184547,0.301370631,0.22668375,0.223480901
,02.03.2010,0.305515558,0.301704277,0.226630947,0.223451686
,03.03.2010,0.30818395,0.302041695,0.22663388,0.223407865
,04.03.2010,0.312781281,0.302493126,0.22663388,0.223384497
,05.03.2010,0.327581392,0.302976993,0.226677881,0.223352373
,06.03.2010,0.353119314,0.303486246,0.226733638,0.223326092
,07.03.2010,0.376964643,0.303999597,0.22684223,0.22330565
,08.03.2010,0.380869675,0.304520593,0.226956731,0.22328521
,09.03.2010,0.384057195,0.305901234,0.227185845,0.22327061
,10.03.2010,0.385678779,0.309363934,0.227994767,0.223404956
,11.03.2010,0.384696322,0.31130955,0.229044294,0.223852148
,12.03.2010,0.385133734,0.312453901,0.229862933,0.224334973
,13.03.2010,0.386904533,0.313833461,0.230698192,0.224789101
,14.03.2010,0.388658791,0.315566658,0.231784968,0.225299575
,15.03.2010,0.388591888,0.316654328,0.232940264,0.225913634
,16.03.2010,0.391006218,0.318103623,0.234036286,0.226543407
,17.03.2010,0.393279846,0.319883835,0.235330348,0.227259812
,18.03.2010,0.394847608,0.321902404,0.236797281,0.228116543
,19.03.2010,0.392704475,0.323280481,0.238345099,0.22911749
,20.03.2010,0.386968839,0.322537511,0.239349866,0.230079373
,21.03.2010,0.384997645,0.320980497,0.239458975,0.230659398
,22.03.2010,0.387698833,0.320652579,0.239340753,0.230826143
,23.03.2010,0.391078176,0.322253153,0.239762319,0.230963186
,24.03.2010,0.386775802,0.322655594,0.24056705,0.231329845
,25.03.2010,0.386773058,0.321334312,0.240758579,0.231747561
,26.03.2010,0.395441027,0.320431718,0.240481915,0.231846086
,27.03.2010,0.399818222,0.320461146,0.240290486,0.23175353
,28.03.2010,0.401477986,0.321020913,0.240293524,0.231708743
,29.03.2010,0.404743756,0.322722378,0.240570091,0.231699794
,30.03.2010,0.406965505,0.325052222,0.241370468,0.231983491
,31.03.2010,0.409246978,0.327817248,0.242544974,0.232479729
,01.04.2010,0.407980549,0.330026123,0.244063012,0.233306167
,02.04.2010,0.404290188,0.330801853,0.245358871,0.234251495
,03.04.2010,0.401447968,0.330243302,0.246076083,0.235048459
,04.04.2010,0.401555239,0.329995994,0.246405898,0.235536477
,05.04.2010,0.402913072,0.330651876,0.246868736,0.235856127
,06.04.2010,0.404206618,0.331988522,0.247675331,0.236290813
,07.04.2010,0.402970316,0.332402051,0.248644575,0.236907438
,08.04.2010,0.403329622,0.33218766,0.249150192,0.237509813
,09.04.2010,0.404904973,0.332699321,0.249572582,0.237946288
,10.04.2010,0.405074032,0.333701351,0.250256775,0.238456134
,11.04.2010,0.404492184,0.334433241,0.251057401,0.239109562
,12.04.2010,0.405152397,0.335374156,0.251818955,0.239815836
,13.04.2010,0.40597067,0.336642554,0.252782255,0.24060275
,14.04.2010,0.402760981,0.337602136,0.25387637,0.241583954
,15.04.2010,0.401468576,0.337605914,0.254608345,0.242613511
,16.04.2010,0.401082235,0.338331627,0.255502538,0.243565722
,17.04.2010,0.399101426,0.338221371,0.2563476,0.244520164
,18.04.2010,0.396894228,0.337177188,0.256398113,0.245384119
,19.04.2010,0.397220663,0.337051886,0.25626235,0.245968313
,20.04.2010,0.39560582,0.337480647,0.256464438,0.246584367
,21.04.2010,0.392865468,0.337442702,0.256742437,0.247347171
,22.04.2010,0.399332311,0.337021556,0.256881501,0.248226428
,23.04.2010,0.455962172,0.336944644,0.256745602,0.248967291
,24.04.2010,0.462399611,0.359111263,0.256044653,0.249441106
,25.04.2010,0.455878261,0.364769391,0.257807666,0.249375606
,26.04.2010,0.450414161,0.363697025,0.263854452,0.249060735
,27.04.2010,0.445933456,0.3620839,0.26894943,0.248742988
,28.04.2010,0.444486244,0.361256883,0.271613883,0.248490824
,29.04.2010,0.441851606,0.361213474,0.273155513,0.248506385
,30.04.2010,0.44200144,0.35959925,0.273729582,0.248886258
,01.05.2010,0.439281933,0.357682383,0.273276772,0.249135526
,02.05.2010,0.437203888,0.356669183,0.272608129,0.249238395
,03.05.2010,0.434730547,0.355881225,0.27211058,0.249456707
,04.05.2010,0.431776865,0.355313391,0.271642974,0.249865571
,05.05.2010,0.424965756,0.35442575,0.27126076,0.25057813
,06.05.2010,0.418721351,0.352868327,0.270676633,0.251548867
,07.05.2010,0.411928259,0.350934628,0.269953259,0.252556383
,08.05.2010,0.406230093,0.34829088,0.268779429,0.253421375
,09.05.2010,0.401565751,0.345824542,0.267391602,0.254064207
,10.05.2010,0.397114363,0.3443162,0.266198372,0.25460698
,11.05.2010,0.389643507,0.343325888,0.265591667,0.255352867
,12.05.2010,0.384885888,0.340721291,0.264805703,0.256188714
,13.05.2010,0.41482984,0.336829534,0.262981419,0.25654376
,14.05.2010,0.428781288,0.334788428,0.26098855,0.256401064
,15.05.2010,0.44624096,0.33486003,0.259847383,0.256214018
,16.05.2010,0.446913531,0.335359015,0.259252592,0.256350333
,17.05.2010,0.44451728,0.335945549,0.25860784,0.256600877
,18.05.2010,0.44294478,0.33695718,0.258071749,0.256886484
,19.05.2010,0.452996707,0.337833812,0.257960818,0.257334318
,20.05.2010,0.452599339,0.339317155,0.257846739,0.257951253
,21.05.2010,0.449249613,0.340213039,0.257669361,0.258537172
,22.05.2010,0.443378507,0.338861533,0.257286344,0.259104755
,23.05.2010,0.433219296,0.335762322,0.256821523,0.25964431
,24.05.2010,0.423601573,0.331637276,0.255820798,0.260104582
,25.05.2010,0.410667281,0.326647529,0.254445193,0.260363685
,26.05.2010,0.402302826,0.32197003,0.252525864,0.260302893
,27.05.2010,0.395270201,0.318883478,0.250792756,0.260110976
,28.05.2010,0.38079391,0.31448276,0.248970767,0.259832833
,29.05.2010,0.359750409,0.30860934,0.246724485,0.259484593
,30.05.2010,0.338323512,0.301775175,0.243880583,0.259178151
,31.05.2010,0.319013228,0.293432226,0.239989873,0.258521377
,01.06.2010,0.303086659,0.285798746,0.235528313,0.257267893
,02.06.2010,0.292175937,0.279643383,0.231279272,0.255748688
,03.06.2010,0.284405633,0.27471678,0.227508461,0.254231709
,04.06.2010,0.276376525,0.267930083,0.223072838,0.252286979
,05.06.2010,0.267008911,0.260500233,0.21801008,0.249694872
,06.06.2010,0.258080923,0.254224748,0.213366809,0.247096729
,07.06.2010,0.25079238,0.249580268,0.209344529,0.244813699
,08.06.2010,0.244684916,0.246248915,0.205744293,0.24285012
,09.06.2010,0.238837316,0.242960812,0.2023882,0.241177558
,10.06.2010,0.233437553,0.239241222,0.198578623,0.239119304
,11.06.2010,0.227930529,0.236871703,0.195282765,0.23706204
,12.06.2010,0.221684496,0.235518083,0.194249708,0.236490177
,13.06.2010,0.218052231,0.233224372,0.193311911,0.236683599
,14.06.2010,0.217670598,0.231025631,0.191829147,0.236393569
,15.06.2010,0.219929494,0.22971611,0.190247214,0.235470375
,16.06.2010,0.222611777,0.229746193,0.189138813,0.234317673
,17.06.2010,0.22359541,0.230546923,0.188491525,0.233048839
,18.06.2010,0.221034892,0.230900994,0.187714701,0.231515336
,19.06.2010,0.217876139,0.230752701,0.186315395,0.229705672
,20.06.2010,0.214897968,0.231061465,0.184895772,0.227910042
,21.06.2010,0.211407524,0.230786414,0.183242934,0.22608197
,22.06.2010,0.206227078,0.229666046,0.181174541,0.224028328
,23.06.2010,0.201294435,0.22794969,0.178969478,0.222014868
,24.06.2010,0.197016528,0.22591536,0.176740149,0.22013962
,25.06.2010,0.194109381,0.224200594,0.174479753,0.218337357
,26.06.2010,0.192305925,0.223747776,0.172654536,0.216643931
,27.06.2010,0.18830304,0.223012674,0.171596595,0.215687355
,28.06.2010,0.186114223,0.221281625,0.169916541,0.214516545
,29.06.2010,0.18479408,0.220355568,0.168216325,0.213136427
,30.06.2010,0.183644634,0.220034668,0.16690754,0.211832289
,01.07.2010,0.182403984,0.219925775,0.1659166,0.210730321
,02.07.2010,0.18150849,0.220084554,0.165159909,0.209862474
,03.07.2010,0.180195195,0.219902251,0.164482929,0.209111915
,04.07.2010,0.17971623,0.220078635,0.163899355,0.208542269
,05.07.2010,0.180288945,0.220114124,0.163790495,0.208985518
,06.07.2010,0.18338914,0.219661092,0.163346078,0.209423638
,07.07.2010,0.185821648,0.219843363,0.162948094,0.209530455
,08.07.2010,0.188042982,0.218660545,0.162408848,0.209617623
,09.07.2010,0.192229638,0.218063004,0.161654602,0.209392737
,10.07.2010,0.196847783,0.218068817,0.161127362,0.209066885
,11.07.2010,0.201059205,0.218335175,0.160861747,0.208831116
,12.07.2010,0.205532533,0.218680853,0.160735019,0.208690854
,13.07.2010,0.210952877,0.219267533,0.160742192,0.208629161
,14.07.2010,0.216870521,0.22039661,0.160988557,0.20864879
,15.07.2010,0.221646728,0.221404901,0.161457948,0.208876018
,16.07.2010,0.227472028,0.222380595,0.161925768,0.209196065
,17.07.2010,0.233002877,0.223661664,0.162545969,0.20959515
,18.07.2010,0.238395128,0.225048503,0.163295455,0.210115745
,19.07.2010,0.242305823,0.226197986,0.164126823,0.210730207
,20.07.2010,0.245181388,0.22689839,0.164846599,0.211410707
,21.07.2010,0.247214922,0.226793546,0.165332334,0.212055707
,22.07.2010,0.251509093,0.226766573,0.165631519,0.212531693
,23.07.2010,0.256669673,0.226943315,0.16589446,0.212908985
,24.07.2010,0.259702066,0.22747108,0.166160117,0.213190095
,25.07.2010,0.262034915,0.22815879,0.166543189,0.21354819
,26.07.2010,0.264541009,0.228748415,0.1669757,0.213898093
,27.07.2010,0.266879567,0.229480689,0.167440719,0.214242647
,28.07.2010,0.268405302,0.230060228,0.167931028,0.214653132
,29.07.2010,0.26904582,0.230205258,0.168336168,0.215052649
,30.07.2010,0.268812953,0.229824752,0.168550014,0.215404015
,31.07.2010,0.269224201,0.229106956,0.168471341,0.215606998
,01.08.2010,0.271869944,0.228652064,0.16831895,0.21562988
,02.08.2010,0.289802346,0.228390383,0.168255076,0.215601278
,03.08.2010,0.326571962,0.227816325,0.167967818,0.21549263
,04.08.2010,0.354762389,0.227558082,0.16767838,0.215261144
,05.08.2010,0.368793044,0.227105245,0.167452943,0.215041223
,06.08.2010,0.377255242,0.226853449,0.167183618,0.214790048
,07.08.2010,0.382678713,0.226901371,0.167027024,0.214533341
,08.08.2010,0.387013533,0.227378072,0.166990338,0.214356608
,09.08.2010,0.38955846,0.228149795,0.167190965,0.214248325
,10.08.2010,0.389708583,0.228239992,0.167428439,0.214282518
,11.08.2010,0.391062493,0.228215898,0.16749213,0.214313863
,12.08.2010,0.392078166,0.228606935,0.167599945,0.214311013
,13.08.2010,0.391543881,0.228757456,0.167783816,0.214328112
,14.08.2010,0.390835652,0.22858891,0.167854943,0.214339503
,15.08.2010,0.389635482,0.228053655,0.167786269,0.214359463
,16.08.2010,0.389711733,0.227840288,0.167617097,0.214256875
,17.08.2010,0.387708815,0.227441183,0.167523983,0.214137236
,18.08.2010,0.387926676,0.226952321,0.167266832,0.213949315
,19.08.2010,0.388695096,0.227432071,0.16716159,0.213693222
,20.08.2010,0.387068901,0.227312111,0.167239892,0.213624955
,21.08.2010,0.387411413,0.227015253,0.167134675,0.213519745
,22.08.2010,0.38900654,0.227408062,0.16709063,0.213363405
,23.08.2010,0.38990551,0.228330226,0.167301118,0.21325826
,24.08.2010,0.386883951,0.228125937,0.167577887,0.213346351
,25.08.2010,0.386153099,0.227123243,0.167408858,0.213354879
,26.08.2010,0.386743746,0.2268834,0.167117546,0.213178728
,27.08.2010,0.387841954,0.227267081,0.167017239,0.212985631
,28.08.2010,0.389280311,0.228149848,0.167161596,0.212860727
,29.08.2010,0.389534503,0.229121914,0.167563207,0.212897623
,30.08.2010,0.388912981,0.229661675,0.16797519,0.213042411
,31.08.2010,0.387169429,0.229574222,0.168250163,0.213227015
,01.09.2010,0.386112606,0.229182209,0.168259987,0.213337826
,02.09.2010,0.384736793,0.228832749,0.168178925,0.213295196
,03.09.2010,0.38198256,0.227879605,0.167948194,0.213215652
,04.09.2010,0.381467881,0.226874488,0.16745542,0.213008354
,05.09.2010,0.381989923,0.226739617,0.167019701,0.212639448
,06.09.2010,0.3814833,0.227030221,0.166872984,0.212248263
,07.09.2010,0.378211556,0.22649439,0.166775235,0.21206133
,08.09.2010,0.378127613,0.225689914,0.166360132,0.211783954
,09.09.2010,0.378183481,0.22572276,0.166043091,0.211458717
,10.09.2010,0.378179215,0.226147125,0.165952928,0.211122483
,11.09.2010,0.375923115,0.225982794,0.165955365,0.210944602
,12.09.2010,0.374813409,0.225427233,0.16573373,0.210769649
,13.09.2010,0.374300934,0.225125903,0.165458764,0.210510192
,14.09.2010,0.374932145,0.225173602,0.165264261,0.210242461
,15.09.2010,0.375275131,0.225630195,0.165252109,0.209994638
,16.09.2010,0.374852869,0.226057428,0.165351766,0.209853904
,17.09.2010,0.373906788,0.226180018,0.16543687,0.209797632
,18.09.2010,0.37236481,0.226245819,0.165466052,0.209727297
,19.09.2010,0.369245041,0.225200738,0.165317753,0.209682303
,20.09.2010,0.370081818,0.224741385,0.164868392,0.209415212
,21.09.2010,0.370097268,0.225057295,0.164667007,0.209066882
,22.09.2010,0.36921279,0.225313794,0.164625784,0.208870389
,23.09.2010,0.366618503,0.224857711,0.164562749,0.208710485
,24.09.2010,0.364718252,0.22392025,0.164218745,0.208514217
,25.09.2010,0.364454203,0.223391371,0.163749417,0.208135977
,26.09.2010,0.36434208,0.223334963,0.163428107,0.207783327
,27.09.2010,-9999,-9999,-9999,-9999
,28.09.2010,-9999,-9999,-9999,-9999
,29.09.2010,-9999,-9999,-9999,-9999
,30.09.2010,-9999,-9999,-9999,-9999
,01.10.2010,-9999,-9999,-9999,-9999
,02.10.2010,-9999,-9999,-9999,-9999
,03.10.2010,-9999,-9999,-9999,-9999
,04.10.2010,-9999,-9999,-9999,-9999
,05.10.2010,-9999,-9999,-9999,-9999
,06.10.2010,-9999,-9999,-9999,-9999
,07.10.2010,-9999,-9999,-9999,-9999
,08.10.2010,-9999,-9999,-9999,-9999
,09.10.2010,-9999,-9999,-9999,-9999
,10.10.2010,-9999,-9999,-9999,-9999
,11.10.2010,-9999,-9999,-9999,-9999
,12.10.2010,-9999,-9999,-9999,-9999
,13.10.2010,-9999,-9999,-9999,-9999
,14.10.2010,-9999,-9999,-9999,-9999
,15.10.2010,0.343432079,0.215982803,0.157905381,0.20177127
,16.10.2010,0.3432556,0.215581479,0.157258037,0.201007933
,17.10.2010,0.341674658,0.215145918,0.156758278,0.200317484
,18.10.2010,0.341286028,0.214664321,0.156250063,0.199704934
,19.10.2010,0.338714643,0.213911668,0.155778046,0.199128957
,20.10.2010,0.338105785,0.213018821,0.155168738,0.19848321
,21.10.2010,0.337494021,0.212543029,0.154614543,0.197825125
,22.10.2010,0.336856619,0.212249193,0.154136115,0.19719272
,23.10.2010,0.335307415,0.211716961,0.153716787,0.196631903
,24.10.2010,0.333189339,0.210904466,0.153249346,0.196072051
,25.10.2010,0.332432131,0.210116411,0.152671451,0.195464592
,26.10.2010,0.328141406,0.208760217,0.152078691,0.194844793
,27.10.2010,0.324925354,0.206535173,0.151109225,0.19410799
,28.10.2010,0.32231978,0.204369198,0.14990938,0.193163892
,29.10.2010,0.322052984,0.202720328,0.148683186,0.192048958
,30.10.2010,0.323847393,0.202280599,0.147690102,0.190916559
,31.10.2010,0.326074861,0.202879925,0.147156466,0.189939208
,01.11.2010,0.326659428,0.203654326,0.146981872,0.18921343
,02.11.2010,-9999,-9999,-9999,-9999
,03.11.2010,-9999,-9999,-9999,-9999
,04.11.2010,-9999,-9999,-9999,-9999
,05.11.2010,-9999,-9999,-9999,-9999
,06.11.2010,0.323070415,0.202700541,0.146027335,0.187203875
,07.11.2010,0.323980401,0.202896676,0.145688902,0.186733674
,08.11.2010,0.323420305,0.202930466,0.145596473,0.186374253
,09.11.2010,0.321903838,0.202554896,0.145506348,0.186148848
,10.11.2010,0.31725219,0.201699535,0.145330708,0.185881735
,11.11.2010,0.31508552,0.200205685,0.144820273,0.185510252
,12.11.2010,0.312558235,0.198547018,0.144086837,0.184951252
,13.11.2010,0.310960446,0.196990069,0.143210488,0.184242202
,14.11.2010,0.309747815,0.195687223,0.142337305,0.183433455
,15.11.2010,0.309072175,0.194643673,0.141478358,0.182575018
,16.11.2010,0.308696312,0.193660784,0.140710829,0.181698309
,17.11.2010,0.309469743,0.193050612,0.14000962,0.180834401
,18.11.2010,0.309621199,0.19237115,0.139396149,0.180029458
,19.11.2010,0.312127864,0.191576499,0.138736098,0.179229213
,20.11.2010,0.315661789,0.19113258,0.138147785,0.178443857
,21.11.2010,0.31881947,0.190475979,0.137600205,0.177698778
,22.11.2010,0.321958949,0.189920386,0.13705608,0.176986069
,23.11.2010,0.323683588,0.189322798,0.136547948,0.176287763
,24.11.2010,0.325022588,0.188417713,0.135982522,0.175634104
,25.11.2010,0.325656996,0.187483181,0.135377501,0.174921312
,26.11.2010,0.325976344,0.186415416,0.134698767,0.174180033
,27.11.2010,0.326393937,0.18548934,0.134000594,0.173382863
,28.11.2010,0.326811855,0.184825765,0.133340919,0.172587844
,29.11.2010,0.327073673,0.184388575,0.132809026,0.171844947
,30.11.2010,0.327226437,0.184084261,0.132348653,0.17115631
,01.12.2010,0.327120953,0.183682496,0.131933873,0.170533955
,02.12.2010,0.327091848,0.183304974,0.131515616,0.169937764
,03.12.2010,0.327164598,0.183109798,0.131148962,0.169382457
,04.12.2010,0.327241002,0.183025438,0.130865383,0.168857877
,05.12.2010,0.327579459,0.183025438,0.130622309,0.16840338
,06.12.2010,0.328133119,0.183086065,0.130436485,0.167984109
,07.12.2010,0.328705572,0.183107154,0.13026136,0.167609753
,08.12.2010,0.329340645,0.183239009,0.130139077,0.167294899
,09.12.2010,0.33012669,0.183286501,0.130023178,0.16696321
,10.12.2010,0.331430112,0.183592677,0.129932604,0.166693229
,11.12.2010,0.332112255,0.183975833,0.129945239,0.166462728
,12.12.2010,0.331789343,0.183989049,0.129945239,0.166266701
,13.12.2010,0.332149165,0.183732658,0.129825235,0.16606348
,14.12.2010,0.333365564,0.183862153,0.129694772,0.165823721
,15.12.2010,0.334363088,0.184335641,0.129680049,0.165625695
,16.12.2010,0.333895354,0.184587199,0.129743153,0.165474227
,17.12.2010,0.333295383,0.184330332,0.129722118,0.165349693
,18.12.2010,0.332927681,0.183983768,0.129570707,0.16517641
,19.12.2010,0.332696138,0.183663981,0.129375284,0.164949606
,20.12.2010,0.332607973,0.183428991,0.129163238,0.164674272
,21.12.2010,0.332655729,0.18335774,0.128984948,0.164411373
,22.12.2010,0.332600627,0.18333927,0.128840322,0.164168167
,23.12.2010,0.332490427,0.183273308,0.128716738,0.163915474
,24.12.2010,0.332468388,0.183209993,0.128568108,0.163684842
,25.12.2010,0.332347196,0.183223177,0.128467685,0.16345441
,26.12.2010,0.332119583,0.183178353,0.12836731,0.16325082
,27.12.2010,0.331928747,0.183107158,0.128256528,0.163037691
,28.12.2010,0.331697643,0.183043891,0.128147898,0.162836825
,29.12.2010,0.331462944,0.183012258,0.12801845,0.162626443
,30.12.2010,0.331202705,0.182951631,0.127926627,0.162421045
,31.12.2010,0.330818091,0.182980623,0.127839008,0.162242359
,01.01.2011,0.330203263,0.182885763,0.127749355,0.162066206
,02.01.2011,0.32881912,0.182640862,0.127618065,0.161861242
,03.01.2011,0.323491344,0.182327756,0.127482689,0.16165642
,04.01.2011,0.306168744,0.181959815,0.127332848,0.161425294
,05.01.2011,0.288473764,0.181623755,0.12711657,0.16117512
,06.01.2011,0.27527553,0.181345759,0.12689014,0.160884353
,07.01.2011,0.275154417,0.181149178,0.126668069,0.160608268
,08.01.2011,0.278766834,0.181219926,0.126564389,0.160373235
,09.01.2011,0.283185293,0.181222538,0.12645039,0.160147987
,10.01.2011,0.286861037,0.181337861,0.126400663,0.159973182
,11.01.2011,0.27872395,0.181353594,0.126373736,0.159800892
,12.01.2011,0.259235691,0.181065393,0.12626193,-9999
,13.01.2011,0.251105219,0.180620467,0.126017796,0.159408866
,14.01.2011,0.257695603,0.180552465,0.125817303,0.159184422
,15.01.2011,0.265635758,0.180746015,0.12574914,0.159024565
,16.01.2011,0.272902102,0.180929189,0.1257161,0.158840962
,17.01.2011,0.279681108,0.181002499,0.125658288,0.158688458
,18.01.2011,0.287192952,0.181099403,0.125645903,0.158566988
,19.01.2011,0.295750764,0.181238268,0.12565416,0.158483657
,20.01.2011,0.304526728,0.181382428,0.125647965,0.158414639
,21.01.2011,0.312690097,0.181563383,0.125664481,0.158319461
,22.01.2011,0.318404267,0.181707686,0.125683063,0.158255237
,23.01.2011,0.320447347,0.18183895,0.125689256,0.158193408
,24.01.2011,0.32095407,0.181943997,0.125701646,0.158131593
,25.01.2011,0.320134875,0.182009671,0.125691321,0.158060282
,26.01.2011,0.318639384,0.18200967,0.125676869,0.15800325
,27.01.2011,0.31857134,0.182033315,0.125637647,0.157910598
,28.01.2011,0.319345353,0.182075357,0.125602562,0.157827482
,29.01.2011,0.320450894,0.182172595,0.125586053,0.157742011
,30.01.2011,0.321594736,0.182264608,0.125575737,0.157692168
,31.01.2011,0.322513609,0.18238032,0.125579863,0.15762572
,01.02.2011,0.32259661,0.18246977,0.125575737,0.157566413
,02.02.2011,0.304365294,0.182340886,0.125588117,0.157511855
,03.02.2011,0.251586167,0.181741883,0.125491161,0.157431231
,04.02.2011,0.237277355,0.181060162,0.125214959,0.157286652
,05.02.2011,0.239134414,0.180798341,0.124914423,0.157049799
,06.02.2011,0.242503008,0.180806188,0.124706759,0.15680605
,07.02.2011,0.236213953,0.180811423,0.124610199,0.156586163
,08.02.2011,0.232107284,0.180751246,0.124515735,0.156406605
,09.02.2011,0.220739846,0.180479297,0.12440285,0.156236612
,10.02.2011,0.211107163,0.179910032,0.124218263,0.156054934
,11.02.2011,0.207132155,0.179396451,0.123988778,0.15583333
,12.02.2011,0.20900536,0.179237575,0.123777963,0.155595421
,13.02.2011,0.216963297,0.179375578,0.123600029,0.155371846
,14.02.2011,0.228020191,0.179703923,0.123567327,0.155186069
,15.02.2011,0.236479642,0.180090061,0.123612293,0.155063855
,16.02.2011,0.243816124,0.180440068,0.123722714,0.155005119
,17.02.2011,0.251479576,0.18075648,0.123841373,0.154995723
,18.02.2011,0.259268992,0.180981558,0.123933476,0.154991024
,19.02.2011,0.267226141,0.181206828,0.124021528,0.154995723
,20.02.2011,0.276842788,0.181437491,0.124107573,0.155019214
,21.02.2011,0.28956617,0.181621097,0.1241916,0.155049754
,22.02.2011,0.296903474,0.181744433,0.124236701,0.155054453
,23.02.2011,0.304146494,0.181904604,0.124294119,0.155066201
,24.02.2011,0.312916117,0.182106894,0.124355658,0.15508735
,25.02.2011,0.319095986,0.182264608,0.124411053,0.1551085
,26.02.2011,0.322474392,0.18241716,0.124450048,0.15509205
,27.02.2011,0.324367195,0.182682967,0.124538318,0.1551085
,28.02.2011,0.325406798,0.182893666,0.124606088,0.155127303
,01.03.2011,0.326328895,0.183072889,0.124669768,0.155141407
