@T,D3,,,,
,26.02.2006,-9999,-9999,-9999,-9999
,27.02.2006,-9999,-9999,-9999,-9999
,28.02.2006,-9999,-9999,-9999,-9999
,01.03.2006,-9999,-9999,-9999,-9999
,02.03.2006,-9999,-9999,-9999,-9999
,03.03.2006,-9999,0.178875473,-9999,0.078153828
,04.03.2006,-9999,0.182201785,-9999,0.078225888
,05.03.2006,-9999,0.184288293,-9999,0.078297988
,06.03.2006,-9999,-9999,-9999,-9999
,07.03.2006,0.152653094,0.192178745,0.216260384,0.078951977
,08.03.2006,0.148869018,0.191703359,0.217989171,0.079093714
,09.03.2006,0.143828199,0.190323087,0.218505599,0.079300005
,10.03.2006,0.141999702,0.188537613,0.218222197,0.079456989
,11.03.2006,0.139056277,0.186710855,0.21757354,0.079602571
,12.03.2006,0.13775164,0.185083465,0.21664385,0.07969364
,13.03.2006,0.137020935,0.184100439,0.215736933,0.07970855
,14.03.2006,0.136001832,0.18329265,0.215034125,0.079706893
,15.03.2006,0.13624521,0.182706903,0.214426133,0.079682044
,16.03.2006,0.136917773,0.182717635,0.214058314,0.079657201
,17.03.2006,0.1379511,-9999,0.214014555,0.079610841
,18.03.2006,0.137974078,0.183898232,0.214300568,0.079586012
,19.03.2006,0.137093371,0.184399777,0.214700754,0.079599253
,20.03.2006,0.136182359,0.184275673,0.21496388,0.079587667
,21.03.2006,0.134837779,0.183534748,0.21484691,0.079604219
,22.03.2006,0.13417815,0.182792844,0.214493292,0.079627398
,23.03.2006,0.13395425,0.182240261,0.214084586,0.079635673
,24.03.2006,0.135569408,0.182438658,0.213830819,0.079609185
,25.03.2006,0.137182195,0.183346485,0.214017486,0.079581046
,26.03.2006,0.139093684,0.184656535,0.214618979,0.07957277
,27.03.2006,0.139702615,0.185876869,0.215476184,0.079581046
,28.03.2006,0.141140508,0.187050563,0.216332492,0.079615809
,29.03.2006,0.143203083,0.188461019,0.217329181,0.079688673
,30.03.2006,0.144221743,0.190078122,0.218496911,0.079781467
,31.03.2006,0.144238793,0.191173514,0.219671268,0.079892569
,01.04.2006,0.145061782,0.192084775,0.220700795,0.08002369
,02.04.2006,0.145164484,0.193031841,0.221667651,0.080179862
,03.04.2006,0.144304256,0.193303679,0.222466806,0.080322913
,04.04.2006,0.145417076,0.193659201,0.223025453,0.080492768
,05.04.2006,0.147971023,0.194652923,0.223656861,0.080644485
,06.04.2006,0.14944192,0.196450065,0.224652577,0.08077634
,07.04.2006,0.148024623,0.197201678,0.225819344,0.08093172
,08.04.2006,0.1469046,0.197125888,0.226437254,0.081088963
,09.04.2006,0.14882879,0.197260714,0.226832667,0.081259773
,10.04.2006,0.1516431,0.198586819,0.227461445,0.081390547
,11.04.2006,0.153186411,0.200402627,0.228606715,0.081546634
,12.04.2006,0.152823527,0.201464645,0.229807017,0.081687769
,13.04.2006,0.155225019,0.202539072,0.230831016,0.08188122
,14.04.2006,0.158018176,0.204439681,0.232072088,0.082061462
,15.04.2006,0.158849535,0.206434101,0.233658155,0.082265574
,16.04.2006,0.158149542,0.207185085,0.235108471,0.082476745
,17.04.2006,0.159816964,0.208187568,0.236121749,0.08272042
,18.04.2006,0.159535566,0.209245092,0.23728029,0.082945859
,19.04.2006,0.155601878,0.20876555,0.238127976,0.08319546
,20.04.2006,0.155355046,0.207602,0.23815283,0.083419961
,21.04.2006,0.157329424,0.207630877,0.238078223,0.083610729
,22.04.2006,0.159596033,0.208666588,0.238504365,0.083757388
,23.04.2006,0.16127369,0.210145557,0.23939227,0.083928121
,24.04.2006,0.157814028,0.210901806,0.240391434,0.084078535
,25.04.2006,0.151410691,0.20871726,0.240694745,0.084275347
,26.04.2006,0.150204174,0.205797173,0.239613797,0.084434699
,27.04.2006,0.155517997,0.205465405,0.238529228,0.084534165
,28.04.2006,0.158664891,0.207608258,0.238725383,0.084589078
,29.04.2006,0.156275024,0.208495113,0.239660487,0.084633714
,30.04.2006,0.155447652,0.20803955,0.240069449,0.084707558
,01.05.2006,0.156123848,0.207911933,0.240163175,0.08480894
,02.05.2006,0.158585021,0.208684027,0.240419509,0.084900075
,03.05.2006,0.157901173,0.209705141,0.241082929,0.084986109
,04.05.2006,0.15380549,0.209393638,0.241634442,0.085104916
,05.05.2006,0.150235225,0.207695055,0.241440082,0.085208305
,06.05.2006,0.151283694,0.205978149,0.240610338,0.085287621
,07.05.2006,0.156284938,0.206852892,0.240141311,0.085335927
,08.05.2006,0.1580239,0.20875976,0.240791831,0.085353182
,09.05.2006,0.15638423,0.209501226,0.24174741,0.085398057
,10.05.2006,0.156375713,0.209565298,0.242246434,0.085472301
,11.05.2006,0.156214153,0.20933531,0.242529188,0.085572505
,12.05.2006,0.158778656,0.209882973,0.242733548,0.085669318
,13.05.2006,0.161379834,0.211203264,0.243366155,0.085764463
,14.05.2006,0.164623433,0.213310735,0.244451106,0.085873528
,15.05.2006,0.165464008,0.215281953,0.245893628,0.08598615
,16.05.2006,0.166356054,0.216372676,0.247232948,0.086161304
,17.05.2006,0.16786634,0.217600848,0.248363065,0.086350574
,18.05.2006,0.167824888,0.218567056,0.249493034,0.086547053
,19.05.2006,0.170865204,0.219814825,0.250501131,0.086752511
,20.05.2006,0.172601851,0.221550854,0.251816951,0.086965238
,21.05.2006,0.174188335,0.223165065,0.253239996,0.08719051
,22.05.2006,0.174046897,0.224613131,0.25467426,0.087435381
,23.05.2006,0.171099078,0.224825632,0.255879558,0.087698199
,24.05.2006,0.172402553,0.224609996,0.256476994,0.08795797
,25.05.2006,0.175296851,0.225616226,0.257072108,0.088191802
,26.05.2006,0.177680405,0.227257315,0.258108188,0.088424244
,27.05.2006,0.178682201,0.228757851,0.259408333,0.088651761
,28.05.2006,0.179026187,0.230014962,0.260722199,0.088911443
,29.05.2006,0.177256826,0.230116568,0.261783249,0.089185754
,30.05.2006,0.176072029,0.229771792,0.262270305,0.089458788
,31.05.2006,0.175442614,0.229230688,0.262487685,0.089705653
,01.06.2006,0.175830265,0.228877451,0.26251075,0.089911979
,02.06.2006,0.177923627,0.229341286,0.262688719,0.09009542
,03.06.2006,0.179733328,0.230671394,0.263328689,0.090264812
,04.06.2006,0.180767848,0.23210808,0.264316792,0.09043797
,05.06.2006,0.181810541,0.233624723,0.265423183,0.090634573
,06.06.2006,0.181858953,0.235028612,0.266661966,0.090845756
,07.06.2006,0.182045726,0.236418876,0.267890861,0.091078756
,08.06.2006,0.181262273,0.237842175,0.269173291,0.09134984
,09.06.2006,0.178901266,0.238527331,0.270365393,0.091628605
,10.06.2006,0.176344296,0.238753953,0.271214503,0.091909676
,11.06.2006,0.173587488,0.238464455,0.271785934,0.092187651
,12.06.2006,0.171451709,0.238417249,0.272172923,0.092446211
,13.06.2006,0.169777898,0.238964925,0.27263103,0.09269252
,14.06.2006,0.167006384,0.239797265,0.273403428,0.092915621
,15.06.2006,0.163455228,0.240226765,0.274342815,0.093151767
,16.06.2006,0.160238219,0.240012063,0.275114631,0.093393737
,17.06.2006,0.155943351,0.238546959,0.27547049,0.093643364
,18.06.2006,0.153865347,0.237318136,0.275501009,0.093860517
,19.06.2006,0.151903314,0.236988849,0.275850449,0.094063343
,20.06.2006,0.149657267,0.236550358,0.276390336,0.094248126
,21.06.2006,0.147030758,0.235362867,0.276818605,0.094431296
,22.06.2006,0.145366747,0.234025983,0.277032892,0.094616502
,23.06.2006,0.142042103,0.231297258,0.277022688,0.09478356
,24.06.2006,0.142034709,0.228580535,0.276682589,0.094941604
,25.06.2006,0.140040122,0.22671153,0.276638393,0.095064833
,26.06.2006,0.13783813,0.223639284,0.276335999,0.09518817
,27.06.2006,0.136998736,0.220437383,0.275551997,0.095298695
,28.06.2006,0.136158981,0.218012976,0.274650789,0.09540376
,29.06.2006,0.134220449,0.21532863,0.27331282,0.09550152
,30.06.2006,0.137046373,0.213790296,0.271574459,0.095652902
,01.07.2006,0.139466432,0.214167781,0.27182299,0.095802549
,02.07.2006,0.139198094,0.214504279,0.272583853,0.095913504
,03.07.2006,0.138943454,0.214646044,0.273173887,0.096043042
,04.07.2006,0.13844925,0.214643097,0.273558663,0.096183808
,05.07.2006,0.138619218,0.21467856,0.273825503,0.096309843
,06.07.2006,0.138034598,0.214654911,0.274068832,0.096434138
,07.07.2006,0.138113875,0.214643088,0.27420069,0.096541812
,08.07.2006,0.138270784,0.214926844,0.274407006,0.096658843
,09.07.2006,0.135016178,0.214365718,0.274596495,0.096759229
,10.07.2006,0.13211347,0.212437614,0.274197354,0.096848507
,11.07.2006,0.133972064,0.211533812,0.273420257,0.096913635
,12.07.2006,0.134324636,0.211847337,0.273143505,0.096935968
,13.07.2006,0.136590492,0.212487116,0.273197497,0.096934107
,14.07.2006,0.138888173,0.214073695,0.273761365,0.096950863
,15.07.2006,0.141069038,0.215901322,0.27471507,0.096989965
,16.07.2006,0.142855751,0.217842479,0.275945601,0.097088698
,17.07.2006,0.143505107,0.219404391,0.277288276,0.0972341
,18.07.2006,0.143267293,0.220408373,0.278467542,0.097424438
,19.07.2006,0.143560795,0.221072289,0.279389858,0.097648648
,20.07.2006,0.143169769,0.221604841,0.280170125,0.097876911
,21.07.2006,0.142056114,0.22161389,0.280721865,0.098103615
,22.07.2006,0.142191845,0.221499469,0.280989407,0.098326866
,23.07.2006,0.142823471,0.221812695,0.281257116,0.098505316
,24.07.2006,0.143773813,0.222403703,0.281655531,0.098668909
,25.07.2006,0.143801904,0.223125579,0.2822297,0.098843963
,26.07.2006,0.141222687,0.222835577,0.282677097,0.099013545
,27.07.2006,0.139800211,0.221704383,0.282532508,0.099196512
,28.07.2006,0.141208223,0.221418199,0.282212477,0.099328671
,29.07.2006,0.142325274,0.221969423,0.28226064,0.099432581
,30.07.2006,0.143355076,0.222678394,0.282591033,0.099517652
,31.07.2006,-9999,-9999,-9999,-9999
,01.08.2006,-9999,-9999,-9999,-9999
,02.08.2006,0.142735213,0.223724688,0.284035735,0.099892479
,03.08.2006,0.141791136,0.223313092,0.284056453,0.10002899
,04.08.2006,0.141143556,0.22275389,0.283925248,0.100154215
,05.08.2006,0.141450544,0.22250324,0.283731947,0.100249148
,06.08.2006,0.140552808,0.222243791,0.283631883,0.100332735
,07.08.2006,0.140859244,0.221866898,0.283442156,0.100399253
,08.08.2006,0.141802274,0.222074895,0.283342139,0.100441076
,09.08.2006,0.142430639,0.222554571,0.283504244,0.100494322
,10.08.2006,-9999,-9999,-9999,-9999
,11.08.2006,-9999,-9999,-9999,-9999
,12.08.2006,-9999,-9999,-9999,-9999
,13.08.2006,-9999,-9999,-9999,-9999
,14.08.2006,-9999,-9999,-9999,-9999
,15.08.2006,-9999,-9999,-9999,-9999
,16.08.2006,-9999,-9999,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999
,20.08.2006,-9999,-9999,-9999,-9999
,21.08.2006,-9999,-9999,-9999,-9999
,22.08.2006,-9999,-9999,-9999,-9999
,23.08.2006,-9999,-9999,-9999,-9999
,24.08.2006,0.139277603,0.219413213,0.281727678,0.100854181
,25.08.2006,0.139328131,0.219838515,0.281920152,0.100854181
,26.08.2006,0.136813726,0.219452257,0.282047373,0.100871338
,27.08.2006,0.134092934,0.217937774,0.281683035,0.100898025
,28.08.2006,0.130727728,0.215848282,0.280763113,0.100899931
,29.08.2006,0.129810595,0.213781693,0.279468604,0.100861806
,30.08.2006,-9999,-9999,-9999,-9999
,31.08.2006,-9999,-9999,-9999,-9999
,01.09.2006,-9999,-9999,-9999,-9999
,02.09.2006,0.132998518,0.201256508,0.262695323,0.088683365
,03.09.2006,0.131110908,0.199793943,0.261965735,0.088585833
,04.09.2006,0.130894562,0.198772223,0.261046478,0.088479348
,05.09.2006,0.130648732,0.198097668,0.260300192,0.088345888
,06.09.2006,0.131515786,0.197970796,0.259716305,0.088210753
,07.09.2006,0.131794211,0.198094832,0.259484262,0.088075739
,08.09.2006,0.131493267,0.198151218,0.259361837,0.087958824
,09.09.2006,0.130333228,0.197810198,0.25918795,0.087859968
,10.09.2006,0.128926773,0.197053341,0.258801782,0.087768359
,11.09.2006,0.128098902,0.196197169,0.258226374,0.087676815
,12.09.2006,0.126563032,0.195315407,0.257584355,0.087578151
,13.09.2006,0.126246321,0.194290798,0.256815196,0.087472388
,14.09.2006,0.127116292,0.193970384,0.25617203,0.087336254
,15.09.2006,0.128920049,0.19443579,0.255919496,0.087205613
,16.09.2006,0.127846857,0.194985502,0.256066517,0.087092965
,17.09.2006,0.12342115,0.193712241,0.255938696,0.086998266
,18.09.2006,0.121996262,0.191728663,0.254997158,0.086937548
,19.09.2006,0.120974008,0.190357257,0.253857177,0.086812615
,20.09.2006,0.121416858,0.1895074,0.252824885,0.086682453
,21.09.2006,0.121995712,0.18933992,0.252165507,0.086516785
,22.09.2006,0.120398271,0.1890218,0.251760281,0.086360204
,23.09.2006,0.118314395,0.18784791,0.251143735,0.086217998
,24.09.2006,0.11659789,0.186319278,0.250165409,0.086059959
,25.09.2006,0.117148138,0.185265987,0.24906979,0.08589679
,26.09.2006,0.11801855,0.185116993,0.248340934,0.085705464
,27.09.2006,0.119124442,0.185387925,0.247998941,0.085537374
,28.09.2006,0.118156131,0.185564138,0.247898594,0.085360649
,29.09.2006,0.118345845,0.185211772,0.247716798,0.085228259
,30.09.2006,0.119331227,0.185420443,0.24753506,0.085104795
,01.10.2006,0.119943285,0.185830015,0.247607115,0.084999058
,02.10.2006,0.120167868,0.186177596,0.247776345,0.084907478
,03.10.2006,0.120392599,0.186414077,0.247936224,0.084838833
,04.10.2006,0.119577639,0.18648751,0.248080486,0.084780779
,05.10.2006,0.118290271,0.185876181,0.248014625,0.084738572
,06.10.2006,0.119251365,0.185583096,0.247701128,-9999
,07.10.2006,0.120384191,0.185930443,0.247632181,0.084641883
,08.10.2006,0.121062947,0.186552835,0.247870395,0.084594447
,09.10.2006,0.117844981,0.186267453,0.248136949,0.084566345
,10.10.2006,0.113675083,0.184328169,0.247663606,0.084532983
,11.10.2006,0.111499689,0.181898586,0.2463591,0.084482075
,12.10.2006,0.11091909,0.180044027,0.244856216,0.084399606
,13.10.2006,0.110516139,0.178969798,0.243520007,0.084247067
,14.10.2006,0.110226121,0.178121662,0.242491353,0.0840702
,15.10.2006,0.110281524,0.177471295,0.241632,0.08388306
,16.10.2006,0.111005539,0.177341907,0.241002529,0.083692679
,17.10.2006,0.110115024,0.177194138,0.240660459,0.08351998
,18.10.2006,0.106362961,0.175897022,0.240097183,0.083349228
,19.10.2006,0.103724929,0.173539968,0.238856522,0.083197841
,20.10.2006,0.102492795,0.171338438,0.237167388,0.083018811
,21.10.2006,0.102457448,0.170027389,0.235567331,0.082789716
,22.10.2006,0.101167892,0.168981778,0.234273732,0.082536746
,23.10.2006,0.100194924,0.167658942,0.233032825,0.082279059
,24.10.2006,0.100752342,0.166784521,0.23185905,0.082025312
,25.10.2006,0.101620418,0.166608971,0.231010304,0.081759971
,26.10.2006,0.102279193,0.166802335,0.230556611,0.081502017
,27.10.2006,0.100061754,0.166377858,0.230268469,0.081282275
,28.10.2006,0.099534846,0.165287241,0.229537102,0.08109372
,29.10.2006,0.100008708,0.164768753,0.228774167,0.080903714
,30.10.2006,0.100728705,0.164698022,0.228266378,0.080690071
,31.10.2006,0.100558033,0.164996437,0.228075379,0.080498918
,01.11.2006,0.100366458,0.164582172,0.227741458,0.080319963
,02.11.2006,0.098531995,0.16300134,0.226812632,0.080170159
,03.11.2006,0.097983118,0.161486692,0.225613276,0.080010338
,04.11.2006,0.099577765,0.160987696,0.224544633,0.079803194
,05.11.2006,0.100717457,0.161399166,0.224045386,0.079589588
,06.11.2006,0.102365323,0.162003819,0.22393618,0.079388159
,07.11.2006,0.103459018,0.16289061,0.22413987,0.079215743
,08.11.2006,0.105077595,0.163792945,0.224544594,0.079075613
,09.11.2006,0.10552726,0.164837053,0.225127363,0.078967664
,10.11.2006,0.103464198,0.164897668,0.225627945,0.078912038
,11.11.2006,0.100486239,0.163752957,0.225544957,0.07886148
,12.11.2006,0.099362664,0.162083985,0.22479897,0.078822739
,13.11.2006,0.097761259,0.160928259,0.223841845,0.078726773
,14.11.2006,0.096616627,0.1593584,0.222834286,0.078644343
,15.11.2006,0.096391096,0.158379304,0.221697275,0.078484654
,16.11.2006,0.095782161,0.157539232,0.220759777,0.078321808
,17.11.2006,0.096943897,0.15701816,0.21992971,0.078157493
,18.11.2006,0.097705973,0.157263772,0.219477428,0.077990027
,19.11.2006,0.097700386,0.157430904,0.219293774,0.0778211
,20.11.2006,0.096780432,0.157185178,0.219121873,0.077679108
,21.11.2006,0.096689103,0.156620808,0.218772493,0.07754728
,22.11.2006,0.097700222,0.156596273,0.218403058,0.077433911
,23.11.2006,0.098111364,0.156919995,0.218304225,0.077303992
,24.11.2006,0.098086657,0.157074629,0.218310038,0.077177535
,25.11.2006,0.096842946,0.15677533,0.218260633,0.077089414
,26.11.2006,0.096673687,0.156270523,0.217952714,0.077006341
,27.11.2006,0.095176904,0.155725327,0.217563832,0.07689179
,28.11.2006,0.093248325,0.154446226,0.216963947,0.076800551
,29.11.2006,0.092574789,0.15316818,0.21600382,0.076691151
,30.11.2006,0.091460535,0.152183234,0.215080734,0.076568597
,01.12.2006,0.090068401,0.150938212,0.214142841,0.076437898
,02.12.2006,0.08906389,0.149768385,0.213092723,0.076275946
,03.12.2006,0.087412344,0.148513911,0.212037128,0.07609935
,04.12.2006,0.086025263,0.147008213,0.210893546,0.075942765
,05.12.2006,0.086108419,0.145877564,0.209662805,0.075750193
,06.12.2006,0.086884729,0.145464315,0.208673834,0.075552969
,07.12.2006,0.087570395,0.145398647,0.208071659,0.075362621
,08.12.2006,0.087835502,0.145457276,0.207676435,0.075184016
,09.12.2006,0.088437378,0.145478388,0.207397226,0.07502365
,10.12.2006,0.088866398,0.145691943,0.207245027,0.074881456
,11.12.2006,0.089334885,0.145835192,0.207171773,0.074754105
,12.12.2006,0.089704737,0.146114898,0.20718586,0.074651343
,13.12.2006,0.08930764,0.146126647,0.207191494,0.07453726
,14.12.2006,0.090287685,0.146098442,0.207095708,0.07445421
,15.12.2006,0.091468778,0.146724853,0.207157688,0.074369584
,16.12.2006,0.092046559,0.147291283,0.207467718,0.074293149
,17.12.2006,0.091627138,0.147655408,0.207797773,0.074207008
,18.12.2006,0.090245403,0.14737402,0.207941733,0.074174519
,19.12.2006,0.088512311,0.146522315,0.20769618,0.074143662
,20.12.2006,0.087880293,0.145440962,0.207132398,0.074109565
,21.12.2006,0.087624028,0.14476172,0.20646259,0.074046266
,22.12.2006,0.086910383,0.144240764,0.205878271,0.073950572
,23.12.2006,0.08631759,0.143495119,0.205308997,0.073854947
,24.12.2006,0.086053481,0.142925748,0.204695865,0.073761026
,25.12.2006,0.085118704,0.142360149,0.20413408,0.07364128
,26.12.2006,0.084959648,0.14158794,0.203556534,0.073545902
,27.12.2006,0.085943785,0.141447148,0.203010524,0.073442517
,28.12.2006,0.086877635,0.141719523,0.202790688,0.073331149
,29.12.2006,0.087402205,0.142075409,0.202810158,0.073232785
,30.12.2006,0.086975891,0.142258179,0.202821283,0.073129661
,31.12.2006,0.085751178,0.141874338,0.20275732,0.073047559
,01.01.2007,0.084743785,0.141138365,0.202409846,0.072942975
,02.01.2007,0.083938684,0.140358687,0.201876802,0.072849732
,03.01.2007,0.084071294,0.139730296,0.201319672,0.072782263
,04.01.2007,0.085527182,0.139741762,0.200898931,0.07266829
,05.01.2007,0.08681365,0.140324225,0.200854671,0.072567251
,06.01.2007,0.08698833,0.140891891,0.201023434,0.072487113
,07.01.2007,0.085581973,0.140760787,0.201156274,0.072419839
,08.01.2007,0.084464895,0.140060398,0.200945963,0.07238141
,09.01.2007,0.084970052,0.139556306,0.20052573,0.072325403
,10.01.2007,0.085117882,0.139528854,0.200255047,0.072274211
,11.01.2007,0.085583058,0.139521995,0.200117033,0.072202267
,12.01.2007,0.084571402,0.139512861,0.199984592,0.072109593
,13.01.2007,0.082281193,0.138597515,0.199730926,0.07202657
,14.01.2007,0.080682555,0.137299885,0.199108573,0.071967532
,15.01.2007,0.079473339,0.136174015,0.19826224,0.071906923
,16.01.2007,0.077659983,0.13509417,0.197453614,0.071790583
,17.01.2007,0.076485003,0.134108721,0.196646961,0.071663212
,18.01.2007,0.076560673,0.133445906,0.195888608,0.071563007
,19.01.2007,0.076374461,0.133114175,0.195221674,0.071447
,20.01.2007,0.076425485,0.132778482,0.194718979,0.071324753
,21.01.2007,0.077896808,0.132696309,0.194434034,0.071124994
,22.01.2007,0.078471292,0.133042977,0.194089691,0.070991985
,23.01.2007,0.078655896,0.133103025,0.194054463,0.070925548
,24.01.2007,0.079905789,0.133332317,0.193975901,0.070833855
,25.01.2007,0.081302589,0.133845124,0.194059889,0.070773825
,26.01.2007,0.082511449,0.134486617,0.194238785,0.07072329
,27.01.2007,0.083377619,0.135058111,0.194515413,0.070668048
,28.01.2007,0.082439928,0.135361207,0.194759727,0.070620713
,29.01.2007,0.081939065,0.135046838,0.194881923,0.070603361
,30.01.2007,0.082000916,0.134898777,0.194784138,0.070543445
,31.01.2007,0.081748198,0.134777725,0.194727116,0.070502466
,01.02.2007,0.080952958,0.134596271,0.19459139,0.07044417
,02.02.2007,0.078172731,0.133883214,0.194333669,0.070412673
,03.02.2007,0.07697954,0.132814167,0.193843233,0.070327677
,04.02.2007,0.078183495,0.132323551,0.193261551,0.07029778
,05.02.2007,0.079636764,0.132458837,0.192913045,0.070234869
,06.02.2007,0.081674172,0.13302527,0.193007562,0.070195573
,07.02.2007,0.083569412,0.133930048,0.193296688,0.070101307
,08.02.2007,0.084641823,0.134829406,0.193707857,0.07005891
,09.02.2007,0.085332671,0.135493864,0.194203553,0.0700385
,10.02.2007,0.085857061,0.136040854,0.194637557,0.069974163
,11.02.2007,0.086618117,0.136534967,0.19508574,0.069944355
,12.02.2007,0.087990112,0.13718415,0.195553597,0.069952198
,13.02.2007,0.0882002,0.137896418,0.19608208,0.069944356
,14.02.2007,0.086668398,0.137912306,0.19647763,0.069949061
,15.02.2007,0.085415937,0.137315538,0.196534945,0.06996318
,16.02.2007,0.084759336,0.136695394,0.196393019,0.069997694
,17.02.2007,0.085478995,0.136519109,0.196174762,0.069996125
,18.02.2007,0.086076468,0.136731514,0.196180214,0.06998828
,19.02.2007,0.086974466,0.137070865,0.196357541,0.069977298
,20.02.2007,0.088139005,0.13768979,0.196685159,0.069975729
,21.02.2007,0.089044288,0.13834901,0.197185394,0.069971023
,22.02.2007,0.090308882,0.139156337,0.197746662,0.069989852
,23.02.2007,0.090984843,0.139915941,0.198426914,0.069992987
,24.02.2007,0.09189915,0.140652804,0.199111318,0.070024371
,25.02.2007,0.09108785,0.14111521,0.19978884,0.0700542
,26.02.2007,0.090188457,0.140873496,0.200147389,0.070098164
,27.02.2007,0.090431127,0.140638864,0.200246763,0.070139002
,28.02.2007,0.0910654,0.140868894,0.200373784,0.070151572
,01.03.2007,0.090101305,0.14092181,0.200575453,0.070159428
,02.03.2007,0.089300505,0.140519392,0.20060585,0.070165713
,03.03.2007,0.08857798,0.140048858,0.200442837,0.070182999
,04.03.2007,0.088210769,0.139590663,0.200186038,0.070179857
,05.03.2007,0.089031887,0.139377896,0.199968041,0.07018457
,06.03.2007,0.091037477,0.139938907,0.200001152,0.070165713
,07.03.2007,0.09363458,0.14118705,0.200492633,0.070153143
,08.03.2007,0.095389917,0.142868159,0.201455559,0.070150001
,09.03.2007,0.095961797,0.144072873,0.20260452,0.07019243
,10.03.2007,0.097335966,0.145117663,0.203654201,0.070249023
,11.03.2007,0.098104295,0.146253843,0.204687573,0.070327679
,12.03.2007,0.099426124,0.147239452,0.205724035,0.070425275
,13.03.2007,0.101686089,0.148592379,0.206797451,0.070526109
,14.03.2007,0.103902096,0.15032549,0.208139684,0.070658583
,15.03.2007,0.10391065,0.151841305,0.209645866,0.070794361
,16.03.2007,0.102099645,0.152180663,0.210850767,0.070955616
,17.03.2007,0.103381786,0.152093943,0.211449056,0.071132911
,18.03.2007,0.105857605,0.15324338,0.212131368,0.071286681
,19.03.2007,0.107540221,0.154747838,0.213236079,0.071435887
,20.03.2007,0.108099876,0.156016203,0.214493635,0.071590047
,21.03.2007,0.109200368,0.156993798,0.215674745,0.071766702
,22.03.2007,0.109192774,0.157873888,0.216758439,0.07194999
,23.03.2007,0.110022917,0.158485404,0.217671228,0.07214155
,24.03.2007,0.109469773,0.159150205,0.218574715,0.072351017
,25.03.2007,0.107816505,0.158742295,0.219185962,0.07253359
,26.03.2007,0.109958624,0.158863339,0.219363743,0.072716441
,27.03.2007,0.110997582,0.159774682,0.219920954,0.07287224
,28.03.2007,0.11107316,0.160226336,0.220604685,0.07300732
,29.03.2007,0.109710588,0.160668989,0.221190108,0.073144168
,30.03.2007,0.104580964,0.159074543,0.221365886,0.07331664
,31.03.2007,0.10325605,0.156949931,0.220514119,0.07345059
,01.04.2007,0.104758512,0.155923145,0.219489166,0.073526508
,02.04.2007,0.10879607,0.156643183,0.219043227,0.073560445
,03.04.2007,0.111224825,0.158411721,0.219541671,0.073560446
,04.04.2007,0.110304163,0.159417596,0.220443912,0.073589543
,05.04.2007,0.110312521,0.159472071,0.221026069,0.073665546
,06.04.2007,0.108998748,0.159529087,0.221318983,0.073730267
,07.04.2007,0.104569098,0.158190001,0.221275048,0.073804737
,08.04.2007,-9999,-9999,-9999,-9999
,09.04.2007,-9999,-9999,-9999,-9999
,10.04.2007,0.106609949,0.154392798,0.218092123,0.073900317
,11.04.2007,0.105861965,0.155229794,0.218211235,0.073830647
,12.04.2007,0.105549392,0.155200539,0.218339102,0.073806353
,13.04.2007,0.105055352,0.154842433,0.218280975,0.073796638
,14.04.2007,0.105487274,0.154569893,0.218048545,0.07377559
,15.04.2007,0.108969374,0.155217819,0.217970133,0.073738358
,16.04.2007,0.112406688,0.157038441,0.218598012,0.073739977
,17.04.2007,0.113823561,0.158636185,0.219713832,0.073746451
,18.04.2007,0.115524167,0.160015462,0.22082422,0.07379502
,19.04.2007,0.117592189,0.161371985,0.221926209,0.073888972
,20.04.2007,0.118081353,0.162511938,0.223075632,0.07399112
,21.04.2007,0.120175168,0.163496093,0.22408683,0.07414529
,22.04.2007,0.121259608,0.164592056,0.225133358,0.074301282
,23.04.2007,0.122837012,0.165682453,0.226156055,0.074460727
,24.04.2007,-9999,-9999,-9999,-9999
,25.04.2007,-9999,-9999,-9999,-9999
,26.04.2007,0.117481907,0.163405418,0.226883924,0.074964788
,27.04.2007,0.120785261,0.163578953,0.226547973,0.075069438
,28.04.2007,0.125551549,0.165191505,0.226937516,0.075134895
,29.04.2007,0.13081729,0.167641811,0.22811443,0.075206933
,30.04.2007,0.135469912,0.1704559,0.229852037,0.075319994
,01.05.2007,0.137625565,0.172652338,0.231826185,0.075479095
,02.05.2007,0.13887516,0.173914691,0.233498568,0.075686068
,03.05.2007,0.140241433,0.174625153,0.234768162,0.075927951
,04.05.2007,0.139522683,0.175054413,0.235758842,0.076185153
,05.05.2007,0.136883858,0.174217648,0.236248965,0.076423027
,06.05.2007,-9999,-9999,-9999,-9999
,07.05.2007,0.133991315,0.171077023,0.235263133,0.076817134
,08.05.2007,0.135066835,0.170375028,0.234631497,0.07692332
,09.05.2007,0.139474567,0.171105506,0.234388821,0.076986408
,10.05.2007,0.143838186,0.172894145,0.234938123,0.07702793
,11.05.2007,0.1482448,0.175280428,0.236121265,0.077096064
,12.05.2007,0.151553961,0.177754615,0.237729661,0.077204148
,13.05.2007,0.15325629,0.179628856,0.239436554,0.077368942
,14.05.2007,0.154904786,0.181282388,0.241002773,0.077573983
,15.05.2007,0.152165877,0.181930085,0.242370716,0.077829474
,16.05.2007,0.15078693,0.181071058,0.242949499,0.078067041
