@T,C4,,,,
,14.12.2006,0.149472477,0.116986289,0.07749496,0.168996036
,15.12.2006,0.150930403,0.117620037,0.077491667,0.168751754
,16.12.2006,0.151779718,0.118209818,0.077628372,0.168599808
,17.12.2006,0.151222618,0.118516818,0.077789965,0.16854503
,18.12.2006,0.149512282,0.118113884,0.077841118,0.1685276
,19.12.2006,0.147439458,0.117204518,0.077686081,0.168445456
,20.12.2006,0.146694583,0.116133642,0.077338734,0.168241457
,21.12.2006,0.146350142,0.11550055,0.076957823,0.167853748
,22.12.2006,0.146423428,0.11516114,0.076628713,0.167436824
,23.12.2006,0.146243596,0.11492702,0.076385289,0.167010592
,24.12.2006,0.146130445,0.114684975,0.076178182,0.16663694
,25.12.2006,0.145981907,0.114478047,0.075990936,0.16629589
,26.12.2006,0.145578737,0.114175247,0.075802336,0.165933052
,27.12.2006,0.14575144,0.113950461,0.075605908,0.165580548
,28.12.2006,0.146414604,0.11395863,0.075463232,0.165245705
,29.12.2006,0.147017145,0.114140483,0.075374141,0.164943221
,30.12.2006,0.147253195,0.11431839,0.07535957,0.164722098
,31.12.2006,0.146923658,0.114287705,0.075341761,0.164533056
,01.01.2007,0.146370224,0.114026061,0.075270561,0.164373585
,02.01.2007,0.145629787,0.11359144,0.075126665,0.164194591
,03.01.2007,0.145118822,0.11307241,0.074911925,0.163937336
,04.01.2007,0.145618668,0.112798141,0.074673391,0.16363384
,05.01.2007,0.146608018,0.112985005,0.074544632,0.163338004
,06.01.2007,0.147447189,0.113404012,0.074528545,0.163071776
,07.01.2007,0.14736253,0.113691298,0.074596114,0.16293022
,08.01.2007,0.146126255,0.113399991,0.074600941,0.162830201
,09.01.2007,0.146288025,0.112917944,0.074475495,0.162708276
,10.01.2007,0.14655229,0.112885444,0.074327674,0.162508446
,11.01.2007,0.146892486,0.112869201,0.074245803,0.162306312
,12.01.2007,0.146157678,0.112836743,0.074160782,0.162152989
,13.01.2007,0.143973837,0.112103476,0.074043794,0.161975439
,14.01.2007,-9999,0.11085602,0.073741417,0.161715417
,15.01.2007,-9999,0.109646508,0.073258124,0.161324635
,16.01.2007,-9999,0.108566034,0.072760885,0.160791558
,17.01.2007,-9999,0.107545102,0.072235653,0.160191862
,18.01.2007,-9999,0.106716317,0.071729942,0.159540501
,19.01.2007,-9999,0.106020635,0.071274901,0.158890711
,20.01.2007,-9999,0.105156184,0.070816933,0.158237712
,21.01.2007,-9999,0.104574914,0.070368456,0.15758629
,22.01.2007,-9999,0.104794295,0.070062638,0.156948426
,23.01.2007,-9999,0.104751567,0.069887598,0.156421585
,24.01.2007,-9999,0.104670005,0.069731369,0.155986157
,25.01.2007,-9999,0.104903159,0.069617023,0.155589423
,26.01.2007,-9999,0.106460623,0.069621669,0.155202809
,27.01.2007,0.303137729,0.109826757,0.07005963,0.154793015
,28.01.2007,0.310052945,0.110960164,0.070545763,0.154745692
,29.01.2007,0.2992817,0.111322247,0.070885543,0.154880598
,30.01.2007,0.278926686,0.111469314,0.07111365,0.155041629
,31.01.2007,0.252160757,0.111420953,0.071232565,0.155126916
,01.02.2007,0.228570405,0.111207517,0.071282673,0.155169571
,02.02.2007,-9999,0.11028862,0.071160594,0.155126916
,03.02.2007,-9999,0.108263438,0.070823188,0.155029788
,04.02.2007,-9999,0.10732216,0.070379338,0.154740971
,05.02.2007,-9999,0.107381218,0.070130861,0.154381584
,06.02.2007,0.207912771,0.107849138,0.070026973,0.154102902
,07.02.2007,0.222988225,0.108883726,0.070110699,0.153970764
,08.02.2007,0.229952141,0.109878057,0.070359101,0.153914153
,09.02.2007,0.235432504,0.110703117,0.07066098,0.154017949
,10.02.2007,0.239725628,0.111338413,0.070940191,0.154197332
,11.02.2007,0.24395851,0.111836526,0.071187188,0.154386288
,12.02.2007,0.250412873,0.112338016,0.071411181,0.154601406
,13.02.2007,0.259621902,0.11287738,0.071646603,0.154804855
,14.02.2007,0.261678023,0.113214708,0.071895059,0.155032157
,15.02.2007,0.25565573,0.11340601,0.072047846,0.15522172
,16.02.2007,0.250683303,0.113524148,0.072153495,0.155371101
,17.02.2007,0.250505178,0.113713738,0.072256078,0.15553006
,18.02.2007,0.251628823,0.113883089,0.072339791,0.15564163
,19.02.2007,0.254284995,0.114077123,0.072414072,0.155722367
,20.02.2007,0.258568409,0.114291802,0.072477328,0.15579125
,21.02.2007,0.263537904,0.114502626,0.07254378,0.155850651
,22.02.2007,0.271427445,0.114783404,0.072616604,0.155902934
,23.02.2007,0.289238124,0.1151139,0.072697395,0.155943339
,24.02.2007,0.31710182,0.115580854,0.072830581,0.156021794
,25.02.2007,0.329338494,0.115993134,0.073003621,0.15615498
,26.02.2007,0.329802809,0.116176889,0.073143497,0.156292998
,27.02.2007,0.332003064,0.11642081,0.073226226,0.156421556
,28.02.2007,0.334565068,0.11690129,0.073340869,0.156543036
,01.03.2007,0.332468462,0.117166819,0.073481129,0.15666695
,02.03.2007,0.330174241,0.117276886,0.073565683,0.156788538
,03.03.2007,0.327530518,0.117382865,0.073597603,0.156886328
,04.03.2007,0.324856412,0.117509694,0.073610373,0.156912569
,05.03.2007,0.323137583,0.117696981,0.07360718,0.156945978
,06.03.2007,0.32408741,0.11825788,0.073634325,0.15694359
,07.03.2007,0.328295328,0.119666257,0.073803729,0.156950749
,08.03.2007,0.331539174,0.121856376,0.074273213,0.157101135
,09.03.2007,0.333099873,0.12349702,0.074928182,0.157495396
,10.03.2007,0.335605768,0.125415065,0.075597956,0.15805313
,11.03.2007,0.336583491,0.127334639,0.076369162,0.158724917
,12.03.2007,0.338608699,0.129146806,0.077121996,0.159477884
,13.03.2007,0.34135999,0.131587803,0.07790575,0.16027163
,14.03.2007,0.34329985,0.134470087,0.078868822,0.161171973
,15.03.2007,0.34184084,0.136654546,0.079895774,0.162204257
,16.03.2007,0.338775938,0.137210213,0.080655405,0.16326484
,17.03.2007,0.341026362,0.138141109,0.081013243,0.164135836
,18.03.2007,0.343581459,0.141068825,0.081501045,0.164813043
,19.03.2007,0.344978138,0.144173381,0.08228708,0.165558464
,20.03.2007,0.34486778,0.146830227,0.083142733,0.166441754
,21.03.2007,0.345540588,0.149317852,0.083912176,0.167384843
,22.03.2007,0.344686365,0.151471162,0.084649368,0.168318681
,23.03.2007,0.345318577,0.153575531,0.085254455,0.169208164
,24.03.2007,0.34308751,0.155529147,0.08582535,0.17002788
,25.03.2007,0.342133025,0.155438084,0.086087938,0.170792202
,26.03.2007,0.346788556,0.156776057,0.086130016,0.171314604
,27.03.2007,0.348791023,0.158726995,0.086382713,0.171719644
,28.03.2007,0.349889306,0.160048746,0.086685082,0.172145429
,29.03.2007,0.347538004,0.161600749,0.086940486,0.172576891
,30.03.2007,0.342414716,0.160146713,0.086833045,0.17294323
,31.03.2007,0.342503837,0.15902536,0.08612843,0.17298621
,01.04.2007,0.345125223,0.159569075,0.085420082,0.172675382
,02.04.2007,0.35009551,0.162476702,0.085134165,0.172289165
,03.04.2007,0.352356873,0.166660966,0.08548465,0.172122708
,04.04.2007,0.35106942,0.169729395,0.086093292,0.17232953
,05.04.2007,0.351195672,0.171933869,0.086533828,0.172705688
,06.04.2007,0.348738152,0.1741547,0.086854128,0.173062091
,07.04.2007,0.342656024,0.173975888,0.086847094,0.173350559
,08.04.2007,-9999,-9999,-9999,-9999
,09.04.2007,-9999,-9999,-9999,-9999
,10.04.2007,0.345014542,0.174948698,0.084727349,0.172329561
,11.04.2007,0.343651495,0.177316328,0.084873258,0.17195637
,12.04.2007,0.342916353,0.178728251,0.0849793,0.171858119
,13.04.2007,0.342027937,0.179508941,0.084986255,0.171802716
,14.04.2007,0.342725325,0.180323982,0.084894106,0.171712076
,15.04.2007,0.346965124,0.182631623,0.08493237,0.171583712
,16.04.2007,0.34996972,0.186220786,0.08543411,0.171613914
,17.04.2007,0.350964685,0.18909551,0.086256492,0.171996721
,18.04.2007,0.35242134,0.191715908,0.087088844,0.172581974
,19.04.2007,0.35413258,0.194318737,0.087961492,0.173272164
,20.04.2007,0.35425839,0.196492341,0.088857117,0.17407056
,21.04.2007,0.355875212,0.19862428,0.089650411,0.174888954
,22.04.2007,0.356317349,0.200497611,0.090462345,0.175732602
,23.04.2007,0.357040842,0.2024652,0.091229691,0.176581247
,24.04.2007,-9999,-9999,-9999,-9999
,25.04.2007,-9999,-9999,-9999,-9999
,26.04.2007,0.349748596,0.199920275,0.091558283,0.178527826
,27.04.2007,0.353728352,0.200517553,0.09130936,0.178535555
,28.04.2007,0.358943243,0.202992473,0.091498337,0.178527825
,29.04.2007,0.364064579,0.206633632,0.09228573,0.178811409
,30.04.2007,0.367602364,0.210695398,0.09353869,0.179506048
,01.05.2007,0.368297778,0.213824663,0.094959295,0.180575615
,02.05.2007,0.368055301,0.215829734,0.09619772,0.181792133
,03.05.2007,0.368286684,0.217278822,0.097155385,0.182989913
,04.05.2007,0.365955226,0.218390446,0.097916197,0.184090058
,05.05.2007,0.362403495,0.21773218,0.098306385,-9999
,06.05.2007,-9999,-9999,-9999,-9999
,07.05.2007,0.358285629,0.214710891,0.097553216,0.185810858
,08.05.2007,0.359295032,0.214192854,0.097070518,0.185697428
,09.05.2007,0.363364237,0.215752283,0.096876676,0.18552602
,10.05.2007,0.367214169,0.218412238,0.097277814,0.185518111
,11.05.2007,0.37085747,0.221859191,0.098185371,0.185861045
,12.05.2007,0.373084635,0.225267443,0.099466144,0.186616813
,13.05.2007,0.374164824,0.227761165,0.100808544,0.18763706
,14.05.2007,0.37506091,0.230063625,0.102057024,0.18880974
,15.05.2007,0.371550399,0.23088064,0.103150404,0.189997453
,16.05.2007,0.370501731,0.230013768,0.103650669,0.191095581
,17.05.2007,0.37215029,0.230687802,0.103868144,0.191831558
,18.05.2007,0.372345558,0.231440868,0.104303853,0.192426447
,19.05.2007,0.373743942,0.232620256,0.104791898,0.193033245
,20.05.2007,0.373830603,0.233636962,0.105409759,0.193643886
,21.05.2007,0.374648697,0.234760125,0.106005975,0.194315277
,22.05.2007,0.3715473,0.23516563,0.106622089,0.195036966
,23.05.2007,-9999,-9999,-9999,-9999
,24.05.2007,0.366515474,0.231154612,0.10617072,0.195997065
,25.05.2007,0.368616188,0.230964548,0.105700607,0.195937146
,26.05.2007,0.37092859,0.232236155,0.105710518,0.195855447
,27.05.2007,0.372653276,0.233602609,0.106129005,0.195969833
,28.05.2007,0.37600862,0.235795512,0.106805479,0.196285953
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.370310998,0.233787848,0.108139653,0.19825205
,01.06.2007,0.371240688,0.233123537,0.107494236,0.198271248
,02.06.2007,-9999,-9999,-9999,-9999
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,-9999,-9999,-9999,-9999
,08.06.2007,-9999,-9999,-9999,-9999
,09.06.2007,-9999,-9999,-9999,-9999
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
,12.06.2007,-9999,-9999,-9999,-9999
,13.06.2007,-9999,-9999,-9999,-9999
,14.06.2007,-9999,-9999,-9999,-9999
,15.06.2007,-9999,-9999,-9999,-9999
,16.06.2007,-9999,-9999,-9999,-9999
,17.06.2007,-9999,-9999,-9999,-9999
,18.06.2007,-9999,-9999,-9999,-9999
,19.06.2007,-9999,-9999,-9999,-9999
,20.06.2007,-9999,-9999,-9999,-9999
,21.06.2007,-9999,-9999,-9999,-9999
,22.06.2007,-9999,-9999,-9999,-9999
,23.06.2007,-9999,-9999,-9999,-9999
,24.06.2007,-9999,-9999,-9999,-9999
,25.06.2007,-9999,-9999,-9999,-9999
,26.06.2007,-9999,-9999,-9999,-9999
,27.06.2007,-9999,-9999,-9999,-9999
,28.06.2007,-9999,-9999,-9999,-9999
,29.06.2007,-9999,-9999,-9999,-9999
,30.06.2007,-9999,-9999,-9999,-9999
,01.07.2007,-9999,-9999,-9999,-9999
,02.07.2007,-9999,-9999,-9999,-9999
,03.07.2007,-9999,-9999,-9999,-9999
,04.07.2007,-9999,-9999,-9999,-9999
,05.07.2007,-9999,-9999,-9999,-9999
,06.07.2007,-9999,-9999,-9999,-9999
,07.07.2007,-9999,-9999,-9999,-9999
,08.07.2007,-9999,-9999,-9999,-9999
,09.07.2007,-9999,-9999,-9999,-9999
,10.07.2007,-9999,-9999,-9999,-9999
,11.07.2007,-9999,-9999,-9999,-9999
,12.07.2007,-9999,-9999,-9999,-9999
,13.07.2007,0.380346184,0.25717396,0.129022381,0.221601152
,14.07.2007,0.38035429,0.255620599,0.128509985,0.22159822
,15.07.2007,0.382106419,0.255557715,0.128174175,0.221398994
,16.07.2007,0.384060318,0.256384765,0.128278646,0.221273053
,17.07.2007,0.385422763,0.257565121,0.128781675,0.22137556
,18.07.2007,0.386491164,0.258625513,0.129482475,0.221709628
,19.07.2007,0.387081354,0.259641808,0.130304418,0.222223042
,20.07.2007,0.386597981,0.260038919,0.13107083,0.22281653
,21.07.2007,0.38688735,0.260225955,0.131641208,0.223440401
,22.07.2007,0.387747859,0.26070058,0.132165577,0.22399452
,23.07.2007,0.388665073,0.26139004,0.132788753,0.2245406
,24.07.2007,0.389062528,0.262077188,0.133488777,0.22515553
,25.07.2007,0.388971054,0.262456416,0.134200087,0.225818867
,26.07.2007,0.388208228,0.262553805,0.13478312,0.226462573
,27.07.2007,0.387125365,0.26225505,0.135172615,0.227033033
,28.07.2007,0.385047605,0.260754557,0.135204725,0.227503105
,29.07.2007,0.388905958,0.259011925,0.134707598,0.227654963
,30.07.2007,0.393656597,0.258326023,0.134138392,0.227476305
,31.07.2007,0.397301974,0.258568884,0.133889663,0.227208483
,01.08.2007,0.399935221,0.259571826,0.134021977,0.22706572
,02.08.2007,0.399652434,0.260393015,0.134375929,0.227134121
,03.08.2007,0.399523254,0.260590224,0.134558813,0.227270949
,04.08.2007,0.400319197,0.260523375,0.134542803,0.227348314
,05.08.2007,0.401404975,0.260292773,0.134302806,0.227300703
,06.08.2007,0.403339058,0.261105494,0.13409042,0.227146018
,07.08.2007,0.402587953,0.261956443,0.134149772,0.227000298
,08.08.2007,0.401736223,0.262127492,0.134060762,0.226940838
,09.08.2007,0.402299996,0.262637796,0.133803035,0.226756583
,10.08.2007,0.403635715,0.263781438,0.1336868,0.226548645
,11.08.2007,0.40430249,0.265242027,0.133862316,0.226444718
,12.08.2007,0.40474202,0.266514216,0.134177193,0.226483317
,13.08.2007,0.405356801,0.267793503,0.134522245,0.226599135
,14.08.2007,0.403904372,0.268470088,0.134895285,0.22678332
,15.08.2007,0.403262137,0.268807136,0.13503734,0.226949755
,16.08.2007,0.401424971,0.268279635,0.134982348,0.22701814
,17.08.2007,0.403046691,0.268429284,0.13471668,0.226940842
,18.08.2007,0.403428598,0.269141031,0.134730413,0.226780344
,19.08.2007,0.403481318,0.269744688,0.134920483,0.226756573
,20.08.2007,0.403635954,0.270133913,0.135131335,0.226804117
,21.08.2007,0.404290477,0.270704726,0.135360756,0.226878416
,22.08.2007,0.404542566,0.271289925,0.135696118,0.227006245
,23.08.2007,0.403441161,0.27164962,0.136048088,0.227190633
,24.08.2007,0.39929319,0.270605881,0.136135578,0.227354266
,25.08.2007,0.398938322,0.26932522,0.135670863,0.227324511
,26.08.2007,0.400259245,0.269164875,0.135229955,0.227056806
,27.08.2007,0.401367522,0.269703753,0.135147383,0.226798176
,28.08.2007,0.400392195,0.269959754,0.135310249,0.226685279
,29.08.2007,0.39964015,0.269686695,0.135374505,0.226646659
,30.08.2007,0.399131771,0.269216043,0.135301068,0.226581313
,31.08.2007,0.399927556,0.269202369,0.135213886,0.226462533
,01.09.2007,0.400869688,0.269652562,0.135312551,0.22636457
,02.09.2007,0.401441013,0.270178326,0.135601894,0.226385346
,03.09.2007,0.401829644,0.270817592,0.135985953,0.226504103
,04.09.2007,0.401339575,0.270995505,0.136412128,0.226682307
,05.09.2007,0.401448615,0.271128993,0.136695923,0.226902197
,06.09.2007,0.399866662,0.271012667,0.136961577,0.227062748
,07.09.2007,0.39703179,0.270171593,0.137141945,0.227291789
,08.09.2007,0.395945445,0.269212692,0.13693848,0.227324509
,09.09.2007,0.393852296,0.268211698,0.136509014,0.227098437
,10.09.2007,0.390519392,0.266189451,0.135852612,0.226717967
,11.09.2007,0.389440643,0.264411731,0.13486797,0.226109445
,12.09.2007,0.389771014,0.263343759,0.133958204,0.2253716
,13.09.2007,0.390730586,0.263192335,0.13336126,0.224641067
,14.09.2007,0.389357124,0.262953673,0.133079325,0.224050566
,15.09.2007,0.388033729,0.261976679,0.132718375,0.223555272
,16.09.2007,0.389380473,0.261601068,0.13226738,0.223075358
,17.09.2007,0.388823923,0.261684858,0.132097639,0.222634248
,18.09.2007,0.387485968,0.261092078,0.131984571,0.222290549
,19.09.2007,0.38713316,0.260523408,0.131690836,0.221953034
,20.09.2007,0.38764085,0.260199234,0.131438084,0.221598239
,21.09.2007,0.389042643,0.26047992,0.131359151,0.221273063
,22.09.2007,0.388800451,0.260907956,0.131530576,0.221071059
,23.09.2007,0.388609471,0.260998298,0.131706636,0.22099205
,24.09.2007,0.385187184,0.260353107,0.131794719,0.220968647
,25.09.2007,0.378436011,0.257656157,0.131361563,0.220813623
,26.09.2007,0.376034464,0.254416635,0.130096109,0.220267181
,27.09.2007,0.37629972,0.252433304,0.128666089,0.219304813
,28.09.2007,0.37753219,0.251548272,0.127548677,0.218199661
,29.09.2007,0.379056782,0.25124714,0.126807713,0.217193356
,30.09.2007,0.379342732,0.2511523,0.126390827,0.2163718
,01.10.2007,0.378458585,0.250642485,0.126020992,0.215710725
,02.10.2007,0.379377929,0.250146138,0.125574957,0.215111323
,03.10.2007,0.378869444,0.250025484,0.125239387,0.214521538
,04.10.2007,0.379354782,0.249715678,0.124910937,0.21399585
,05.10.2007,0.380511255,0.24992107,0.124668201,0.213499607
,06.10.2007,0.382306905,0.250603235,0.124641975,0.21309565
,07.10.2007,0.38212577,0.251443478,0.124843122,0.212829458
,08.10.2007,0.378529377,0.250907337,0.124985329,0.212729334
,09.10.2007,0.377411126,0.249627822,0.124622358,0.212537755
,10.10.2007,0.377547584,0.249048046,0.124118225,0.212137762
,11.10.2007,0.37755551,0.248830051,0.123752344,0.211661206
,12.10.2007,0.37740691,0.248856068,0.123517476,0.211230852
,13.10.2007,0.376321971,0.248517917,0.123348019,0.21087783
,14.10.2007,0.371420235,0.247324145,0.123078948,0.210530863
,15.10.2007,0.367401189,0.244611069,0.122271801,0.21004514
,16.10.2007,0.366495202,0.242670554,0.121065608,0.209228593
,17.10.2007,0.366486854,0.241381058,0.119958267,0.208224644
,18.10.2007,0.365218328,0.240232883,0.119052538,0.207215091
,19.10.2007,0.364094873,0.238757819,0.118142518,0.206211267
,20.10.2007,0.367121228,0.238218364,0.117257594,0.205215959
,21.10.2007,0.366665414,0.238646454,0.11683234,0.204304449
,22.10.2007,0.361052085,0.236956733,0.116410303,0.203584786
,23.10.2007,0.360599635,0.234823157,0.115380983,0.202783297
,24.10.2007,0.362647316,0.234336157,0.114421166,0.201800693
,25.10.2007,0.364560723,0.234744374,0.113904714,0.200826389
,26.10.2007,0.365788933,0.235631311,0.113799105,0.200089222
,27.10.2007,0.364395633,0.235927335,0.113850852,0.199623454
,28.10.2007,0.361709927,0.235106007,0.113732908,0.199251875
,29.10.2007,0.362223882,0.234395801,0.113305098,0.198828533
,30.10.2007,0.364036669,0.23454022,0.113003905,0.198315161
,31.10.2007,0.364678774,0.235401508,0.11302864,0.197892971
,01.11.2007,0.36144749,0.235105955,0.113156484,0.197638262
,02.11.2007,0.3606367,0.234185597,0.112973003,0.197411132
,03.11.2007,0.357756097,0.233198908,0.1126374,0.197074816
,04.11.2007,0.356897691,0.23188047,0.112084874,0.196624213
,05.11.2007,0.357702203,0.231481344,0.111607517,0.196067936
,06.11.2007,0.354459856,0.230893245,0.111319257,0.195542496
,07.11.2007,0.352705165,0.229350294,0.110823574,0.195036937
,08.11.2007,0.353545548,0.228498981,0.11020929,0.194426406
,09.11.2007,0.353718341,0.228276442,0.109846124,0.193817
,10.11.2007,0.353875838,0.228121985,0.109659753,0.193295168
,11.11.2007,0.353830857,0.228035525,0.109572717,0.19289827
,12.11.2007,0.353594328,0.227970687,0.109574742,0.192580032
,13.11.2007,0.351247842,0.227338483,0.109544393,0.19233751
,14.11.2007,0.350537493,0.226553253,0.10935431,0.192084426
,15.11.2007,0.345960729,0.225273373,0.109083687,0.191772369
,16.11.2007,0.34508871,0.223340673,0.108473273,0.191358575
,17.11.2007,0.345910877,0.222752351,0.107876752,0.190760305
,18.11.2007,0.346196501,0.22252405,0.107582245,0.190184533
,19.11.2007,0.346586023,0.222603166,0.107490184,0.189732659
,20.11.2007,0.345300358,0.222591007,0.107550213,0.189452236
,21.11.2007,0.341862546,0.22161856,0.107542216,0.189233419
,22.11.2007,0.338676271,0.219998179,0.107144475,0.188974775
,23.11.2007,0.336046063,0.218168162,0.106476874,0.188511367
,24.11.2007,0.333690288,0.216481916,0.105661137,0.18786531
,25.11.2007,0.331441079,0.214770658,0.104766395,0.187082767
,26.11.2007,0.330080273,0.213272092,0.103870251,0.186207028
,27.11.2007,0.328740855,0.211980805,0.10300208,0.18527052
,28.11.2007,0.328219385,0.210873843,0.102198412,0.184326294
,29.11.2007,0.326512378,0.209958598,0.10150094,0.183421588
,30.11.2007,0.32488478,0.208734985,0.100810204,0.182574396
,01.12.2007,0.323094937,0.20748068,0.100070501,0.181706091
,02.12.2007,0.322074243,0.206326711,0.099309224,0.180819479
,03.12.2007,0.32126126,0.20539125,0.09859888,0.179930289
,04.12.2007,0.322923344,0.20475642,0.097963478,0.17906948
,05.12.2007,0.328122956,0.205940339,0.097666474,0.178275495
,06.12.2007,0.328952954,0.207477655,0.097935053,0.177771284
,07.12.2007,0.328967328,0.208205072,0.098315895,0.177596555
,08.12.2007,0.32765567,0.208243074,0.09857407,0.177555458
,09.12.2007,0.326415164,0.207728683,0.098613971,0.177488691
,10.12.2007,0.325388321,0.207072157,0.098462015,0.177324421
,11.12.2007,0.324830908,0.206390636,0.098211584,0.177070478
,12.12.2007,0.324880901,0.205910864,0.097929348,0.176745034
,13.12.2007,0.324780923,0.205605921,0.097692944,0.176381569
,14.12.2007,0.32455604,0.205312848,0.097481414,0.176033866
,15.12.2007,0.323903423,0.204976575,0.097300329,0.175699348
,16.12.2007,0.322468778,0.204322394,0.097068607,0.175367752
,17.12.2007,0.321300288,0.203452996,0.096733861,0.175003433
,18.12.2007,0.320523868,0.202600142,0.096326694,0.174581087
,19.12.2007,0.31997859,0.20191022,0.09591492,0.174111113
,20.12.2007,0.319628346,0.201324874,0.095528438,0.173601344
,21.12.2007,0.319380834,0.20088081,0.095183818,0.173117756
,22.12.2007,0.319076932,0.20049167,0.094890082,0.172652653
,23.12.2007,0.318469619,0.20007157,-9999,0.172205941
,24.12.2007,0.31794759,0.199597787,0.094333863,0.171772524
,25.12.2007,0.317538761,0.199167396,0.09403985,0.171359863
,26.12.2007,0.317253522,0.198817225,0.093779578,0.170945277
,27.12.2007,0.316567405,0.198444692,0.093545523,0.17053882
,28.12.2007,0.315945345,0.198021466,0.093298934,0.170157974
,29.12.2007,0.315439833,0.197698008,0.093058248,0.169782646
,30.12.2007,0.314829646,0.197420215,0.092854594,0.169412791
,31.12.2007,0.31406269,0.197151144,0.092667692,0.169075855
,01.01.2008,0.312204846,0.196848353,0.092486504,0.168726851
,02.01.2008,0.305894587,0.196449783,0.092294562,0.168408135
,03.01.2008,0.294564443,0.195907799,0.092088258,0.168079849
,04.01.2008,0.289940913,0.195456809,0.091876769,0.167769315
,05.01.2008,0.29021781,0.195192133,0.091678301,0.167444249
,06.01.2008,0.292538506,0.195062698,0.091512802,0.167146803
,07.01.2008,0.297115723,0.19502332,0.09141104,0.166862048
,08.01.2008,0.299687294,0.195009258,0.091342033,0.166607248
,09.01.2008,0.295426182,0.194893959,0.091276685,0.166392212
,10.01.2008,0.288744479,0.194593234,0.09120048,0.166184753
,11.01.2008,0.282474373,0.194247886,0.0910935,0.16598485
,12.01.2008,0.278191346,0.193888882,0.090975714,0.165762891
,13.01.2008,0.272434487,0.19353029,0.090872513,0.165546053
,14.01.2008,0.266580006,0.193026678,0.090771183,0.165307214
,15.01.2008,0.262659062,0.192551742,0.090680765,0.16508827
,16.01.2008,0.257626658,0.192055234,0.090595825,0.16486212
,17.01.2008,0.244608797,0.191267539,0.090510923,0.164631248
,18.01.2008,-9999,0.189974461,0.09036294,0.16443246
,19.01.2008,-9999,0.188829993,0.090076393,0.164214203
,20.01.2008,-9999,0.187643005,0.089756224,0.16397162
,21.01.2008,-9999,0.185889082,0.089445711,0.163719465
,22.01.2008,-9999,0.181952021,0.089092888,0.163425986
,23.01.2008,-9999,0.173019499,0.08871951,0.163147471
,24.01.2008,-9999,0.162596569,0.08830078,0.162815586
,25.01.2008,-9999,0.153486747,0.087851281,0.162486526
,26.01.2008,-9999,0.14979265,0.087479199,0.162182193
,27.01.2008,0.226757898,0.14961221,0.087272293,0.161900084
,28.01.2008,0.23093145,0.150449643,0.087219286,0.161654686
,29.01.2008,0.233997626,0.151955626,0.087314702,0.161455618
,30.01.2008,0.230116377,0.153123935,0.08736066,0.161181543
,31.01.2008,-9999,0.152542764,0.087314701,0.160973119
,01.02.2008,-9999,0.150961121,0.087199863,0.160827813
,02.02.2008,0.226301123,0.150167594,0.087060407,0.160682588
,03.02.2008,-9999,0.149833268,0.086917557,0.160491487
,04.02.2008,0.170740004,0.149031653,0.086788935,0.160327104
,05.02.2008,-9999,0.148344898,0.086634043,0.160148337
,06.02.2008,-9999,0.147229415,0.086409031,0.159940724
,07.02.2008,-9999,0.14493296,0.086168598,0.159759799
,08.02.2008,-9999,0.143264578,0.085907544,0.159619967
,09.02.2008,0.223585436,0.143391004,0.08570987,0.159465757
,10.02.2008,0.227781743,0.144313311,0.085648692,0.159352559
,11.02.2008,0.230644359,0.145680669,0.085681895,0.159261073
,12.02.2008,0.233786736,0.147143666,0.085848038,0.159200902
,13.02.2008,0.235669164,0.14862967,0.08606867,0.159167217
,14.02.2008,0.23841992,0.150066837,0.086359878,0.159196088
,15.02.2008,0.240481788,0.151478418,0.086618221,0.159179246
,16.02.2008,0.240377267,0.152836922,0.086834739,0.159198494
,17.02.2008,0.24211568,0.154053651,0.087069234,0.159239409
,18.02.2008,0.243685299,0.155251603,0.087229891,0.159244223
,19.02.2008,0.243474755,0.156519183,0.087374807,0.159273108
,20.02.2008,0.245045015,0.157770626,0.087558818,0.159306808
,21.02.2008,0.247047853,0.159080391,0.087714697,0.159330882
,22.02.2008,0.249326358,0.160551883,0.087879613,0.159362185
,23.02.2008,0.252108122,0.16215742,0.088026954,0.159410354
,24.02.2008,0.255647913,0.163950007,0.088192216,0.159453711
,25.02.2008,0.260706972,0.165956143,0.08833453,0.159494661
,26.02.2008,0.267560452,0.16821122,0.088475195,0.159530798
,27.02.2008,0.275747234,0.170827434,0.088607081,0.15955971
,28.02.2008,0.293019847,0.173903717,0.088753367,0.15959586
,29.02.2008,0.31724489,0.17762419,0.088885498,0.159612732
,01.03.2008,0.320826063,0.181774069,0.088990929,0.159636835
,02.03.2008,0.323056016,0.186274248,0.089123272,0.159677816
,03.03.2008,0.319689113,0.191212378,0.089239623,0.15972604
,04.03.2008,0.319002908,0.194784603,0.089492316,0.159824915
,05.03.2008,0.319451669,0.195961458,0.089815535,0.159972098
,06.03.2008,0.319324418,0.196664548,0.090191678,0.160177321
,07.03.2008,0.318981673,0.196916227,0.09052178,0.160423792
,08.03.2008,0.320751631,0.197301284,0.090801961,0.160677748
