@T,A3,,,,
,01.12.2009,0.365721198,0.276345265,0.29237556,0.261604033
,02.12.2009,0.364630834,0.275417154,0.291347189,0.260752845
,03.12.2009,0.360038715,0.274251579,0.290164942,0.260007412
,04.12.2009,0.341989002,0.272467893,0.28857269,0.259219149
,05.12.2009,0.315558121,0.270122124,0.287187941,0.258422886
,06.12.2009,0.30475286,0.267487587,0.285746631,0.257587319
,07.12.2009,0.295818581,0.265064276,0.284219183,0.256721994
,08.12.2009,0.285996351,0.262852414,0.282606354,0.255820897
,09.12.2009,0.267269561,0.260581666,0.280982398,0.254965383
,10.12.2009,0.25141628,0.258028651,0.279241308,0.25407109
,11.12.2009,0.244490165,0.255198157,0.277443862,0.253116563
,12.12.2009,0.244446195,0.252485797,0.275584098,0.252058848
,13.12.2009,0.24594943,0.250237786,0.274069538,0.251090255
,14.12.2009,0.247423646,0.248415709,0.272716877,0.25020407
,15.12.2009,0.241547341,0.246675796,0.271374861,0.249295177
,16.12.2009,0.246097927,0.245194193,0.270078839,0.248421991
,17.12.2009,0.252033527,0.244182963,0.269062294,0.247654858
,18.12.2009,0.257524973,0.243944285,0.268096564,0.246910563
,19.12.2009,0.251868665,0.244280866,0.267210499,0.246237867
,20.12.2009,0.25057614,0.24469428,0.266426081,0.245590698
,21.12.2009,0.254823055,0.244654448,0.265768618,0.244920143
,22.12.2009,0.259591285,0.244850585,0.265205407,0.244341914
,23.12.2009,0.26472156,0.245430348,0.264713583,0.243740213
,24.12.2009,0.269226114,0.246241547,0.264267235,0.243133311
,25.12.2009,0.270385852,0.247282419,0.263975262,0.242727198
,26.12.2009,0.270070032,0.248400038,0.263856601,0.242297286
,27.12.2009,0.270576875,0.249285128,0.263811713,0.241855745
,28.12.2009,0.270889786,0.249930009,0.263850186,0.24146599
,29.12.2009,0.270241121,0.250373948,0.263920734,0.241203366
,30.12.2009,0.271377735,0.25056034,0.264004128,0.240925822
,31.12.2009,0.272067489,0.250613175,0.264068282,0.240720803
,01.01.2010,0.272556728,0.250687774,0.264116407,0.240549029
,02.01.2010,0.274518742,0.25072197,0.264138865,0.240389371
,03.01.2010,0.278586935,0.250824572,0.264154907,0.240256883
,04.01.2010,0.284148148,0.251014308,0.264180573,0.240124424
,05.01.2010,0.288326577,0.251412713,0.264199825,0.240028125
,06.01.2010,0.290599203,0.25189564,0.264270438,0.23988673
,07.01.2010,0.287382393,0.252260533,0.264344264,0.239733361
,08.01.2010,0.28151568,0.252354135,0.26447268,0.239685249
,09.01.2010,0.277053452,0.252007886,0.264559388,0.239661198
,10.01.2010,0.275725736,0.25127885,0.264533698,0.239568005
,11.01.2010,0.277213405,0.250513767,0.264437363,0.239525929
,12.01.2010,0.281513972,0.249964115,0.264231929,0.239438785
,13.01.2010,0.289167384,0.25007279,0.264129242,0.239360673
,14.01.2010,0.304532057,0.251450531,0.264126032,0.239309605
,15.01.2010,0.344657041,0.254606581,0.264244762,0.239231525
,16.01.2010,0.368344526,0.266949886,0.264771488,0.239150455
,17.01.2010,0.378529119,0.276748212,0.266907844,0.239141448
,18.01.2010,0.382332336,0.278494855,0.27063312,0.239309618
,19.01.2010,0.379793748,0.277258805,0.273846882,0.239880786
,20.01.2010,0.373475861,0.275861315,0.275741984,0.24088675
,21.01.2010,0.358794832,0.27415997,0.276727133,0.242128008
,22.01.2010,0.3489757,0.271678245,0.276918491,0.243403378
,23.01.2010,0.344532365,0.269381483,0.276519365,0.244439287
,24.01.2010,0.331787787,0.267561559,0.275903181,0.245136402
,25.01.2010,0.292351893,0.265688213,0.275139853,0.245517439
,26.01.2010,0.256741588,0.262932945,0.274213734,0.245669952
,27.01.2010,0.249385618,0.259689369,0.273112716,0.245621142
,28.01.2010,0.254390324,0.256718211,0.271909805,0.245422906
,29.01.2010,0.253137462,0.254394201,0.270700275,0.245057178
,30.01.2010,0.249992006,0.25247316,0.269523216,0.244636998
,31.01.2010,0.251977892,0.250672601,0.268462535,0.244177712
,01.02.2010,0.249784742,0.248963305,0.267443163,0.243688582
,02.02.2010,0.248569263,0.247350452,0.266468051,0.243172746
,03.02.2010,0.251295353,0.24586663,0.265581921,0.242660572
,04.02.2010,0.258886808,0.244620863,0.26476503,0.242152082
,05.02.2010,0.262036991,0.243867847,0.263997759,0.241677447
,06.02.2010,0.263472924,0.243818908,0.263327885,0.24120036
,07.02.2010,0.26336225,0.24409112,0.262726176,0.240766031
,08.02.2010,0.2632563,0.244467617,0.262227518,0.240344215
,09.02.2010,0.245375315,0.244587084,0.261630536,0.239880729
,10.02.2010,0.235346775,0.24328484,0.260906969,0.239294639
,11.02.2010,0.239819836,0.241392873,0.260321261,0.238820334
,12.02.2010,0.246589546,0.239685135,0.259822148,0.238436519
,13.02.2010,0.249933355,0.238446048,0.259310913,0.23806205
,14.02.2010,0.252491649,0.2377737,0.258778098,0.237705894
,15.02.2010,0.237843275,0.23737043,0.258100373,0.237299223
,16.02.2010,0.233787235,0.236171923,0.257414209,0.236967635
,17.02.2010,0.236832124,0.234623937,0.256801652,0.236567698
,18.02.2010,0.247339768,0.233266362,0.256356978,0.236239694
,19.02.2010,0.253813085,0.232436318,0.25594113,0.23590303
,20.02.2010,0.254226234,0.232311507,0.255554004,0.23558152
,21.02.2010,0.25147355,0.232730601,0.255107506,0.235251368
,22.02.2010,0.250513437,0.233167987,0.254686598,0.234951179
,23.02.2010,0.247781417,0.233343678,0.254319412,0.234648267
,24.02.2010,0.244344812,0.233135284,0.253921214,0.234348548
,25.02.2010,0.248123558,0.232489822,0.253579744,0.234052019
,26.02.2010,0.253575434,0.232008626,0.253298,0.23377349
,27.02.2010,0.258244743,0.231892865,0.253022701,0.233507
,28.02.2010,0.263209018,0.232258059,0.252769457,0.23325547
,01.03.2010,0.268020904,0.232944827,0.252507,0.233004118
,02.03.2010,0.272373303,0.233916079,0.252266547,0.232764733
,03.03.2010,0.277752743,0.235075166,0.2520824,0.232528449
,04.03.2010,0.288492808,0.236291626,0.251966953,0.232315915
,05.03.2010,0.307407849,0.237400468,0.251938878,0.232115296
,06.03.2010,0.330831256,0.238440001,0.251885851,0.231935419
,07.03.2010,0.371296287,0.23943386,0.251929517,0.231767412
,08.03.2010,0.400017683,0.240563705,0.252019995,0.231584748
,09.03.2010,0.403359269,0.242565035,0.252132332,0.231437502
,10.03.2010,0.395299473,0.247408445,0.252385198,0.231316795
,11.03.2010,0.387465125,0.255914242,0.252860152,0.231225567
,12.03.2010,0.384593325,0.262406823,0.254009215,0.231172597
,13.03.2010,0.3851385,0.267132957,0.256149691,0.231263826
,14.03.2010,0.384157189,0.27051202,0.259185079,0.231581824
,15.03.2010,0.383182593,0.271589721,0.262423299,0.23219795
,16.03.2010,0.384007966,0.273425797,0.265425013,0.233057426
,17.03.2010,0.385031907,0.275075398,0.26807761,0.234200421
,18.03.2010,0.384714045,0.276826463,0.270144188,0.235617465
,19.03.2010,0.379050056,0.277133427,0.272030813,0.237156043
,20.03.2010,0.372497873,0.274534364,0.273505588,0.238559613
,21.03.2010,0.375092078,0.273167164,0.273882389,0.239556038
,22.03.2010,0.379989417,0.274524023,0.273977507,0.240097358
,23.03.2010,0.381081745,0.2773513,0.275100675,0.240609324
,24.03.2010,0.38249729,0.277569045,0.277057395,0.241342273
,25.03.2010,0.388359999,0.280928756,0.278691052,0.242200526
,26.03.2010,0.386611895,0.283890645,0.281326155,0.243215309
,27.03.2010,0.383933302,0.28397768,0.284430761,0.244719475
,28.03.2010,0.383494859,0.283362029,0.286301705,0.246632525
,29.03.2010,0.385548484,0.283914026,0.287150713,0.248560456
,30.03.2010,0.387145906,0.284765161,0.287407041,0.250309154
,31.03.2010,0.388308576,0.286172525,0.286941625,0.25185761
,01.04.2010,0.385395249,0.286539318,0.286759623,0.253237761
,02.04.2010,0.380253271,0.285097903,0.286591176,0.254351314
,03.04.2010,0.377748453,0.282887752,0.285965118,0.254968432
,04.04.2010,0.378908845,0.281932925,0.285074468,0.25511505
,05.04.2010,0.380887488,0.282306418,0.284470412,0.25507761
,06.04.2010,0.38141125,0.28335191,0.284011191,0.255140013
,07.04.2010,0.379046685,0.282737181,0.283887248,0.255327278
,08.04.2010,0.379266475,0.282196425,0.283522311,0.255364743
,09.04.2010,0.381266775,0.282640198,0.283217837,0.255271082
,10.04.2010,0.38130865,0.283321818,0.28292358,0.255308543
,11.04.2010,0.3813327,0.283542574,0.282713049,0.255436563
,12.04.2010,0.382695945,0.284466758,0.282282239,0.255639592
,13.04.2010,0.384423917,0.285822915,0.282048616,0.255945879
,14.04.2010,0.380134025,0.286081878,0.282188772,0.256415102
,15.04.2010,0.38100379,0.286128757,0.28197523,0.256862894
,16.04.2010,0.378594652,0.286663881,0.281721756,0.257223344
,17.04.2010,0.374399853,0.28532586,0.281601749,0.257587232
,18.04.2010,0.374090448,0.28358626,0.281085401,0.257722188
,19.04.2010,0.376832255,0.28428915,0.280459839,0.257693942
,20.04.2010,0.376090868,0.285214775,0.280074209,0.25770336
,21.04.2010,0.374459851,0.285359167,0.28005759,0.257904309
,22.04.2010,0.424723164,0.29723817,0.280110899,0.258095938
,23.04.2010,0.434740282,0.329749764,0.295342355,0.258448046
,24.04.2010,0.420114456,0.329011862,0.324671571,0.264561273
,25.04.2010,0.410578202,0.32170951,0.322212939,0.277992554
,26.04.2010,0.405849553,0.317426227,0.317787826,0.281306193
,27.04.2010,0.404071997,0.314222175,0.314202783,0.281121012
,28.04.2010,0.407058248,0.313066915,0.311434261,0.280311709
,29.04.2010,0.407563168,0.312690942,0.309847081,0.27964874
,30.04.2010,0.403581103,0.312397492,0.310355496,0.279483959
,01.05.2010,0.400436005,0.309150298,0.30923371,0.279464204
,02.05.2010,0.399354666,0.307353228,0.307333853,0.278723556
,03.05.2010,0.399803283,0.305797057,0.305581035,0.277810005
,04.05.2010,0.400814846,0.305548454,0.304029394,0.276917882
,05.05.2010,0.398240555,0.304856712,0.302743541,0.276282615
,06.05.2010,0.395668223,0.303687832,0.301367193,0.275844348
,07.05.2010,0.391164162,0.301501158,0.300039675,0.275429365
,08.05.2010,0.390039722,0.299405807,0.298377394,0.274851643
,09.05.2010,0.391474283,0.29819074,0.296696443,0.274150843
,10.05.2010,0.392733573,0.298521404,0.295082787,0.273519364
,11.05.2010,0.389156296,0.298021903,0.294154663,0.273187698
,12.05.2010,0.42885958,0.310772673,0.29508663,0.272947248
,13.05.2010,0.422139965,0.322762495,0.308972788,0.274439248
,14.05.2010,0.418439945,0.319910926,0.313043314,0.279096547
,15.05.2010,0.420762074,0.321775541,0.313775445,0.28153471
,16.05.2010,0.417467787,0.320986739,0.31454019,0.283095677
,17.05.2010,0.414560214,0.318758515,0.313107651,0.283460931
,18.05.2010,0.4122864,0.31757918,0.31104855,0.28306241
,19.05.2010,0.417984408,0.319246219,0.310168305,0.282617751
,20.05.2010,0.415253855,0.319975295,0.311087143,0.28284998
,21.05.2010,0.412545653,0.3178627,0.309865191,0.283005959
,22.05.2010,0.410141023,0.315918508,0.30760838,0.282564714
,23.05.2010,0.403884239,0.313747029,0.305444726,0.281958223
,24.05.2010,0.399064069,0.311024869,0.303384695,0.281372353
,25.05.2010,0.391479851,0.307166637,0.301287947,0.280747578
,26.05.2010,0.389886833,0.304738236,0.299064596,0.280054338
,27.05.2010,0.387199554,0.302422708,0.297096075,0.279411557
,28.05.2010,0.382655894,0.299844218,0.294463618,0.278697307
,29.05.2010,0.374722148,0.297393322,0.292209,0.278000474
,30.05.2010,0.364682611,0.294279703,0.290542188,0.277458898
,31.05.2010,0.356837948,0.290295517,0.288201768,0.276692046
,01.06.2010,0.347077263,0.287555609,0.286143837,0.27580857
,02.06.2010,0.338196331,0.285226705,0.284484246,0.275005121
,03.06.2010,0.329994307,0.282624867,0.282877135,0.274271468
,04.06.2010,0.321587185,0.279548344,0.280680691,0.273058253
,05.06.2010,0.308559783,0.276562196,0.277848094,0.271349113
,06.06.2010,0.294008131,0.273576878,0.275148109,0.269701298
,07.06.2010,0.28121329,0.271330485,0.273139354,0.268505859
,08.06.2010,0.269819784,0.269324345,0.271714353,0.267612288
,09.06.2010,0.258974589,0.266215016,0.269735649,0.266564231
,10.06.2010,0.247825485,0.263458394,0.266843899,0.264592786
,11.06.2010,0.246599814,0.261732002,0.26496769,0.263232097
,12.06.2010,0.387308659,0.257313953,0.264861382,0.264084823
,13.06.2010,0.40387812,0.258699618,0.263888855,0.26448944
,14.06.2010,0.394738322,0.278495104,0.262253419,0.26353116
,15.06.2010,0.384556882,0.285094054,0.260712846,0.261763209
,16.06.2010,0.376443345,0.285866573,0.260028702,0.25998269
,17.06.2010,0.366967515,0.28544022,0.260244897,0.258329212
,18.06.2010,0.35776416,0.283877799,0.260598068,0.257092038
,19.06.2010,0.349314799,0.282787353,0.260862312,0.25613697
,20.06.2010,0.339432503,0.282176551,0.261420045,0.255805284
,21.06.2010,0.3270435,0.280957245,0.261892203,0.255393254
,22.06.2010,0.306552385,0.279924044,0.262042268,0.254513753
,23.06.2010,0.28613176,0.278310368,0.262080581,0.253629518
,24.06.2010,0.267822558,0.276122035,0.261777322,0.252707251
,25.06.2010,0.250045971,0.274717788,0.261184124,0.251570023
,26.06.2010,0.234757826,0.274271291,0.260843188,0.250778171
,27.06.2010,0.222173167,0.271187345,0.260582244,0.250809056
,28.06.2010,0.212407418,0.268908225,0.259479236,0.250444784
,29.06.2010,0.202306027,0.268269861,0.258651345,0.249932733
,30.06.2010,0.192307045,0.268017401,0.258220595,0.249541397
,01.07.2010,0.18390408,0.267687562,0.257929464,0.249362804
,02.07.2010,0.177497271,0.267354738,0.257746025,0.249421287
,03.07.2010,0.171931837,0.266380405,0.257499475,0.249501343
,04.07.2010,0.254304196,0.265158654,0.257281458,0.249726213
,05.07.2010,0.414372823,0.276342351,0.256978502,0.250543443
,06.07.2010,0.393667572,0.285547294,0.255613897,0.250954175
,07.07.2010,0.386928804,0.284421105,0.254705467,0.251164342
,08.07.2010,0.385363456,0.281429988,0.253464129,0.251297288
,09.07.2010,0.382000465,0.280657873,0.252213578,0.251074702
,10.07.2010,0.378173352,0.28065444,0.251552262,0.250839863
,11.07.2010,0.374525245,0.280451754,0.251418265,0.250796616
,12.07.2010,0.372955758,0.280661097,0.251630204,0.250947997
,13.07.2010,0.372314571,0.28122665,0.252238496,0.251275659
,14.07.2010,0.37197356,0.282229709,0.253197982,0.251780031
,15.07.2010,0.370656355,0.282506785,0.254303785,0.252464802
,16.07.2010,0.371135958,0.283321885,0.255311946,0.253150668
,17.07.2010,0.370786433,0.284168598,0.256536812,0.253896782
,18.07.2010,0.370651513,0.284989936,0.257736672,0.254678478
,19.07.2010,0.36868579,0.285094105,0.258825705,0.255495955
,20.07.2010,0.365094195,0.284336571,0.2595744,0.256217993
,21.07.2010,0.363466377,0.282690537,0.259796703,0.256753247
,22.07.2010,0.362915286,0.281862963,0.259815767,0.257032104
,23.07.2010,-9999,-9999,-9999,-9999
,24.07.2010,0.362140492,0.282076249,0.260333973,0.257436616
,25.07.2010,0.360474323,0.282463273,0.260900551,0.257734761
,26.07.2010,0.358773634,0.282626878,0.261448708,0.258117941
,27.07.2010,0.355631435,0.282917434,0.262042285,0.258526625
,28.07.2010,-9999,-9999,-9999,-9999
,29.07.2010,0.346332813,0.281783606,0.263004495,0.25940815
,30.07.2010,0.342364924,0.279900786,0.262905294,0.259631963
,31.07.2010,0.340096674,0.278455485,0.262630227,0.259676108
,01.08.2010,0.373275276,0.277324831,0.262249873,0.259572053
,02.08.2010,0.415583525,0.290171476,0.261930514,0.259414446
,03.08.2010,0.406583483,0.30514389,0.261534798,0.259175
,04.08.2010,0.399478463,0.306766941,0.262311125,0.258891596
,05.08.2010,0.394099041,0.305880861,0.266292956,0.25863671
,06.08.2010,0.391652813,0.305569354,0.271200371,0.258469994
,07.08.2010,0.390433221,0.305506398,0.275259328,0.258444836
,08.08.2010,0.389992555,0.305859685,0.278456346,0.25867447
,09.08.2010,0.387370769,0.30601726,0.280962621,0.259222296
,10.08.2010,0.384048731,0.304674995,0.282546085,0.260054765
,11.08.2010,0.383890101,0.304119823,0.283301506,0.260945733
,12.08.2010,0.382917641,0.30411978,0.284001188,0.261920932
,13.08.2010,0.380583471,0.303391493,0.284584447,0.262974537
,14.08.2010,0.377908385,0.302497278,0.284779039,0.263922358
,15.08.2010,0.375698583,0.301032191,0.284648187,0.2646776
,16.08.2010,0.374476298,0.300089917,0.284309465,0.265191398
,17.08.2010,0.370882269,0.298321779,0.283877259,0.265555565
,18.08.2010,0.371126593,0.297339624,0.283177738,0.265677014
,19.08.2010,0.370361472,0.297745725,0.28293695,0.265747353
,20.08.2010,0.367109582,0.296356596,0.282833362,0.265916833
,21.08.2010,0.366791692,0.295666531,0.282332321,0.265987203
,22.08.2010,0.366931913,0.295910024,0.282138708,0.265987203
,23.08.2010,0.365419139,0.296507365,0.282359025,0.266118384
,24.08.2010,0.359915023,0.294677203,0.28243918,0.266358443
,25.08.2010,0.358303724,0.292589691,0.281628482,0.266326431
,26.08.2010,0.357389168,0.291935506,0.280952203,0.266118387
,27.08.2010,0.356344772,0.291901451,0.280689287,0.26594882
,28.08.2010,0.355413273,0.292296346,0.280779128,0.265929628
,29.08.2010,0.352862428,0.29233062,0.281095351,0.266067185
,30.08.2010,0.350040849,0.291850495,0.281271855,0.266291216
,31.08.2010,0.34749036,0.290562593,0.28114198,0.26644168
,01.09.2010,0.345739026,0.289061226,0.280622786,0.266419269
,02.09.2010,0.343554976,0.287864572,0.280087532,0.26630082
,03.09.2010,0.340335787,0.285810475,0.279400303,0.26610559
,04.09.2010,0.33921244,0.28386809,0.278379539,0.265712206
,05.09.2010,0.338615779,0.28311497,0.27761867,0.265277623
,06.09.2010,0.336537455,0.282844129,0.277268441,0.264945573
,07.09.2010,0.332520048,0.281131266,0.276865753,0.264709468
,08.09.2010,0.333132478,0.279611811,0.275886732,0.26433007
,09.09.2010,0.332540845,0.278905858,0.275261478,0.263909568
,10.09.2010,0.330525747,0.27859775,0.274919595,0.263600816
,11.09.2010,0.326844087,0.277285914,0.274604285,0.263394047
,12.09.2010,0.324207908,0.275657965,0.273911962,0.263104736
,13.09.2010,0.321936012,0.274340745,0.273181355,0.262717172
,14.09.2010,0.3199743,0.273514694,0.272605537,0.262323595
,15.09.2010,0.317817015,0.273216628,0.27227543,0.261996921
,16.09.2010,0.314738562,0.272755699,0.272076185,0.261790907
,17.09.2010,0.311534429,0.271776214,0.271837861,0.261632486
,18.09.2010,0.309192814,0.271371413,0.271511578,0.261464637
,19.09.2010,0.306027761,0.268906161,0.270924963,0.261214568
,20.09.2010,0.305354881,0.267516673,0.269974713,0.260790731
,21.09.2010,0.304028947,0.267322528,0.26954906,0.260389393
,22.09.2010,0.302565122,0.267231919,0.269315296,0.260111517
,23.09.2010,0.299530691,0.265737168,0.268935732,0.259906375
,24.09.2010,0.296393469,0.263410321,0.268161313,0.259578375
,25.09.2010,0.294665214,0.261955153,0.26732999,0.25913722
,26.09.2010,0.292957676,0.261005365,0.266687349,0.258668183
,27.09.2010,0.292118018,0.260607158,0.26625513,0.2582625
,28.09.2010,0.289294344,0.260368941,0.266132634,0.257976555
,29.09.2010,0.287289636,0.259761899,0.265971516,0.257822661
,30.09.2010,0.284371576,0.259273309,0.265820115,0.257690801
,01.10.2010,0.28224307,0.258060521,0.265424163,0.257558985
,02.10.2010,0.280039068,0.257374228,0.264941743,0.257339368
,03.10.2010,0.278071901,0.255531581,0.264254463,0.257025845
,04.10.2010,0.277724348,0.254394322,0.263379142,0.256584149
,05.10.2010,0.277838256,0.253817597,0.262729364,0.256102237
,06.10.2010,0.278454704,0.25434369,0.262428808,0.255708336
,07.10.2010,0.27713517,0.253924178,0.262294597,0.255455304
,08.10.2010,0.276699638,0.253773523,0.26206141,0.255258603
,09.10.2010,0.272958571,0.252423905,0.261809218,0.25507449
,10.10.2010,0.271694787,0.251020818,0.261158606,0.254809368
,11.10.2010,0.270236249,0.249096954,0.260375374,0.25436372
,12.10.2010,0.26927874,0.248143665,0.25954583,0.253825193
,13.10.2010,0.266518727,0.246261103,0.258806667,0.253271807
,14.10.2010,0.266272352,0.2443275,0.257809339,0.252604368
,15.10.2010,0.266670517,0.243299937,0.256912104,0.251851259
,16.10.2010,0.26736681,0.243037094,0.256237227,0.251158197
,17.10.2010,0.266363753,0.24245799,0.25580575,0.250592833
,18.10.2010,0.267339359,0.242353978,0.255274099,0.250071403
,19.10.2010,0.265239207,0.241344351,0.254875016,0.249593747
,20.10.2010,0.265613684,0.24014854,0.254165754,0.24907973
,21.10.2010,0.26588054,0.239555003,0.253614196,0.248511021
,22.10.2010,0.266180177,0.239403553,0.253197871,0.247982971
,23.10.2010,0.26621579,0.238883705,0.252806979,0.247526076
,24.10.2010,0.264734329,0.237581481,0.252350864,0.247072757
,25.10.2010,0.264695907,0.236841138,0.251823494,0.246567944
,26.10.2010,0.260620836,0.23474727,0.251555396,0.246008782
,27.10.2010,0.258854079,0.232175691,0.250773926,0.245307108
,28.10.2010,0.257612865,0.23003447,0.249770349,0.244369305
,29.10.2010,0.259159414,0.228548373,0.248713453,0.243442792
,30.10.2010,0.26281681,0.22876306,0.247788857,0.242478958
,31.10.2010,0.266145935,0.230205262,0.247452297,0.241740913
,01.11.2010,0.267186245,0.231350235,0.247501679,0.241302965
,02.11.2010,0.266216705,0.231379993,0.247554145,0.241079649
,03.11.2010,0.268443694,0.231599233,0.247418353,0.240859483
,04.11.2010,0.266406826,0.231617303,0.247393664,0.240660521
,05.11.2010,0.265001986,0.230040137,0.247112983,0.240461664
,06.11.2010,0.266899085,0.229399398,0.246601406,0.240109397
,07.11.2010,0.26873589,0.229847781,0.246296603,0.239688268
,08.11.2010,0.268335583,0.230063398,0.246191985,0.239354674
,09.11.2010,0.2683376,0.229903867,0.24605047,0.239126438
,10.11.2010,0.264806679,0.228416529,0.245872134,0.238868324
,11.11.2010,0.263155208,0.226629441,0.245346766,0.238460511
,12.11.2010,0.261212675,0.224632633,0.244582978,0.237846545
,13.11.2010,0.26057139,0.222901039,0.243713507,0.237170777
,14.11.2010,0.260575006,0.221645193,0.242861126,0.236394762
,15.11.2010,0.261164493,0.220785334,0.242129295,0.23561134
,16.11.2010,0.262415385,0.220028154,0.241474851,0.234853204
,17.11.2010,0.26562889,0.219686033,0.240894316,0.234149893
,18.11.2010,0.273374143,0.218914016,0.240502703,0.233530708
,19.11.2010,0.282761581,0.218180617,0.240056946,0.232903652
,20.11.2010,0.288673468,0.217800245,0.239572281,0.232324798
,21.11.2010,0.292628142,0.217220378,0.239184995,0.23174976
,22.11.2010,0.295290502,0.217000661,0.238764835,0.231187339
,23.11.2010,0.295901103,0.216621541,0.238408504,0.230693324
,24.11.2010,0.296199844,0.216035028,0.238091689,0.23010899
,25.11.2010,0.295051278,0.215492102,0.237663668,0.229496188
,26.11.2010,0.291875989,0.214924428,0.237269178,0.228901919
,27.11.2010,0.289093759,0.214643743,0.2367909,0.228232688
,28.11.2010,0.287721959,0.214663578,0.236319212,0.227579153
,29.11.2010,0.288401616,0.21488471,0.235956053,0.22695586
,30.11.2010,0.284641772,0.215100278,0.235668158,0.226377123
,01.12.2010,0.277791999,0.215111625,0.235416435,0.225897988
,02.12.2010,0.283506308,0.215219479,0.235096013,0.225375956
,03.12.2010,0.285574612,0.215412538,0.234847643,0.224883585
,04.12.2010,0.286841318,0.215636953,0.234683145,0.224458338
,05.12.2010,0.288781684,0.215855828,0.23459344,0.22408847
,06.12.2010,0.290447753,0.216066297,0.234452958,0.22378819
,07.12.2010,0.291258958,0.216271197,0.234387219,0.22353142
,08.12.2010,0.29209219,0.216481908,0.234336425,0.22326907
,09.12.2010,0.292609388,0.21671555,0.234276682,0.223041467
,10.12.2010,0.293296413,0.217054871,0.234246811,0.222857177
,11.12.2010,0.294143507,0.217497327,0.234231878,0.222675863
,12.12.2010,0.294337302,0.217780182,0.234234865,0.222497498
,13.12.2010,0.29424384,0.217914563,0.234222917,0.222379603
,14.12.2010,0.294392689,0.218209218,0.234166172,0.222210006
,15.12.2010,0.29485341,0.218670278,0.234169157,0.222014641
,16.12.2010,0.29500244,0.219146222,0.234169163,0.221839467
,17.12.2010,0.294825683,0.219312653,0.234172148,0.221724649
,18.12.2010,0.294015528,0.219347093,0.23417513,0.221578295
,19.12.2010,0.292768307,0.219375799,0.234097492,0.221434876
,20.12.2010,0.292485199,0.219473433,0.234004945,0.221288648
,21.12.2010,0.292702517,0.21966301,0.23394823,0.221108086
,22.12.2010,0.292561117,0.219780826,0.233897495,0.22090184
,23.12.2010,0.291520549,0.219746341,0.233885548,0.220747242
,24.12.2010,0.29136559,0.219754963,0.23383483,0.22058125
,25.12.2010,0.290599106,0.219749215,0.23381693,0.220403895
,26.12.2010,0.286779305,0.2195797,0.233813947,0.220260926
,27.12.2010,0.281811671,0.219349973,0.233772181,0.220146593
,28.12.2010,0.281153499,0.219180644,0.233676727,0.219946593
,29.12.2010,0.272171734,0.218976978,0.23364988,0.219763824
,30.12.2010,0.271691219,0.218747614,0.233569362,0.219564052
,31.12.2010,0.267385172,0.218552784,0.23350079,0.219338694
,01.01.2011,0.238395205,0.218243558,0.233470979,0.219204686
,02.01.2011,0.20704174,0.217794499,0.23327727,0.219119183
,03.01.2011,0.196509259,0.217240361,0.233003247,0.218939685
,04.01.2011,0.182342099,0.216607285,0.232759174,0.218743185
,05.01.2011,0.179408448,0.215949711,0.232553913,0.218532573
,06.01.2011,0.179562169,0.215256415,0.23226851,0.218293646
,07.01.2011,0.1939133,0.214805328,0.23201598,0.21803781
,08.01.2011,0.19216932,0.2142699,0.231953616,0.21782475
,09.01.2011,0.20513053,0.213879434,0.231876416,0.217628851
,10.01.2011,0.199911609,0.213486581,0.23173098,0.217421713
,11.01.2011,0.175000754,0.212961594,0.231728011,0.2173196
,12.01.2011,0.157864579,0.212110815,0.231674592,0.217271391
,13.01.2011,0.164180522,0.211548446,0.23140764,0.217095634
,14.01.2011,0.186914458,0.2114445,0.2310401,0.216883124
,15.01.2011,0.198218059,0.211146916,0.230951235,0.216730198
,16.01.2011,0.204071159,0.210942112,0.230909778,0.216594313
,17.01.2011,0.214465947,0.210933698,0.230859436,0.216452825
,18.01.2011,0.226480486,0.211043089,0.230785407,0.216393416
,19.01.2011,0.236570106,0.211191812,0.230800211,0.216325537
,20.01.2011,0.241704667,0.211385532,0.230732123,0.21628029
,21.01.2011,0.231898493,0.211719858,0.230746919,0.216285945
,22.01.2011,0.22306226,0.212105144,0.230755801,0.216263324
,23.01.2011,0.221403716,0.212409158,0.230738038,0.216243533
,24.01.2011,0.216459708,0.212657066,0.230705476,0.216218092
,25.01.2011,0.200136197,0.212758534,0.230741001,0.2161785
,26.01.2011,0.215761443,0.212820552,0.230667002,0.216144566
,27.01.2011,0.226424965,0.212831829,0.230610774,0.216082391
,28.01.2011,0.234162875,0.212800812,0.230563431,0.216028694
,29.01.2011,0.241565727,0.21282337,0.230539765,0.215994785
,30.01.2011,0.248985021,0.212862846,0.230519054,0.215935453
,31.01.2011,0.252299065,0.212984118,0.230527928,0.215847881
,01.02.2011,0.199778899,0.213105433,0.230516102,0.215842231
,02.02.2011,0.145644992,0.212674023,0.230501315,0.215878955
,03.02.2011,0.131514244,0.211576625,0.230205658,0.215723638
,04.02.2011,0.142065772,0.210477074,0.229614836,0.215444213
,05.02.2011,0.156679615,0.209129587,0.22928734,0.215131173
,06.02.2011,0.167210079,0.208026263,0.229013175,0.214897274
,07.02.2011,0.154347134,0.207209445,0.2289896,0.214708579
,08.02.2011,0.153032025,0.206447299,0.228833443,0.214534054
,09.02.2011,0.141370887,0.204878375,0.228736258,0.21441025
,10.02.2011,0.135035808,0.202096307,0.228656755,0.214331484
