@T,B4,,,,
,02.06.2006,-9999,-9999,-9999,-9999
,03.06.2006,0.246738758,0.473235625,0.318850233,0.316666837
,04.06.2006,0.24828859,0.474575068,0.319960716,0.317097994
,05.06.2006,0.250177897,0.476160144,0.321257373,0.317639232
,06.06.2006,0.251544706,0.477675114,0.322686154,0.318279945
,07.06.2006,0.253280461,0.479114915,0.324148296,0.31902046
,08.06.2006,0.254538252,0.480738307,0.325677403,0.319802394
,09.06.2006,0.254697983,0.481678528,0.327166123,0.32063701
,10.06.2006,0.254945048,0.482291316,0.328360768,0.321487638
,11.06.2006,0.254685371,0.482369765,0.329289205,0.322354358
,12.06.2006,0.255364737,0.482580685,0.32999875,0.323144844
,13.06.2006,0.256889711,0.483326778,0.330806522,0.323866149
,14.06.2006,0.258262374,0.484525806,0.331859151,0.3245106
,15.06.2006,0.258710429,0.48561331,0.333127871,0.325185482
,16.06.2006,0.258284583,0.486081215,0.334233755,0.325902079
,17.06.2006,0.256974627,0.485647777,0.334964655,0.32663449
,18.06.2006,0.257811673,0.485411401,0.335322938,0.327285923
,19.06.2006,0.258770321,0.485854611,0.335889162,0.327826272
,20.06.2006,0.25891557,0.486470536,0.336667656,0.328363418
,21.06.2006,0.258155136,0.486544467,0.337367669,0.328938463
,22.06.2006,0.257685716,0.486357165,0.33788285,0.329431829
,23.06.2006,0.256114108,0.485647796,0.338208827,0.329925621
,24.06.2006,0.257244804,0.48548527,0.338322607,-9999
,25.06.2006,0.256626005,0.485864461,0.338808319,0.330697143
,26.06.2006,0.255386809,0.48545081,0.339286793,0.331057042
,27.06.2006,0.255064361,0.485184969,0.339491978,0.331394666
,28.06.2006,0.254789117,0.485514812,0.339929231,0.331649892
,29.06.2006,0.253430803,0.485564032,0.340511449,0.331901487
,30.06.2006,0.254760375,0.486066473,0.34105617,0.33223212
,01.07.2006,0.255141998,0.4864163,0.341807433,0.332547905
,02.07.2006,-9999,-9999,-9999,-9999
,03.07.2006,-9999,-9999,-9999,-9999
,04.07.2006,-9999,-9999,-9999,-9999
,05.07.2006,-9999,-9999,-9999,-9999
,06.07.2006,0.253111766,0.484963518,0.343741529,0.334103065
,07.07.2006,0.253189678,0.484712622,0.343986621,0.334359545
,08.07.2006,0.253233422,0.484811009,0.344354476,0.334582162
,09.07.2006,-9999,-9999,-9999,-9999
,10.07.2006,-9999,-9999,-9999,-9999
,11.07.2006,0.250397186,0.481521698,0.344082395,0.335167445
,12.07.2006,0.250276638,0.481360031,0.343998111,0.335250566
,13.07.2006,0.251218502,0.481482513,0.344139873,0.335220338
,14.07.2006,0.25219992,0.482232488,0.344599856,0.335269456
,15.07.2006,0.25352344,0.483267888,0.345428732,0.3353715
,16.07.2006,0.254844684,0.484698003,0.346485726,0.335537814
,17.07.2006,0.255571064,0.486031984,0.347745098,0.335776033
,18.07.2006,0.255778032,0.486924176,0.348902815,0.336173288
,19.07.2006,0.256264221,0.487580424,0.349966082,0.336635203
,20.07.2006,0.256220298,0.48818776,0.350946,0.337105097
,21.07.2006,0.255912851,0.488335972,0.351741198,0.337594332
,22.07.2006,0.255872094,0.488375502,0.352416982,0.3380802
,23.07.2006,0.256414977,0.488607755,0.353004076,0.338532285
,24.07.2006,0.257332801,0.489230738,0.353755338,0.338973313
,25.07.2006,0.257594118,0.48996802,0.354651857,0.339380425
,26.07.2006,0.256261284,0.489918521,0.355416873,0.339822119
,27.07.2006,0.255383221,0.489146668,0.355737204,0.340226025
,28.07.2006,0.256063404,0.488785688,0.35588182,0.340573011
,29.07.2006,0.2567888,0.489166428,0.356308062,0.340813354
,30.07.2006,0.257672883,0.489765097,0.35693036,0.341118694
,31.07.2006,0.259801175,0.490750635,0.35762775,0.341393643
,01.08.2006,0.260098224,0.491365226,0.358467301,0.341745164
,02.08.2006,0.259996838,0.491380099,0.35914288,0.34213514
,03.08.2006,0.259566514,0.491350345,0.359654005,0.342502405
,04.08.2006,0.259285075,0.491008271,0.36000811,0.342835444
,05.08.2006,0.259645505,0.49096861,0.360244315,0.343126538
,06.08.2006,-9999,-9999,-9999,-9999
,07.08.2006,0.259579136,0.490656403,0.360764255,0.343540455
,08.08.2006,0.26048471,0.4910628,0.36110328,0.343724522
,09.08.2006,0.260973103,0.491573552,0.361667386,0.3439048
,10.08.2006,0.261020739,0.491950588,0.362228053,0.344088968
,11.08.2006,0.260399228,0.492000215,0.36272994,0.344300073
,12.08.2006,0.260193186,0.491866237,0.363093765,0.344541975
,13.08.2006,0.25966137,0.491538817,0.363386576,0.344734045
,14.08.2006,0.259411649,0.491300766,0.363521153,0.34490696
,15.08.2006,0.258552363,0.490686154,0.363628045,0.345041482
,16.08.2006,-9999,-9999,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999
,20.08.2006,0.257653924,0.489270305,0.364115222,0.345437515
,21.08.2006,0.25789957,0.488933998,0.364107295,0.345472138
,22.08.2006,0.257997273,0.488899398,0.364186557,0.345456748
,23.08.2006,0.258098131,0.488929058,0.364357001,0.345452902
,24.08.2006,0.258564908,0.489102123,0.364598846,0.345429818
,25.08.2006,0.258631283,0.489359331,0.364991577,0.345464442
,26.08.2006,0.256915102,0.489013149,0.365257486,0.345533699
,27.08.2006,-9999,-9999,-9999,-9999
,28.08.2006,-9999,-9999,-9999,-9999
,29.08.2006,-9999,-9999,-9999,-9999
,30.08.2006,-9999,-9999,-9999,-9999
,31.08.2006,0.262745578,0.419337359,0.355994604,0.318322128
,01.09.2006,0.262001093,0.41928873,0.356019227,0.318019296
,02.09.2006,0.260479117,0.418661118,0.35586328,0.317792291
,03.09.2006,0.258991338,0.41738988,0.355358789,0.317535137
,04.09.2006,0.258856934,0.416495093,0.354694934,0.317236533
,05.09.2006,0.258756096,0.41597994,0.354224126,0.316889002
,06.09.2006,0.259464996,0.415896319,0.35392135,0.316564347
,07.09.2006,0.259686983,0.415988737,0.35389681,0.316239878
,08.09.2006,0.259401238,0.416019549,0.353970439,0.316013633
,09.09.2006,0.258484314,0.41567631,0.353941802,0.315768629
,10.09.2006,0.257251535,0.414946459,0.353729154,0.315587787
,11.09.2006,0.25642926,0.414068058,0.353299985,0.31537311
,12.09.2006,-9999,-9999,-9999,-9999
,13.09.2006,-9999,-9999,-9999,-9999
,14.09.2006,0.25520234,0.411706251,0.351716764,0.314364925
,15.09.2006,0.256642972,0.412008159,0.351566009,0.313989222
,16.09.2006,0.255610215,0.412371477,0.351781965,0.313692605
,17.09.2006,0.251612825,0.411011428,0.351667897,0.313452439
,18.09.2006,0.250401903,0.409156505,0.350707103,0.313212386
,19.09.2006,0.249474523,0.407832924,0.349731603,0.312860007
,20.09.2006,0.250000306,0.407080736,0.34886714,0.312414231
,21.09.2006,0.250638742,0.406998174,0.348380681,0.311931429
,22.09.2006,0.249195735,0.406589993,0.348129533,0.31149018
,23.09.2006,0.247149065,0.405314768,0.347558766,0.311109067
,24.09.2006,0.245603475,0.403773775,0.346665294,0.310687174
,25.09.2006,0.246117933,0.402870544,0.345712594,0.310191056
,26.09.2006,0.246949578,0.402835976,0.345140106,0.309684222
,27.09.2006,0.247952998,0.403129673,0.344966858,0.309185326
,28.09.2006,0.24718835,0.403280886,0.345063547,0.308776148
,29.09.2006,0.247282679,0.402961214,0.34494672,0.308430448
,30.09.2006,0.247979252,0.403125353,0.344894347,0.308096135
,01.10.2006,0.248467178,0.403440758,0.34501923,0.307821413
,02.10.2006,0.248447541,0.403691458,0.345265018,0.307606185
,03.10.2006,0.248457278,0.403773592,0.345426254,0.30742443
,04.10.2006,0.247806091,0.403682804,0.345583496,0.307279817
,05.10.2006,0.246874458,0.403121038,0.345510923,0.307127824
,06.10.2006,0.247812271,0.402939624,0.345297264,0.306975881
,07.10.2006,0.248811387,0.40335866,0.345361764,0.306798051
,08.10.2006,-9999,-9999,-9999,-9999
,09.10.2006,-9999,-9999,-9999,-9999
,10.10.2006,-9999,-9999,-9999,-9999
,11.10.2006,0.239993196,0.398862749,0.344206206,0.306276042
,12.10.2006,0.239197419,0.396830973,0.342611312,0.305906153
,13.10.2006,0.239002217,0.395685011,0.341320905,0.305377666
,14.10.2006,0.23884207,0.394839651,0.340349026,0.304739023
,15.10.2006,0.23871081,0.39420423,0.339594268,0.304115911
,16.10.2006,0.239424921,0.394063575,0.339035825,0.303493557
,17.10.2006,0.238350136,0.393756817,0.33876081,0.302993268
,18.10.2006,0.234732488,0.392161779,0.338171406,0.302511863
,19.10.2006,0.231665268,0.38951147,0.33676017,0.301953846
,20.10.2006,0.230096156,0.386964234,0.334908914,0.301323155
,21.10.2006,0.229914657,0.385401878,0.333256853,0.300565168
,22.10.2006,0.228456659,0.384057647,0.331936496,0.299749879
,23.10.2006,0.227584667,0.38246899,0.330564265,0.298884827
,24.10.2006,0.228244354,0.381623778,0.329301095,0.297992129
,25.10.2006,0.228902234,0.381448193,0.328514054,0.297082848
,26.10.2006,0.229430201,0.381573599,0.32815029,0.296294933
,27.10.2006,0.227065949,0.380863473,0.327802426,0.295577095
,28.10.2006,0.226652784,0.37956597,0.32693179,0.294896484
,29.10.2006,0.227105934,0.379020229,0.326140359,0.294169849
,30.10.2006,0.227379272,0.378824556,0.325653588,0.293440648
,31.10.2006,0.226040259,0.378425196,0.325303434,0.292795391
,01.11.2006,0.223791323,0.376900365,0.32456492,0.292248135
,02.11.2006,0.222083428,0.375230187,0.323493925,0.291568518
,03.11.2006,0.221632769,0.373741784,0.322212208,0.290775031
,04.11.2006,0.223690814,0.37327115,0.321188188,0.289982818
,05.11.2006,0.225466558,0.373650884,0.32075596,0.289077489
,06.11.2006,0.227071859,0.374245723,0.320705825,0.288241622
,07.11.2006,0.228169744,0.375163791,0.320987453,0.287496287
,08.11.2006,0.229705229,0.376103996,0.321443002,0.286826818
,09.11.2006,0.230274963,0.377232331,0.322092249,0.286339536
,10.11.2006,0.228241905,0.37717004,0.32262223,0.286176031
,11.11.2006,0.225235938,0.375851406,0.322440373,0.28611918
,12.11.2006,0.224095798,0.374055707,0.321582091,0.285959303
,13.11.2006,0.222179288,0.372776484,0.320655772,0.285618452
,14.11.2006,0.220908016,0.370911514,0.319477,0.285065058
,15.11.2006,0.220498979,0.369782093,0.318342993,0.284399005
,16.11.2006,0.219861802,0.368855506,0.317364712,0.283525338
,17.11.2006,0.220880701,0.368249346,0.316537414,0.282498069
,18.11.2006,0.221736936,0.368552324,0.316124233,0.281325272
,19.11.2006,0.221685055,0.368703857,0.31600953,0.280232535
,20.11.2006,0.220703777,0.368359914,0.315791673,0.279096855
,21.11.2006,0.220096268,0.367586692,0.315344749,0.27796392
,22.11.2006,0.220880525,0.367386362,0.314928707,0.27658299
,23.11.2006,0.221225887,0.367570312,0.314757037,0.274772392
,24.11.2006,0.221287123,0.367623458,0.314757038,0.273362719
,25.11.2006,0.220139107,0.367267889,0.314627387,0.272250573
,26.11.2006,0.220084133,0.366757255,0.314291938,0.271237504
,27.11.2006,0.218600482,0.366210471,0.313998603,0.270271364
,28.11.2006,0.216384218,0.364621685,0.313252706,0.269324424
,29.11.2006,-9999,-9999,-9999,-9999
,30.11.2006,-9999,-9999,-9999,-9999
,01.12.2006,0.213854858,0.360792653,0.310317296,0.266543135
,02.12.2006,0.213124546,0.359641372,0.30932359,0.265536022
,03.12.2006,0.211835196,0.358379621,0.308328054,0.264439642
,04.12.2006,0.210458088,0.356787024,0.307135213,0.263291849
,05.12.2006,0.210004128,0.355442885,0.305873782,0.262174005
,06.12.2006,0.210075279,0.354697908,0.30484366,0.26102874
,07.12.2006,0.210282881,0.354253784,0.304092037,0.259899844
,08.12.2006,0.210339283,0.354057849,0.30352438,0.258827413
,09.12.2006,0.210701427,0.353881958,0.303095338,0.257831098
,10.12.2006,0.210992639,0.353905943,0.302841819,0.256940363
,11.12.2006,0.211340623,0.353901945,0.302640573,0.256104681
,12.12.2006,0.211519273,0.354109816,0.302566058,0.255330392
,13.12.2006,0.21088267,0.353838015,0.302450593,0.254666875
,14.12.2006,0.211751749,0.353694135,0.302223449,0.254011013
,15.12.2006,0.212768743,0.354349821,0.302249511,0.253326415
,16.12.2006,0.21319021,0.354817979,0.302510189,0.252804598
,17.12.2006,-9999,-9999,-9999,-9999
,18.12.2006,-9999,-9999,-9999,-9999
,19.12.2006,-9999,-9999,-9999,-9999
,20.12.2006,-9999,-9999,-9999,-9999
,21.12.2006,-9999,-9999,-9999,-9999
,22.12.2006,-9999,-9999,-9999,-9999
,23.12.2006,0.2073258,0.350081135,0.29978351,0.249520222
,24.12.2006,0.206870144,0.349227881,0.299050483,0.248659812
,25.12.2006,0.205925855,0.34845515,0.298385033,0.247752319
,26.12.2006,0.20551547,0.347469829,0.297595012,0.246593023
,27.12.2006,0.206168688,0.347078508,0.2969462,0.245054677
,28.12.2006,0.206711487,0.347090358,0.296574247,0.24234334
,29.12.2006,-9999,-9999,-9999,-9999
,30.12.2006,-9999,-9999,-9999,-9999
,31.12.2006,0.205925521,0.346952127,0.296184193,0.23241519
,01.01.2007,0.205071063,0.346217868,0.295801817,0.231148689
,02.01.2007,0.20446956,0.345543636,0.295309553,0.230236068
,03.01.2007,0.204533611,0.345035496,0.294803099,0.229266443
,04.01.2007,0.205266883,0.34486621,0.294414428,0.228454588
,05.01.2007,0.20610715,0.345078812,0.294238527,0.227709577
,06.01.2007,0.206550013,0.345456913,0.294278828,0.22716725
,07.01.2007,0.206432666,0.345622418,0.29436678,0.226743224
,08.01.2007,0.205462955,0.345338747,0.29431181,0.226316589
,09.01.2007,0.205380882,0.344878021,0.294051712,0.225945993
,10.01.2007,0.205243498,0.344689128,0.293824681,0.225514085
,11.01.2007,0.20543062,0.344535694,0.293649,0.225168914
,12.01.2007,0.204787922,0.344480633,0.293575815,0.224839448
,13.01.2007,0.203374311,0.343828091,0.293294165,0.22445799
,14.01.2007,0.198520534,0.343168399,0.292848237,0.224000153
,15.01.2007,0.18386216,0.34246637,0.29231512,0.223502993
,16.01.2007,0.17049487,0.341686906,0.291695088,0.22298506
,17.01.2007,0.162516783,0.340845961,0.29101762,0.222480068
,18.01.2007,0.158959017,0.339982814,0.290370118,0.222021558
,19.01.2007,0.15473898,0.339296356,0.289763448,0.221527034
,20.01.2007,0.150942158,0.33861851,0.289146656,0.221011835
,21.01.2007,0.150744819,0.338085359,0.288584937,0.220558183
,22.01.2007,0.150360135,0.337642109,0.288197569,0.220099029
,23.01.2007,0.149100615,0.337133189,0.287806882,0.219637381
,24.01.2007,0.151248719,0.33669457,0.287521298,0.219258182
,25.01.2007,0.154559808,0.33643076,0.287365935,0.218924807
,26.01.2007,0.158601359,0.336345437,0.287304519,0.21862806
,27.01.2007,0.162434302,0.336426878,0.287344258,0.218355745
,28.01.2007,0.160708212,0.336539372,0.28737316,0.218047378
,29.01.2007,0.157866237,0.336636346,0.28734787,0.217781525
,30.01.2007,0.1577631,0.336613079,0.287329808,0.217597362
,31.01.2007,0.156107068,0.336461787,0.287225065,0.21737709
,01.02.2007,0.15224404,0.336112855,0.287134787,0.217193134
,02.02.2007,0.139775263,0.33532274,0.286889329,0.216882739
,03.02.2007,0.133337436,0.333915779,0.286341073,0.216572583
,04.02.2007,0.134770927,0.330246133,0.285818631,0.216361955
,05.02.2007,0.138019314,0.325756488,0.28548024,0.216112363
,06.02.2007,0.143776424,0.323978061,0.285343519,0.215917028
,07.02.2007,0.151719853,0.324938634,0.285383095,0.215760832
,08.02.2007,0.158139458,0.327627537,0.285509021,0.215580696
,09.02.2007,0.162679361,0.330467229,0.2856566,0.215415644
,10.02.2007,0.166604012,0.33263533,0.285829419,0.215295653
,11.02.2007,0.173326793,0.333884681,0.286009505,0.215193693
,12.02.2007,0.18431696,0.33458387,0.286232913,0.215118743
,13.02.2007,0.191537815,0.335082754,0.286481665,0.215097759
,14.02.2007,0.188325641,0.33548913,0.28666199,0.215019828
,15.02.2007,0.183974799,0.335872579,0.286795481,0.21494192
,16.02.2007,0.179262128,0.336178748,0.286882085,0.21485204
,17.02.2007,0.178677862,0.336469555,0.287030082,0.214807108
,18.02.2007,0.180235703,0.336741122,0.287134785,0.214804113
,19.02.2007,0.183309925,0.33695846,0.287250345,0.21478614
,20.02.2007,0.190853907,0.337187545,0.287362322,0.21478614
,21.02.2007,0.198881252,0.337459468,0.287528524,0.214795127
,22.02.2007,0.203849205,0.337929837,0.287745413,0.214810104
,23.02.2007,0.20577924,0.339140545,0.28810711,0.214831072
,24.02.2007,0.207461155,0.340607708,0.288780598,0.214908956
,25.02.2007,0.207225933,0.341686879,0.289596491,0.215061788
,26.02.2007,0.206808465,0.34189437,0.290112088,0.215202691
,27.02.2007,0.20749963,0.342207717,0.290428273,0.215373644
,28.02.2007,0.208457291,0.343074275,0.290868393,0.215580697
,01.03.2007,0.207558375,0.343443144,0.291385347,0.215748818
,02.03.2007,0.206826069,0.343125226,0.291552919,0.21593505
,03.03.2007,0.206332913,0.34277608,0.291505552,0.216070275
,04.03.2007,0.206127643,0.342501626,0.291356194,0.216163467
,05.03.2007,0.206982281,0.342599628,0.291272428,0.216217591
,06.03.2007,0.209170087,0.343639637,0.291509224,0.216241648
,07.03.2007,0.212059474,0.345575462,0.292307888,0.216256683
,08.03.2007,0.214016812,0.347877452,0.293627233,0.216361947
,09.03.2007,0.214574987,0.3493509,0.295049044,0.216602683
,10.03.2007,0.215982908,0.3507289,0.296254223,0.217009284
,11.03.2007,0.216828107,0.352157848,0.297469694,0.217491756
,12.03.2007,0.218369577,0.353458565,0.298669664,0.218005087
,13.03.2007,0.220618518,0.355274782,0.299942976,0.218567555
,14.03.2007,0.222773378,0.357357791,0.30146109,0.219164231
,15.03.2007,0.222838083,0.359096821,0.30304704,0.219871205
,16.03.2007,0.221116485,0.359467818,0.304290135,0.220643436
,17.03.2007,0.222449063,0.359584853,0.304914715,0.221414216
,18.03.2007,0.224916765,0.361164869,0.305761315,0.222110192
,19.03.2007,0.226531887,0.362955746,0.307045027,0.222795259
,20.03.2007,0.227193251,0.364475119,0.308437374,0.223582784
,21.03.2007,0.228284921,0.365721162,0.309659712,0.224396578
,22.03.2007,0.228148177,0.366753195,0.310892477,0.225273741
,23.03.2007,0.229020925,0.367562188,0.311873974,0.226196181
,24.03.2007,0.228366813,0.36834351,0.312819318,0.227086789
,25.03.2007,0.226843574,0.367823906,0.313397188,0.228022979
,26.03.2007,0.229205709,0.36833133,0.313659763,0.228899187
,27.03.2007,0.230187077,0.369589313,0.314429205,0.22964026
,28.03.2007,0.230137716,0.370106248,0.315249327,0.230485865
,29.03.2007,0.228859898,0.370656605,0.315936938,0.231377111
,30.03.2007,0.223668789,0.368651201,0.316024861,0.232380289
,31.03.2007,0.222025214,0.366267786,0.3149517,0.233301027
,01.04.2007,0.223192692,0.365162889,0.313930086,0.233766887
,02.04.2007,0.227014416,0.366129012,0.313587437,0.233751137
,03.04.2007,0.229483344,0.368184114,0.314265356,0.233738537
,04.04.2007,0.228790839,0.369363668,0.315329528,0.234006388
,05.04.2007,0.228783898,0.36953998,0.315990434,0.234665753
,06.04.2007,0.227617715,0.369753314,0.316434079,0.235332477
,07.04.2007,0.223085541,0.368114755,0.316380533,0.236238074
,08.04.2007,0.219731081,0.365342635,0.315306716,0.237241055
,09.04.2007,0.220172774,0.363276271,0.313770284,0.23759073
,10.04.2007,0.22436715,0.364031987,0.312948473,0.236920186
,11.04.2007,0.223843792,0.364943007,0.313226028,0.236269697
,12.04.2007,0.223591402,0.364967434,0.313393378,0.23591795
,13.04.2007,0.222908434,0.36461335,0.313328714,0.23575961
,14.04.2007,0.223167898,0.364324534,0.31316137,0.235677303
,15.04.2007,0.226341176,0.365081574,0.313115754,0.235401999
,16.04.2007,0.229601986,0.367170148,0.313850171,0.235088968
,17.04.2007,0.23088942,0.369027655,0.31507382,0.235136399
,18.04.2007,0.232545984,0.370673164,0.316319425,0.235648858
,19.04.2007,0.234389663,0.37225716,0.317556457,0.236574275
,20.04.2007,0.234963592,0.373609635,0.318827084,0.237855002
,21.04.2007,0.236716203,0.374878411,0.319958217,0.2397568
,22.04.2007,0.23749723,0.376112266,0.321111052,0.242816895
,23.04.2007,0.238899503,0.377410971,0.322188995,0.245973429
,24.04.2007,0.23644859,0.37795104,0.323241925,0.248500331
,25.04.2007,0.232889465,0.376232749,0.323420155,0.25093452
,26.04.2007,0.233736035,0.375184477,0.322870016,0.252309907
,27.04.2007,0.23654709,0.375602662,0.32266094,0.25291355
,28.04.2007,0.240708865,0.377552411,0.323222591,0.25317441
,29.04.2007,0.244997728,0.380358744,0.324580635,0.253432152
,30.04.2007,0.248317185,0.383458111,0.32645631,0.253987898
,01.05.2007,0.249323738,0.3858353,0.328490825,0.255121412
,02.05.2007,0.24951092,0.387238062,0.330207035,0.256544135
,03.05.2007,0.249879159,0.388077841,0.331507496,0.258008253
,04.05.2007,0.248767158,0.388639713,0.332507523,0.259400271
,05.05.2007,0.246203383,0.387887904,0.333016072,0.260756393
,06.05.2007,0.243442369,0.386298501,0.332842555,0.262002052
,07.05.2007,0.243238228,0.385048703,0.332180503,0.262896329
,08.05.2007,0.243618832,0.384410097,0.33170413,0.263406737
,09.05.2007,0.246921773,0.385237968,0.331574278,0.263657086
,10.05.2007,0.249778241,0.387111757,0.33225146,0.26376201
,11.05.2007,0.252138125,0.389591693,0.333549019,0.263985487
,12.05.2007,0.253220028,0.392059724,0.335213703,0.264429409
,13.05.2007,0.2525184,0.393833593,0.336907107,0.265291403
,14.05.2007,0.251896975,0.395386099,0.338426359,0.266345651
,15.05.2007,0.248561746,0.396073838,0.339765954,0.26758676
,16.05.2007,0.24528341,0.395368959,0.340444894,0.268913411
,17.05.2007,0.244477935,0.395578186,0.34083672,0.270044785
,18.05.2007,-9999,-9999,-9999,-9999
,19.05.2007,-9999,-9999,-9999,-9999
,20.05.2007,-9999,-9999,-9999,-9999
,21.05.2007,-9999,-9999,-9999,-9999
,22.05.2007,0.222709857,0.395522718,0.344463587,0.275494324
,23.05.2007,0.216569152,0.393314864,0.344648734,0.276966219
,24.05.2007,0.21223687,0.390244267,0.344061255,0.278316842
,25.05.2007,0.208902987,0.387778681,0.343570761,0.279117791
,26.05.2007,0.206148563,0.38581042,0.343590869,0.27949607
,27.05.2007,0.202117748,0.383379349,0.344149741,0.279836076
,28.05.2007,-9999,-9999,-9999,-9999
,29.05.2007,-9999,-9999,-9999,-9999
,30.05.2007,-9999,-9999,-9999,-9999
,31.05.2007,0.187247104,0.369933041,0.34636233,0.28452305
,01.06.2007,0.186320656,0.365540125,0.345652083,0.285423309
,02.06.2007,0.184730473,0.361352855,0.345176383,0.285870543
,03.06.2007,-9999,-9999,-9999,-9999
,04.06.2007,-9999,-9999,-9999,-9999
,05.06.2007,-9999,-9999,-9999,-9999
,06.06.2007,-9999,-9999,-9999,-9999
,07.06.2007,0.171862055,0.342131692,0.345212644,0.287888422
,08.06.2007,0.166501548,0.337362796,0.344640823,0.288580773
,09.06.2007,0.164231429,0.332549122,0.343309823,0.288930869
,10.06.2007,-9999,-9999,-9999,-9999
,11.06.2007,-9999,-9999,-9999,-9999
,12.06.2007,-9999,-9999,-9999,-9999
,13.06.2007,0.152546921,0.324306504,0.34309696,0.290850389
,14.06.2007,0.149356025,0.320943143,0.342078075,0.291730258
,15.06.2007,-9999,-9999,-9999,-9999
,16.06.2007,-9999,-9999,-9999,-9999
,17.06.2007,-9999,-9999,-9999,-9999
,18.06.2007,-9999,-9999,-9999,-9999
,19.06.2007,0.137017513,0.31184593,0.337757703,0.294986963
,20.06.2007,0.134852003,0.30986279,0.336633268,0.295823522
,21.06.2007,-9999,-9999,-9999,-9999
,22.06.2007,-9999,-9999,-9999,-9999
,23.06.2007,-9999,-9999,-9999,-9999
,24.06.2007,0.128665722,0.302540786,0.330615722,0.299275161
,25.06.2007,-9999,-9999,-9999,-9999
,26.06.2007,-9999,-9999,-9999,-9999
,27.06.2007,-9999,-9999,-9999,-9999
,28.06.2007,-9999,-9999,-9999,-9999
,29.06.2007,-9999,-9999,-9999,-9999
,30.06.2007,-9999,-9999,-9999,-9999
,01.07.2007,-9999,-9999,-9999,-9999
,02.07.2007,0.124905013,0.293577293,0.31944235,0.304846015
,03.07.2007,-9999,-9999,-9999,-9999
,04.07.2007,-9999,-9999,-9999,-9999
,05.07.2007,-9999,-9999,-9999,-9999
,06.07.2007,-9999,-9999,-9999,-9999
,07.07.2007,-9999,-9999,-9999,-9999
,08.07.2007,-9999,-9999,-9999,-9999
,09.07.2007,-9999,-9999,-9999,-9999
,10.07.2007,-9999,-9999,-9999,-9999
,11.07.2007,-9999,-9999,-9999,-9999
,12.07.2007,-9999,-9999,-9999,-9999
,13.07.2007,0.121511098,0.291800337,0.322359118,0.311632233
,14.07.2007,0.1216789,0.290050058,0.321589796,0.312032427
,15.07.2007,0.124150415,0.28994345,0.321157256,0.312260721
,16.07.2007,0.127361977,0.291084237,0.321481636,0.312358055
,17.07.2007,0.130458706,0.29247727,0.322366918,0.3124966
,18.07.2007,0.13208744,0.293688197,0.323400867,0.312781298
,19.07.2007,0.13373149,0.294787429,0.324526118,0.313171144
,20.07.2007,0.13367306,0.295336104,0.325540795,0.313625059
,21.07.2007,0.134451907,0.295687933,0.326292333,0.314131959
,22.07.2007,0.135943255,0.296399508,0.327060545,0.314631848
,23.07.2007,0.145263858,0.295073006,0.327411837,0.315286565
,24.07.2007,-9999,-9999,-9999,-9999
,25.07.2007,-9999,-9999,-9999,-9999
,26.07.2007,-9999,-9999,-9999,-9999
,27.07.2007,-9999,-9999,-9999,-9999
,28.07.2007,-9999,-9999,-9999,-9999
,29.07.2007,-9999,-9999,-9999,-9999
,30.07.2007,-9999,-9999,-9999,-9999
,31.07.2007,0.330499272,0.29389989,0.330344208,0.31851526
,01.08.2007,0.326543134,0.298481739,0.330273565,0.318594812
,02.08.2007,0.321984572,0.305043101,0.330446285,0.318628907
,03.08.2007,0.324787528,0.312528569,0.3305209,0.318678159
,04.08.2007,0.328516111,0.32156012,0.330575888,0.318765316
,05.08.2007,0.325891179,0.332155196,0.330579815,0.318863861
,06.08.2007,0.323213378,0.344299158,0.330465916,0.318939671
,07.08.2007,0.318664932,0.356478804,0.330516972,0.318973791
,08.08.2007,0.313154215,0.367770665,0.330383465,0.319038243
,09.08.2007,-9999,-9999,-9999,-9999
,10.08.2007,-9999,-9999,-9999,-9999
,11.08.2007,-9999,-9999,-9999,-9999
,12.08.2007,-9999,-9999,-9999,-9999
,13.08.2007,-9999,-9999,-9999,-9999
,14.08.2007,0.226919692,0.39782103,0.332369557,0.319622454
,15.08.2007,0.218839467,0.395143815,0.332405008,0.319857836
,16.08.2007,0.211671902,0.389693767,0.332066304,0.320089524
,17.08.2007,0.205305077,0.383487256,0.33141694,0.320192109
,18.08.2007,-9999,-9999,-9999,-9999
,19.08.2007,-9999,-9999,-9999,-9999
,20.08.2007,-9999,-9999,-9999,-9999
,21.08.2007,-9999,-9999,-9999,-9999
,22.08.2007,-9999,-9999,-9999,-9999
,23.08.2007,-9999,-9999,-9999,-9999
,24.08.2007,0.165140528,0.329890806,0.330410987,0.320313715
,25.08.2007,0.162516752,0.324843741,0.329638137,0.320340318
,26.08.2007,0.156686267,0.318657499,0.328846736,0.320347918
,27.08.2007,-9999,-9999,-9999,-9999
,28.08.2007,-9999,-9999,-9999,-9999
,29.08.2007,-9999,-9999,-9999,-9999
,30.08.2007,-9999,-9999,-9999,-9999
,31.08.2007,-9999,-9999,-9999,-9999
,01.09.2007,-9999,-9999,-9999,-9999
,02.09.2007,-9999,-9999,-9999,-9999
,03.09.2007,-9999,-9999,-9999,-9999
,04.09.2007,-9999,-9999,-9999,-9999
,05.09.2007,-9999,-9999,-9999,-9999
