@T,E1,,,,,
descr,observed soil water content at probe E1 depths 30cm 60cm 90cm 120cm 150cm,,,,,
unit,dimensionless,,,,,
,,,,,,
missing_val,-9999,,,,,
date_start,14.12.2002,,,,,
date_end,31.01.2020,,,,,
date_format,dd.MM.yyyy,,,,,
,,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3],swc[4]
name,,Drake,,,,
ID,,1,,,,
elevation,,1575,,,,
x,,512754,,,,
y,,4495389,,,,
,02.12.2003,0.323120833,0.278875,0.226795833,0.193608333,0.323370833
,03.12.2003,0.323158333,0.279254167,0.227116667,0.193575,0.323004167
,04.12.2003,0.32095,0.278908333,0.227229167,0.193525,0.322679167
,05.12.2003,0.317633333,0.277679167,0.226995833,0.1934625,0.3224
,06.12.2003,0.315716667,0.2758,0.226258333,0.193204167,0.322116667
,07.12.2003,0.318866667,0.275325,0.225483333,0.192758333,0.321791667
,08.12.2003,0.321270833,0.276675,0.225333333,0.1923625,0.3214125
,09.12.2003,0.320079167,0.2770125,0.225541667,0.192166667,0.321033333
,10.12.2003,0.3189,0.276683333,0.2255625,0.1921,0.3207375
,11.12.2003,0.316995833,0.275945833,0.2253375,0.191995833,0.320479167
,12.12.2003,0.314895833,0.274754167,0.224883333,0.1917875,0.320216667
,13.12.2003,0.31325,0.273466667,0.224208333,0.191466667,0.319929167
,14.12.2003,0.312675,0.272433333,0.223479167,0.191033333,0.319583333
,15.12.2003,0.313108333,0.2719125,0.222858333,0.190604167,0.319225
,16.12.2003,0.3117375,0.27155,0.222420833,0.190208333,0.3188125
,17.12.2003,0.310258333,0.2705375,0.221879167,0.189804167,0.318408333
,18.12.2003,0.3106625,0.269954167,0.2213,0.1894125,0.317995833
,19.12.2003,0.310133333,0.269641667,0.22085,0.189025,0.317575
,20.12.2003,0.310304167,0.269225,0.220445833,0.188658333,0.317158333
,21.12.2003,0.311316667,0.2692125,0.220166667,0.188320833,0.316741667
,22.12.2003,0.312970833,0.269820833,0.2201,0.1880625,0.316370833
,23.12.2003,0.311395833,0.270095833,0.220191667,0.187904167,0.316016667
,24.12.2003,0.310095833,0.269379167,0.220066667,0.1877875,0.315733333
,25.12.2003,0.309766667,0.268783333,0.219733333,0.1876125,0.3154625
,26.12.2003,0.309604167,0.268404167,0.219425,0.187408333,0.315191667
,27.12.2003,0.309675,0.268225,0.219129167,0.187179167,0.314904167
,28.12.2003,0.309108333,0.2679625,0.218904167,0.1869625,0.314645833
,29.12.2003,0.307425,0.267454167,0.218645833,0.1867625,0.31435
,30.12.2003,0.305779167,0.2664625,0.218216667,0.186533333,0.314054167
,31.12.2003,0.305658333,0.265904167,0.217775,0.186229167,0.313766667
,01.01.2004,0.306575,0.265791667,0.217445833,0.185925,0.31345
,02.01.2004,0.308183333,0.2659875,0.217295833,0.1856625,0.313145833
,03.01.2004,0.309141667,0.266541667,0.217308333,0.185541667,0.31285
,04.01.2004,0.308908333,0.2668,0.217416667,0.185441667,0.312575
,05.01.2004,0.307308333,0.266558333,0.21745,0.1854,0.312341667
,06.01.2004,0.298816667,0.265558333,0.2172125,0.1854,0.312158333
,07.01.2004,0.283979167,0.264183333,0.216733333,0.185291667,0.3119125
,08.01.2004,0.283154167,0.263354167,0.216170833,0.185033333,0.311670833
,09.01.2004,0.286595833,0.263254167,0.215783333,0.184745833,0.311470833
,10.01.2004,0.290979167,0.263558333,0.215595833,0.184475,0.311191667
,11.01.2004,0.2979875,0.2639125,0.21555,0.184279167,0.310925
,12.01.2004,0.3044375,0.2644125,0.215679167,0.1842,0.3106875
,13.01.2004,0.3052625,0.264908333,0.2159,0.1842,0.310529167
,14.01.2004,0.306425,0.265341667,0.2161,0.18425,0.310325
,15.01.2004,0.307933333,0.2661375,0.2163875,0.184316667,0.310208333
,16.01.2004,0.310258333,0.267254167,0.216841667,0.1844875,0.310170833
,17.01.2004,0.310816667,0.268404167,0.217454167,0.184741667,0.310170833
,18.01.2004,0.309616667,0.268879167,0.218016667,0.185045833,0.3102
,19.01.2004,0.307454167,0.268358333,0.2183,0.185354167,0.3102625
,20.01.2004,0.306983333,0.26765,0.2182125,0.185525,0.310375
,21.01.2004,0.306804167,0.267441667,0.218016667,0.185583333,0.3104
,22.01.2004,0.305945833,0.2671625,0.21795,0.185570833,0.310375
,23.01.2004,0.305516667,0.266608333,0.217758333,0.1855125,0.310308333
,24.01.2004,0.307295833,0.266733333,0.217566667,0.185420833,0.310241667
,25.01.2004,0.307904167,0.267466667,0.2176875,0.1854,0.310195833
,26.01.2004,0.30565,0.267270833,0.217816667,0.185420833,0.310129167
,27.01.2004,0.303129167,0.266241667,0.217695833,0.185479167,0.310054167
,28.01.2004,0.3027375,0.265316667,0.217275,0.185383333,0.309983333
,29.01.2004,0.303879167,0.265058333,0.2169125,0.185204167,0.309904167
,30.01.2004,0.305483333,0.2654,0.2168,0.185029167,0.309775
,31.01.2004,0.306754167,0.266266667,0.216904167,0.185,0.309620833
,01.02.2004,0.306125,0.266570833,0.217179167,0.185016667,0.309558333
,02.02.2004,0.305291667,0.266454167,0.217295833,0.185125,0.309475
,03.02.2004,0.3043625,0.26605,0.217283333,0.185195833,0.309404167
,04.02.2004,0.303908333,0.265616667,0.217091667,0.185183333,0.309354167
,05.02.2004,0.304008333,0.2654,0.21695,0.185120833,0.309266667
,06.02.2004,0.303891667,0.265370833,0.216825,0.185016667,0.309208333
,07.02.2004,0.302679167,0.2651125,0.216758333,0.185,0.309141667
,08.02.2004,0.300870833,0.264479167,0.216529167,0.1849125,0.309008333
,09.02.2004,0.297766667,0.2639625,0.216229167,0.184829167,0.3089
,10.02.2004,0.289225,0.263304167,0.215895833,0.184675,0.308708333
,11.02.2004,0.286154167,0.262729167,0.215595833,0.184516667,0.3085125
,12.02.2004,0.275108333,0.2621625,0.215025,0.184341667,0.308245833
,13.02.2004,0.266079167,0.261004167,0.214525,0.184216667,0.308025
,14.02.2004,0.2722625,0.260516667,0.2141625,0.1839375,0.3079125
,15.02.2004,0.278333333,0.26075,0.213979167,0.183670833,0.307745833
,16.02.2004,0.284279167,0.261145833,0.213920833,0.183516667,0.307583333
,17.02.2004,0.290808333,0.261595833,0.214025,0.183416667,0.307383333
,18.02.2004,0.301725,0.262266667,0.214275,0.183429167,0.307225
,19.02.2004,0.3066125,0.264041667,0.214770833,0.183533333,0.3072
,20.02.2004,0.306875,0.265533333,0.215591667,0.183804167,0.307195833
,21.02.2004,0.307754167,0.2666875,0.2163875,0.1842,0.3072125
,22.02.2004,0.3090375,0.2675,0.217104167,0.1846375,0.307391667
,23.02.2004,0.312341667,0.268966667,0.217795833,0.185066667,0.307595833
,24.02.2004,0.313316667,0.270679167,0.21875,0.185566667,0.307841667
,25.02.2004,0.313904167,0.271429167,0.219645833,0.186154167,0.308116667
,26.02.2004,0.316220833,0.272791667,0.220433333,0.1866875,0.308475
,27.02.2004,0.317666667,0.274054167,0.221333333,0.187275,0.308841667
,28.02.2004,0.317925,0.275220833,0.222229167,0.187879167,0.309229167
,29.02.2004,0.315591667,0.275304167,0.22295,0.188504167,0.309666667
,01.03.2004,0.3129875,0.274216667,0.223158333,0.188995833,0.310054167
,02.03.2004,0.313975,0.273754167,0.223058333,0.189279167,0.310416667
,03.03.2004,0.314991667,0.274166667,0.223070833,0.189429167,0.310666667
,04.03.2004,0.316008333,0.274683333,0.223316667,0.189604167,0.3108875
,05.03.2004,0.316545833,0.275216667,0.223679167,0.189854167,0.3110875
,06.03.2004,0.3162125,0.275516667,0.224029167,0.190145833,0.311270833
,07.03.2004,0.317133333,0.275816667,0.224304167,0.190420833,0.311516667
,08.03.2004,0.320866667,0.276879167,0.224658333,0.190670833,0.311708333
,09.03.2004,0.324758333,0.2791375,0.2254625,0.191020833,0.311929167
,10.03.2004,0.3278125,0.281591667,0.226670833,0.1915875,0.3122
,11.03.2004,0.324620833,0.2824625,0.227945833,0.1923125,0.3125875
,12.03.2004,0.324858333,0.282254167,0.228579167,0.193029167,0.3130875
,13.03.2004,0.328175,0.283175,0.229045833,0.193570833,0.313533333
,14.03.2004,0.3284875,0.284595833,0.2298625,0.1940625,0.313970833
,15.03.2004,0.329970833,0.285458333,0.230670833,0.194666667,0.314391667
,16.03.2004,0.329841667,0.2862,0.231420833,0.195254167,0.314870833
,17.03.2004,0.33095,0.286816667,0.232066667,0.195825,0.315320833
,18.03.2004,0.334141667,0.288191667,0.232741667,0.196370833,0.315820833
,19.03.2004,0.336275,0.289983333,0.233745833,0.19695,0.316275
,20.03.2004,0.339004167,0.291845833,0.234875,0.197679167,0.316795833
,21.03.2004,0.33805,0.293166667,0.236116667,0.198483333,0.317370833
,22.03.2004,0.338375,0.293408333,0.236991667,0.199283333,0.317979167
,23.03.2004,0.341191667,0.294716667,0.237708333,0.199979167,0.318595833
,24.03.2004,0.341008333,0.295670833,0.238658333,0.200666667,0.319216667
,25.03.2004,0.343195833,0.296608333,0.239470833,0.201366667,0.319841667
,26.03.2004,0.345520833,0.298279167,0.2404375,0.202083333,0.320441667
,27.03.2004,0.346229167,0.299883333,0.241558333,0.202841667,0.3211125
,28.03.2004,0.3413375,0.299466667,0.242520833,0.203670833,0.321783333
,29.03.2004,0.337516667,0.297358333,0.24255,0.204304167,0.3224375
,30.03.2004,0.338991667,0.2962875,0.242029167,0.204545833,0.322983333
,31.03.2004,0.341754167,0.296854167,0.241891667,0.204658333,0.3233625
,01.04.2004,0.3449875,0.298429167,0.242266667,0.204816667,0.323695833
,02.04.2004,0.347154167,0.300404167,0.243125,0.205195833,0.323933333
,03.04.2004,0.343470833,0.3010125,0.244116667,0.205779167,0.324270833
,04.04.2004,0.3388875,0.298820833,0.2443375,0.2063625,0.324804167
,05.04.2004,0.342270833,0.298379167,0.243858333,0.206591667,0.3252375
,06.04.2004,0.343991667,0.299170833,0.24395,0.2066625,0.325470833
,07.04.2004,0.344920833,0.300404167,0.2444,0.206904167,0.325666667
,08.04.2004,0.342979167,0.300225,0.2448875,0.2072625,0.325933333
,09.04.2004,0.34195,0.300104167,0.245045833,0.207583333,0.326216667
,10.04.2004,0.3349125,0.297983333,0.2449375,0.207866667,0.326633333
,11.04.2004,0.330975,0.294658333,0.243904167,0.2078,0.326954167
,12.04.2004,0.3305,0.2924375,0.242470833,0.207379167,0.3270875
,13.04.2004,0.333854167,0.291991667,0.241391667,0.20685,0.326979167
,14.04.2004,0.3399,0.29385,0.2411,0.206395833,0.326825
,15.04.2004,0.344208333,0.296704167,0.2417875,0.206316667,0.326545833
,16.04.2004,0.3467125,0.299191667,0.243004167,0.206608333,0.326383333
,17.04.2004,0.349454167,0.3014625,0.244279167,-9999,0.326316667
,18.04.2004,0.350929167,0.303533333,0.2456625,0.207908333,0.3265125
,19.04.2004,0.348954167,0.304258333,0.246870833,0.208691667,0.3268125
,20.04.2004,0.3487125,0.304154167,0.247525,0.209416667,0.327233333
,21.04.2004,0.347008333,0.3043,0.247875,0.210004167,0.3276375
,22.04.2004,0.34085,0.302220833,0.2479625,0.210475,0.3281125
,23.04.2004,0.336166667,0.299095833,0.247133333,0.210629167,0.328541667
,24.04.2004,0.335133333,0.296725,0.245854167,0.210404167,0.328875
,25.04.2004,0.337033333,0.296129167,0.244841667,0.2099625,0.328925
,26.04.2004,0.340091667,0.2968375,0.244495833,0.2096375,0.328895833
,27.04.2004,0.343829167,0.298654167,0.2447375,0.2095125,0.3287625
,28.04.2004,0.346229167,0.300683333,0.245554167,0.209695833,0.328679167
,29.04.2004,0.345233333,0.302008333,0.246533333,0.210154167,0.328679167
,30.04.2004,0.338770833,0.3005125,0.247004167,0.210629167,0.328954167
,01.05.2004,0.334495833,0.297479167,0.2464,0.21085,0.329295833
,02.05.2004,0.336520833,0.296158333,0.245370833,0.2106375,0.329525
,03.05.2004,0.341145833,0.297245833,0.244929167,0.2103625,0.3294875
,04.05.2004,0.345729167,0.2997125,0.2454375,0.210320833,0.329333333
,05.05.2004,0.349558333,0.302391667,0.246541667,0.210625,0.329304167
,06.05.2004,0.3535125,0.3053125,0.248004167,0.2112375,0.329375
,07.05.2004,0.357054167,0.3083125,0.249729167,0.212108333,0.3295875
,08.05.2004,0.358879167,0.310816667,0.251591667,0.213154167,0.329908333
,09.05.2004,0.360416667,0.3127125,0.2532375,0.214308333,0.330383333
,10.05.2004,0.361125,0.314275,0.254758333,0.2154375,0.331
,11.05.2004,0.360995833,0.315245833,0.2560375,0.216516667,0.331629167
,12.05.2004,0.3577625,0.315495833,0.2569125,0.217429167,0.332408333
,13.05.2004,0.347141667,0.3123375,0.256925,0.218116667,0.33325
,14.05.2004,0.345445833,0.307983333,0.2555375,0.218325,0.333958333
,15.05.2004,0.350008333,0.307783333,0.254254167,0.218004167,0.334291667
,16.05.2004,0.353504167,0.3092125,0.2540625,0.217729167,0.334425
,17.05.2004,0.355945833,0.311016667,0.254570833,0.217770833,0.334483333
,18.05.2004,0.357745833,0.312566667,0.255375,0.218075,0.3345625
,19.05.2004,0.360675,0.314108333,0.256283333,0.218525,0.3347875
,20.05.2004,0.3636875,0.3167125,0.257483333,0.219133333,0.335041667
,21.05.2004,0.36545,0.318416667,0.258870833,0.219908333,0.33535
,22.05.2004,0.3656375,0.3203625,0.260175,0.220758333,0.335779167
,23.05.2004,0.360741667,0.319266667,0.261220833,0.221695833,0.336358333
,24.05.2004,0.361370833,0.318479167,0.2613,0.222370833,0.3369375
,25.05.2004,0.358208333,0.317916667,0.2614125,0.222779167,0.3374625
,26.05.2004,0.355145833,0.315766667,0.261045833,0.22305,0.337945833
,27.05.2004,0.358675,0.315454167,0.260408333,0.223041667,0.338295833
,28.05.2004,0.361108333,0.316983333,0.260541667,0.2230375,0.338441667
,29.05.2004,0.361541667,0.318070833,0.261120833,0.223291667,0.338625
,30.05.2004,0.3566625,0.3173625,0.2615625,0.2236625,0.338895833
,31.05.2004,0.3554125,0.3155875,0.261258333,0.223891667,0.339208333
,01.06.2004,0.357325,0.315375,0.260779167,0.2239,0.339416667
,02.06.2004,0.359120833,0.316045833,0.2607875,0.2238875,0.339579167
,03.06.2004,0.362408333,0.317525,0.261179167,0.223995833,0.339691667
,04.06.2004,0.3645375,0.3194875,0.2619875,0.224325,0.339745833
,05.06.2004,0.365154167,0.320679167,0.262945833,0.2248625,0.339958333
,06.06.2004,0.367991667,0.3223125,0.2637875,0.225479167,0.3402125
,07.06.2004,0.369825,0.324083333,0.264879167,0.226145833,0.3405125
,08.06.2004,0.372291667,0.3260625,0.266116667,0.226954167,0.340933333
,09.06.2004,0.37135,0.3270875,0.267375,0.227904167,0.341404167
,10.06.2004,0.3686625,0.326404167,0.268233333,0.2288,0.341970833
,11.06.2004,0.36815,0.32585,0.268466667,0.229416667,0.342558333
,12.06.2004,0.3671625,0.325458333,0.26855,0.229866667,0.343075
,13.06.2004,0.364954167,0.324204167,0.268475,0.23015,0.343495833
,14.06.2004,0.3679625,0.3242375,0.268175,0.2303,0.343854167
,15.06.2004,0.369,0.325204167,0.268441667,0.230433333,0.344091667
,16.06.2004,0.369354167,0.325895833,0.268758333,0.230733333,0.3443125
,17.06.2004,0.3637375,0.324495833,0.269083333,0.231091667,0.344654167
,18.06.2004,0.359170833,0.3217375,0.268491667,0.231258333,0.345016667
,19.06.2004,0.354754167,0.318295833,0.2672375,0.231070833,0.345345833
,20.06.2004,0.356829167,0.31625,0.265625,0.2305,0.345479167
,21.06.2004,0.357125,0.316104167,0.264629167,0.229845833,0.345341667
,22.06.2004,0.356804167,0.315070833,0.263983333,0.229366667,0.3451375
,23.06.2004,0.362583333,0.3158125,0.263429167,0.228945833,0.3449625
,24.06.2004,0.368341667,0.318479167,0.263775,0.2287125,0.3447
,25.06.2004,0.3710125,0.320616667,0.264779167,0.228904167,0.344554167
,26.06.2004,0.372325,0.321545833,0.265691667,0.229333333,0.344575
,27.06.2004,0.3720125,0.3216125,0.266320833,0.229825,0.344691667
,28.06.2004,0.371983333,0.32095,0.266508333,0.2301375,0.344879167
,29.06.2004,0.374533333,0.320675,0.266383333,0.2303625,0.3451
,30.06.2004,0.378483333,0.321816667,0.266595833,0.230466667,0.345216667
,01.07.2004,0.381445833,0.323291667,0.267179167,0.230741667,0.345329167
,02.07.2004,0.384533333,0.32445,0.2679375,0.231158333,0.345491667
,03.07.2004,0.3870125,0.325779167,0.268833333,0.231708333,0.345645833
,04.07.2004,0.388945833,0.326620833,0.269629167,0.232308333,0.3459625
,05.07.2004,0.389675,0.327083333,0.2703875,0.232966667,0.346304167
,06.07.2004,0.390604167,0.3273875,0.2709875,0.233579167,0.346666667
,07.07.2004,0.392995833,0.327925,0.271429167,0.2340875,0.3470875
,08.07.2004,0.395866667,0.3292875,0.272133333,0.2346125,0.347479167
,09.07.2004,0.398216667,0.330891667,0.273020833,0.235229167,0.3478375
,10.07.2004,0.399629167,0.3322125,0.274104167,0.236,0.348225
,11.07.2004,0.400366667,0.333179167,0.2750625,0.2367875,0.3487
,12.07.2004,0.402416667,0.3342875,0.2759375,0.237520833,0.3491875
,13.07.2004,0.404054167,0.335708333,0.276829167,0.238275,0.3497125
,14.07.2004,0.405108333,0.3369875,0.277966667,0.2391,0.350258333
,15.07.2004,0.405983333,0.338158333,0.2790625,0.239966667,0.350820833
,16.07.2004,0.404854167,0.338720833,0.279995833,0.240825,0.351420833
,17.07.2004,0.402441667,0.3376125,0.280533333,0.2416,0.3520375
,18.07.2004,0.403779167,0.337179167,0.280445833,0.242079167,0.352625
,19.07.2004,0.404995833,0.337875,0.280645833,0.242395833,0.353058333
,20.07.2004,0.404208333,0.338075,0.2810875,0.242775,0.353445833
,21.07.2004,0.404533333,0.338170833,0.281316667,0.243175,0.353833333
,22.07.2004,0.403420833,0.338195833,0.281625,0.243525,0.3542125
,23.07.2004,0.398829167,0.336579167,0.281595833,0.2438125,0.354583333
,24.07.2004,0.393804167,0.3330375,0.280641667,0.243833333,0.354908333
,25.07.2004,0.392954167,0.32985,0.278966667,0.243433333,0.355158333
,26.07.2004,0.395570833,0.328920833,0.277504167,0.242729167,0.3551875
,27.07.2004,0.397441667,0.329245833,0.2767875,0.242104167,0.3549625
,28.07.2004,0.3987125,0.329429167,0.276508333,0.241720833,0.354770833
,29.07.2004,0.4000875,0.329791667,0.276466667,0.2414625,0.354608333
,30.07.2004,0.4024625,0.330904167,0.2766125,0.2414,0.354458333
,31.07.2004,0.4036375,0.332045833,0.277125,0.241479167,0.354395833
,01.08.2004,0.40515,0.333095833,0.277704167,0.241741667,0.354395833
,02.08.2004,0.4071,0.334575,0.278391667,0.242075,0.354508333
,03.08.2004,0.4080875,0.335904167,0.279283333,0.242520833,0.354654167
,04.08.2004,0.408991667,0.337020833,0.280120833,0.243066667,0.354858333
,05.08.2004,0.409633333,0.338083333,0.2809375,-9999,0.355191667
,06.08.2004,0.409333333,0.338483333,0.281625,0.244245833,0.355525
,07.08.2004,0.409329167,0.3387875,0.282145833,0.244770833,0.355895833
,08.08.2004,0.4093375,0.338870833,0.282541667,0.245216667,0.356258333
,09.08.2004,0.409808333,0.339379167,0.2828875,0.2456125,0.3565625
,10.08.2004,0.408916667,0.339379167,0.28325,0.245979167,0.356904167
,11.08.2004,0.406520833,0.338520833,0.283308333,0.246283333,0.357229167
,12.08.2004,0.405633333,0.337295833,0.282983333,0.2464875,0.357541667
,13.08.2004,0.405825,0.336758333,0.282579167,0.246470833,0.3578
,14.08.2004,0.406375,0.336683333,0.282308333,0.2463875,0.357895833
,15.08.2004,0.407075,0.337079167,0.2822875,0.246333333,0.357916667
,16.08.2004,0.407820833,0.337645833,0.2824375,0.246433333,0.358054167
,17.08.2004,0.408325,0.338304167,0.282770833,0.246575,0.358225
,18.08.2004,0.4070375,0.3385125,0.283120833,0.246858333,0.358383333
,19.08.2004,0.402875,0.337054167,0.2831375,0.247125,0.358558333
,20.08.2004,0.398666667,0.334045833,0.282304167,0.2471125,0.358783333
,21.08.2004,0.3975625,0.331495833,0.280875,0.246691667,0.358908333
,22.08.2004,0.399429167,0.3308,0.279629167,0.246045833,0.358791667
,23.08.2004,0.3999,0.331195833,0.279075,0.245475,0.358545833
,24.08.2004,0.400433333,0.331366667,0.278841667,0.245133333,0.358379167
,25.08.2004,0.4010125,0.3316625,0.278716667,0.244941667,0.3581625
,26.08.2004,0.401983333,0.332279167,0.278779167,0.2448,0.357975
,27.08.2004,0.3991,0.332195833,0.278970833,0.244754167,0.357904167
,28.08.2004,0.394808333,0.329741667,0.278508333,0.244745833,0.3579
,29.08.2004,0.395425,0.327829167,0.2773625,0.244433333,0.357858333
,30.08.2004,0.3986625,0.327958333,0.2765125,0.2438875,0.357695833
,31.08.2004,0.4011375,0.329195833,0.276391667,0.2434625,0.3573625
,01.09.2004,0.401308333,0.329758333,0.276591667,0.243266667,0.35705
,02.09.2004,0.403208333,0.3304875,0.2768375,0.2432125,0.3569
,03.09.2004,0.4042625,0.331320833,0.2772125,0.243254167,0.3568375
,04.09.2004,0.404891667,0.332220833,0.2776375,0.24345,0.356766667
,05.09.2004,0.402508333,0.332029167,0.278020833,0.243629167,0.3567625
,06.09.2004,0.400541667,0.330529167,0.2778,0.2438,0.35685
,07.09.2004,0.401491667,0.329954167,0.277254167,0.243654167,0.356866667
,08.09.2004,0.402725,0.330391667,0.27705,0.243483333,0.356804167
,09.09.2004,0.403625,0.331129167,0.277116667,0.243420833,0.356695833
,10.09.2004,0.403695833,0.3317375,0.277416667,0.243479167,0.35665
,11.09.2004,0.402991667,0.331641667,0.2776125,0.24355,0.356633333
,12.09.2004,0.403745833,0.3319125,0.277641667,0.243645833,0.35665
,13.09.2004,0.403729167,0.332279167,0.277825,0.2437625,0.35665
,14.09.2004,0.4030625,0.332304167,0.277995833,0.243820833,0.356704167
,15.09.2004,0.400404167,0.331445833,0.27795,0.243920833,0.356775
,16.09.2004,0.399345833,0.3301,0.2774375,0.243845833,0.356820833
,17.09.2004,0.400166667,0.329629167,0.276870833,0.243670833,0.356795833
,18.09.2004,0.401395833,0.330158333,0.276579167,0.243445833,0.356683333
,19.09.2004,0.402279167,0.330954167,0.2767125,0.243304167,0.356545833
,20.09.2004,0.401683333,0.331325,0.276995833,0.24335,0.356458333
,21.09.2004,0.399133333,0.331066667,0.277083333,0.243454167,0.356408333
,22.09.2004,0.392945833,0.328029167,0.276583333,0.243445833,0.356429167
,23.09.2004,0.390395833,0.3247125,0.275075,-9999,0.356408333
,24.09.2004,0.392429167,0.3226625,0.273366667,0.242204167,0.356316667
,25.09.2004,0.394783333,0.322583333,0.272225,0.2413375,0.3559625
,26.09.2004,0.396054167,0.322970833,0.2717,0.240675,0.355545833
,27.09.2004,0.397045833,0.3235,0.271479167,0.240245833,0.355175
,28.09.2004,0.3958875,0.323525,0.271445833,0.239958333,0.3548125
,29.09.2004,0.394495833,0.322545833,0.271129167,0.239741667,0.3545375
,30.09.2004,0.394854167,0.322354167,0.2706375,0.239429167,0.3543
,01.10.2004,0.402779167,0.320891667,0.2702,0.239116667,0.354025
,02.10.2004,0.409504167,0.317883333,0.269108333,0.238679167,0.3538
,03.10.2004,0.4101125,0.316320833,0.267604167,0.237958333,0.353445833
,04.10.2004,0.409554167,0.316095833,0.2666375,0.2371625,0.353004167
,05.10.2004,0.408979167,0.316191667,0.266041667,0.2365125,0.352516667
,06.10.2004,0.408475,0.316320833,0.265675,0.236029167,0.352041667
,07.10.2004,0.407579167,0.3157875,0.265329167,0.235629167,0.351629167
,08.10.2004,0.407945833,0.315304167,0.26475,0.235216667,0.3512375
,09.10.2004,0.407241667,0.315429167,0.264329167,0.234808333,0.3508125
,10.10.2004,0.40675,0.315695833,0.264033333,0.234445833,0.350441667
,11.10.2004,0.406133333,0.316170833,0.263754167,0.234133333,0.350070833
