@T,B3,,,,
,19.12.2003,0.198130613,0.270892858,0.301653553,0.298215139
,20.12.2003,0.19788803,0.270552473,0.301297232,0.297900556
,21.12.2003,0.19794932,0.270255286,0.300976053,0.297593164
,22.12.2003,0.19825326,0.270144335,0.30071088,0.297296432
,23.12.2003,0.198178649,0.270112134,0.300543483,0.297010337
,24.12.2003,0.19764572,0.269779493,0.300344765,0.29672441
,25.12.2003,0.197305054,0.26937921,0.300079937,0.296483938
,26.12.2003,0.197092359,0.269032813,0.299780418,0.29619134
,27.12.2003,0.19695417,0.268725933,0.299484577,0.295951128
,28.12.2003,0.19667002,0.268444214,0.299223668,0.295700595
,29.12.2003,0.19619525,0.268045114,0.298914238,0.29546062
,30.12.2003,0.195604623,0.267525396,0.298570275,0.295213809
,31.12.2003,0.195406202,0.267063115,0.298205715,0.294953224
,01.01.2004,0.195382392,0.266782428,0.297844888,0.294703191
,02.01.2004,0.195533157,0.266647483,0.297567506,0.294432471
,03.01.2004,0.19582957,0.266626178,0.297411549,0.294200043
,04.01.2004,0.19604941,0.266697196,0.297324923,0.293964259
,05.01.2004,0.196049419,0.266718499,0.297245238,0.293811753
,06.01.2004,0.195575524,0.266491292,0.29706861,0.293565768
,07.01.2004,0.195075837,0.266076185,0.296802038,0.293326823
,08.01.2004,0.194846065,0.265714602,0.296535613,0.293119144
,09.01.2004,0.194946397,0.265533928,0.296231306,0.292904621
,10.01.2004,0.19518943,0.2654808,0.296041197,0.292721328
,11.01.2004,0.195474967,0.26555518,0.295937539,0.292496627
,12.01.2004,0.195760731,0.265629567,0.29592372,0.292330748
,13.01.2004,0.195816326,0.265711056,0.295899538,0.292147664
,14.01.2004,0.195813679,0.265703969,0.29587881,0.29200262
,15.01.2004,0.195943443,0.265707513,0.2958339,0.291843825
,16.01.2004,0.196110375,0.265746494,0.295802811,0.291702318
,17.01.2004,0.196516076,0.265874082,0.295809718,0.29156776
,18.01.2004,0.196656744,0.266044254,0.295851173,0.291453943
,19.01.2004,0.196351613,0.266022977,0.295909901,0.291336695
,20.01.2004,0.196173965,0.265902438,0.295854628,0.291253948
,21.01.2004,0.196150111,0.2657713,0.295788998,0.291143639
,22.01.2004,0.196014978,0.265689794,0.295706105,0.291023013
,23.01.2004,0.195760734,0.265487887,0.295609423,0.290943766
,24.01.2004,0.195776615,0.265335623,0.295457522,0.290802534
,25.01.2004,0.195914303,0.26526836,0.295374685,0.290678548
,26.01.2004,0.195773987,0.265208191,0.295284971,0.290578703
,27.01.2004,0.19523443,0.264949917,0.295174572,0.290468554
,28.01.2004,0.194859268,0.264536242,0.29496764,0.290334331
,29.01.2004,0.194859268,0.264295982,0.294722878,0.290203587
,30.01.2004,0.194983367,0.264204151,0.294564359,0.290086633
,31.01.2004,0.195194713,0.264211214,0.294447233,0.289938768
,01.02.2004,0.195377104,0.264278318,0.294388678,0.289797838
,02.02.2004,0.195427349,0.264288914,0.294337011,0.289687858
,03.02.2004,0.195297793,0.264232402,0.294312904,0.289543541
,04.02.2004,0.195173573,0.264144124,0.294223381,0.289437061
,05.02.2004,0.1951815,0.264041752,0.29413043,0.289344335
,06.02.2004,0.195231709,0.264020573,0.294065021,0.289241315
,07.02.2004,0.195176218,0.263942927,0.294003075,0.289131461
,08.02.2004,0.194943759,0.263791186,0.293903284,0.289021633
,09.02.2004,0.194795915,0.263579554,0.293789756,0.288901548
,10.02.2004,0.194603292,0.263420905,0.293638419,0.288805493
,11.02.2004,0.194489868,0.26321297,0.293490557,0.288692313
,12.02.2004,0.194210527,0.263047411,0.293342759,0.288579152
,13.02.2004,0.193626127,0.262667195,0.293122836,0.288452306
,14.02.2004,0.193486728,0.262347058,0.292868696,0.288301514
,15.02.2004,0.193507758,0.26215369,0.292642128,0.28819187
,16.02.2004,0.193626086,0.262069333,0.292511725,0.288054861
,17.02.2004,0.193847089,0.262055277,0.292412234,0.28790419
,18.02.2004,0.194110381,0.262118541,0.292350488,0.287815177
,19.02.2004,0.194619174,0.26228377,0.292381363,0.287674849
,20.02.2004,0.19531905,0.262603838,0.292449969,0.287572201
,21.02.2004,0.195967289,0.263001628,0.292604378,0.28748667
,22.02.2004,0.196237677,0.263304591,0.29283436,0.287431935
,23.02.2004,0.197422325,0.263766528,0.293040399,0.287356691
,24.02.2004,0.198344002,0.264557476,0.293397756,0.287356691
,25.02.2004,0.198603012,0.265002968,0.293806966,0.28737037
,26.02.2004,0.199356762,0.2655127,0.294188964,0.287407991
,27.02.2004,0.199905823,0.266019449,0.294560928,0.287452459
,28.02.2004,0.200359083,0.266569393,0.294946959,0.287503776
,29.02.2004,0.199994271,0.266832159,0.295288426,0.287585886
,01.03.2004,0.199140022,0.266643943,0.295471327,0.28767485
,02.03.2004,0.19930863,0.266441588,0.295488588,0.287763833
,03.03.2004,0.199820048,0.266576473,0.295516208,0.287815177
,04.03.2004,0.200224947,0.266782431,0.295623231,0.287839139
,05.03.2004,0.200753915,0.267105763,0.295785545,0.287876798
,06.03.2004,0.200829231,0.267379528,0.2960101,0.287928157
,07.03.2004,0.201100828,0.267539602,0.296214017,0.2879624
,08.03.2004,0.202105913,0.267867063,0.296397265,0.288037737
,09.03.2004,0.203657993,0.268626114,0.296718996,0.288078831
,10.03.2004,0.204825227,0.26955794,0.297234875,0.288130208
,11.03.2004,0.204197828,0.270137183,0.297803288,0.288239837
,12.03.2004,0.20408649,0.270172965,0.298153651,0.288366626
,13.03.2004,0.205015789,0.270437879,0.29839317,0.288500295
,14.03.2004,0.20545423,0.270960971,0.298754388,0.288592867
,15.03.2004,0.206231508,0.271377009,0.29911935,0.288754043
,16.03.2004,0.206767217,0.271743128,0.299477619,0.288874103
,17.03.2004,0.20739418,0.271965828,0.299832653,0.288990755
,18.03.2004,0.208585259,0.272386393,0.300198406,0.289124599
,19.03.2004,0.209265024,0.272918923,0.300662075,0.289261918
,20.03.2004,0.210097803,0.273423252,0.301178523,0.28941989
,21.03.2004,0.209885517,0.273978626,0.301723468,0.289567593
,22.03.2004,0.209579315,0.274029164,0.302167517,0.289742846
,23.03.2004,0.210315942,0.274346866,0.302506947,0.28992502
,24.03.2004,0.210241519,0.274700922,0.302958721,0.290093509
,25.03.2004,0.210628504,0.274932302,0.303372315,0.290258634
,26.03.2004,0.211029813,0.275373675,0.303873979,0.290413484
,27.03.2004,0.210896973,0.275844465,0.304446429,0.290606245
,28.03.2004,0.208962869,0.27590247,0.304938589,0.290809424
,29.03.2004,0.206956553,0.275156725,0.305100392,0.291012683
,30.03.2004,0.206354823,0.274386696,0.304977267,0.291195345
,31.03.2004,0.206144618,0.273946253,0.304906927,0.291319456
,01.04.2004,0.206128263,0.273765861,0.304980785,0.291364283
,02.04.2004,0.206190854,0.273975038,0.305241153,0.29138842
,03.04.2004,0.205449027,0.274653953,0.305614345,0.291474635
,04.04.2004,0.203409471,0.274162973,0.305843301,0.291636758
,05.04.2004,0.203046401,0.273448536,0.305734089,0.291723025
,06.04.2004,0.2023817,0.273214329,0.30575522,0.291750638
,07.04.2004,0.201683024,0.273333146,0.305896162,0.291778249
,08.04.2004,0.20019366,0.273250358,0.306093529,0.291836922
,09.04.2004,0.19977459,0.273448482,0.3062134,0.291909412
,10.04.2004,0.197662448,0.273506147,0.30623808,0.292061318
,11.04.2004,0.195138313,0.272944191,0.306033614,0.292154571
,12.04.2004,0.193889915,0.272551856,0.3057341,0.292230561
,13.04.2004,0.193461507,0.272328875,0.305346743,0.292199474
,14.04.2004,0.1934933,0.272433154,0.30517076,0.292085494
,15.04.2004,0.19310985,0.272839731,0.305318576,0.291933577
,16.04.2004,0.191873503,0.27311343,0.305660127,0.291812763
,17.04.2004,0.190711491,0.273279158,0.306082965,0.291691967
,18.04.2004,0.189141613,0.273329637,0.306488511,0.291622955
,19.04.2004,0.186887913,0.273214373,0.30690849,0.291585007
,20.04.2004,0.184765609,0.272721144,0.307127433,0.291574658
,21.04.2004,0.183630284,0.272735346,0.307392449,0.291595357
,22.04.2004,0.181482164,0.272512338,0.307979433,0.291712675
,23.04.2004,0.179562606,0.271431064,0.308064345,0.291836922
,24.04.2004,0.178733925,0.270226887,0.307742432,0.291857631
,25.04.2004,0.177199197,0.269283101,0.307215797,0.291874889
,26.04.2004,0.175751945,0.269229225,0.306950859,0.291885243
,27.04.2004,0.176719204,0.269883235,0.307003828,0.291861081
,28.04.2004,0.177494755,0.270563258,0.307261695,0.291861081
,29.04.2004,0.177762133,0.27115102,0.307629271,0.291912863
,30.04.2004,0.17651533,0.271143842,0.30793343,0.291978454
,01.05.2004,0.175144478,0.270480899,0.307866211,0.292050958
,02.05.2004,0.175322775,0.269897498,0.307459597,0.292120033
,03.05.2004,0.176520144,0.269983349,0.307145099,0.292140756
,04.05.2004,0.17808483,0.270606254,0.307123905,0.292164934
,05.05.2004,0.179577272,0.271481132,0.307378306,0.292164934
,06.05.2004,0.181155485,0.272512399,0.307841471,0.292199474
,07.05.2004,0.182762268,0.273755092,0.308471477,0.292292741
,08.05.2004,0.183984261,0.275011954,0.309180266,0.292420586
,09.05.2004,0.184863091,0.276061971,0.309918417,0.292624527
,10.05.2004,0.18549565,0.276903684,0.310565155,0.292859653
,11.05.2004,0.18599594,0.277579628,0.311148619,0.293146834
,12.05.2004,0.186014039,0.278150968,0.311622266,0.293454942
,13.05.2004,0.183267514,0.277677978,0.311843214,0.29375631
,14.05.2004,0.181641368,0.276170794,0.311518963,0.2940232
,15.05.2004,0.183355066,0.275786481,0.310984885,0.29423472
,16.05.2004,0.18502201,0.276348397,0.31076784,0.294331851
,17.05.2004,0.186376303,0.277197946,0.310927945,0.294435934
,18.05.2004,0.187419193,0.278009002,0.311280332,0.294526159
,19.05.2004,0.188699061,0.278883462,0.311718485,0.294661531
,20.05.2004,0.190607925,0.280132478,0.312285416,0.294821236
,21.05.2004,0.191707274,0.281252695,0.312985118,0.295026176
,22.05.2004,0.193061444,0.282544732,0.313728685,0.29525551
,23.05.2004,0.191555562,0.282813011,0.314415936,0.295516258
,24.05.2004,0.192468375,0.282871847,0.314695397,0.29583977
,25.05.2004,0.191477222,0.282952761,0.314964262,0.296090364
,26.05.2004,0.190027515,0.282247047,0.314953502,0.296330649
,27.05.2004,0.191210662,0.281949557,0.314752737,0.296567563
,28.05.2004,0.192835457,0.282570381,0.314788585,0.29671743
,29.05.2004,0.193373706,0.283191948,0.315096953,0.296881298
,30.05.2004,0.192138949,0.2833171,0.315387537,0.297041726
,31.05.2004,0.191092972,0.282651245,0.315380363,0.297195234
,01.06.2004,0.191528974,0.282276366,0.315147161,0.297341797
,02.06.2004,0.192405535,0.282419658,0.315035975,0.297463969
,03.06.2004,0.193860471,0.282919685,0.3151364,0.297551253
,04.06.2004,0.195382466,0.283832836,0.315437791,0.297638556
,05.06.2004,0.196015097,0.284651644,0.315933299,0.297750328
,06.06.2004,0.197297176,0.28545347,0.316404093,0.29789706
,07.06.2004,0.198370748,0.286375145,0.316943688,0.298071796
,08.06.2004,0.199723571,0.287395145,0.317563098,0.29830255
,09.06.2004,0.200329582,0.288383752,0.318240957,0.2985404
,10.06.2004,0.19970216,0.288700033,0.318829355,0.298788858
,11.06.2004,0.199670064,0.288722373,0.319154506,0.299093491
,12.06.2004,0.199388911,0.288655363,0.31933524,0.299380775
,13.06.2004,0.198456186,0.288287009,0.319375007,0.299601603
,14.06.2004,0.199356768,0.288086143,0.319255705,0.299822538
,15.06.2004,0.20025447,0.288473009,0.31933524,0.29998742
,16.06.2004,0.201065827,0.28901663,0.319581133,0.300169915
,17.06.2004,0.199346456,0.288960775,0.319827138,0.300320855
,18.06.2004,0.197595587,0.28801561,0.319693269,0.30047537
,19.06.2004,0.19568164,0.286638439,0.319226823,0.300601818
,20.06.2004,0.19607093,0.285460834,0.31848636,0.300668568
,21.06.2004,0.19719072,0.285283332,0.317952384,0.300661541
,22.06.2004,0.197190992,0.285009877,0.317624341,0.300601813
,23.06.2004,0.199654725,0.285094867,0.317354119,0.300542103
,24.06.2004,0.202924606,0.286141862,0.317473001,0.300478888
,25.06.2004,0.205422062,0.287231777,0.317930761,0.300443759
,26.06.2004,0.208726391,0.288086204,0.318435809,0.300457811
,27.06.2004,0.211667393,0.288737278,0.318930491,0.300528057
,28.06.2004,0.214552363,0.288826641,0.319259324,0.300658028
,29.06.2004,0.218251913,0.288778228,0.319407543,0.300788042
,30.06.2004,0.222832716,0.28927751,0.319591983,0.300935667
,01.07.2004,0.226449925,0.289974995,0.319917621,0.301058727
,02.07.2004,0.229644849,0.290550178,0.320294143,0.301181807
,03.07.2004,0.232344153,0.291114812,0.320667312,0.301322499
,04.07.2004,0.234569645,0.291646393,0.32102986,0.301491398
,05.07.2004,0.235901603,0.29203607,0.321370884,0.301699071
,06.07.2004,0.237033353,0.29232104,0.3216286,0.301854002
,07.07.2004,0.238394545,0.292760088,0.32184285,0.302026594
,08.07.2004,0.240730438,0.293541625,0.322137134,0.30224155
,09.07.2004,0.242966524,0.294791583,0.322598884,0.302446003
,10.07.2004,0.244130353,0.296021971,0.32321758,0.302636436
,11.07.2004,0.244780145,0.297069786,0.323840621,0.302848112
,12.07.2004,0.245949198,0.29811232,0.324431531,0.303095185
,13.07.2004,0.247072904,0.299385228,0.325077883,0.30336709
,14.07.2004,0.247882627,0.300672782,0.325783544,0.303653276
,15.07.2004,0.248541321,0.301864218,0.326457135,0.303967927
,16.07.2004,0.24835231,0.302920458,0.327098547,0.304282761
,17.07.2004,0.246957483,0.303069855,0.327527773,0.304626119
,18.07.2004,0.24749286,0.303342045,0.327667262,0.30496263
,19.07.2004,0.248111217,0.304205548,0.32787657,0.30524617
,20.07.2004,0.247450202,0.304785785,0.328174117,0.305505038
,21.07.2004,0.247514064,0.305212803,0.328339513,0.305756944
,22.07.2004,0.246966661,0.305682514,0.328519634,0.305998306
,23.07.2004,0.244687188,0.305466887,0.328563759,0.306204277
,24.07.2004,0.241680302,0.304236421,0.328210897,0.306403219
,25.07.2004,0.240891346,0.302878381,0.32738839,0.306524051
,26.07.2004,0.24310554,0.302514471,0.326632985,0.306556035
,27.07.2004,0.245591474,0.302981744,0.326310597,0.306477849
,28.07.2004,0.247200838,0.303453245,0.326255661,0.306413878
,29.07.2004,0.248660699,0.303986622,0.326299606,0.306367683
,30.07.2004,0.250422668,0.304843542,0.326468105,0.30635347
,31.07.2004,0.251395622,0.305790427,0.326790544,0.306360577
,01.08.2004,0.25217996,0.306688911,0.327175555,0.306406771
,02.08.2004,0.253425405,0.307770786,0.327575503,0.306481402
,03.08.2004,0.254173223,0.309021529,0.328071263,0.306602241
,04.08.2004,0.254690128,0.310205338,0.328607908,0.306755113
,05.08.2004,0.255188961,0.311364623,0.329111953,0.306940048
,06.08.2004,0.255061883,0.31228837,0.329590665,0.307121489
,07.08.2004,0.255065023,0.313080948,0.329962885,0.307342146
,08.08.2004,0.254792335,0.313655603,0.330276315,0.307559335
,09.08.2004,0.254953403,0.314324917,0.330512443,0.307780187
,10.08.2004,0.254454769,0.3147598,0.330737583,0.307993987
,11.08.2004,0.253200355,0.314900931,0.330859426,0.308161537
,12.08.2004,0.252278655,0.314630464,0.330789275,0.308336273
,13.08.2004,0.252167676,0.31458735,0.330608393,0.30846825
,14.08.2004,0.252235327,0.314779394,0.330523504,0.308568158
,15.08.2004,0.252432397,0.315144085,0.330534577,0.30865737
,16.08.2004,0.252626498,0.315567887,0.330660061,0.308725183
,17.08.2004,0.252789863,0.316043115,0.330848352,0.308796573
,18.08.2004,0.252195441,0.316357543,0.331069942,0.308871541
,19.08.2004,0.249835268,0.315941027,0.331154902,0.308960803
,20.08.2004,0.247122019,0.314638516,0.330807756,0.309060804
,21.08.2004,0.245985761,0.313299852,0.330132517,0.309114381
,22.08.2004,0.246447048,0.312709845,0.329491214,0.309089377
,23.08.2004,0.246553405,0.312694228,0.329159792,0.309000086
,24.08.2004,0.246477413,0.312698127,0.329034638,0.308889392
,25.08.2004,0.246359027,0.312651274,0.328961037,0.308803713
,26.08.2004,0.246647406,0.31277232,0.328957357,0.308732323
,27.08.2004,0.244923515,0.312713788,0.329027275,0.30869306
,28.08.2004,0.242115831,0.311520546,0.328832279,0.308671645
,29.08.2004,0.242289847,0.31034521,0.328236618,0.30862882
,30.08.2004,0.243512154,0.30992943,0.327751715,0.30856459
,31.08.2004,0.244647084,0.31005373,0.32754979,0.308443283
,01.09.2004,0.24376858,0.309995472,0.3275241,0.308336274
,02.09.2004,0.244003895,0.310003228,0.32750575,0.30826494
,03.09.2004,0.244091238,0.310380147,0.327612195,0.308232842
,04.09.2004,0.244254197,0.310722335,0.327810462,0.30817936
,05.09.2004,0.242642072,0.310644578,0.32801614,0.30818649
,06.09.2004,0.240954528,0.309793611,0.327939002,0.30819362
,07.09.2004,0.24129004,0.30929676,0.327623212,0.308197185
,08.09.2004,0.241926181,0.30932392,0.3274874,0.30815797
,09.09.2004,0.242286708,0.309580015,0.3275241,0.308133013
,10.09.2004,0.24227164,0.309746919,0.327648903,0.308097362
,11.09.2004,0.241658954,0.309611069,0.327737023,0.30809023
,12.09.2004,0.242049225,0.309587777,0.327759053,0.308108057
,13.09.2004,0.241944095,0.30963047,0.327825145,0.308111622
,14.09.2004,0.241508895,0.309568375,0.327876557,0.308136578
,15.09.2004,0.239543285,0.308978878,0.327861867,0.30815797
,16.09.2004,0.238442579,0.308014444,0.327549803,0.30817936
,17.09.2004,0.238680644,0.307469082,0.327135205,0.30815797
,18.09.2004,0.239393258,0.307480671,0.326918855,0.308100925
,19.09.2004,0.240062205,0.307747467,0.326896857,0.308047451
,20.09.2004,0.239476915,0.30795635,0.327014164,0.30800824
,21.09.2004,0.23812254,0.307940898,0.327061841,0.308004677
,22.09.2004,0.23383381,0.306345948,0.326816233,0.307979728
,23.09.2004,0.231638641,0.304225111,0.325948246,0.30795478
,24.09.2004,0.231980951,0.302633231,0.324898905,0.307851441
,25.09.2004,0.233683283,0.302372847,0.3241834,0.307669751
,26.09.2004,0.234776278,0.30248002,0.323873408,0.30744183
,27.09.2004,0.235821672,0.302633157,0.323793203,0.307242487
,28.09.2004,0.235171665,0.302422629,0.323764047,0.307057438
,29.09.2004,0.234198395,0.30165777,0.323483458,0.306900923
,30.09.2004,0.234593305,0.301195498,0.323119241,0.306769335
,01.10.2004,0.237644473,0.300367835,0.322777135,0.306627125
,02.10.2004,0.254105708,0.298416289,0.3220718,0.306474295
,03.10.2004,0.257548756,0.297198522,0.321102449,0.306275321
,04.10.2004,0.258353763,0.297361439,0.320435415,0.306008963
,05.10.2004,0.25849126,0.298317303,0.320062394,0.305753395
,06.10.2004,0.258275626,0.299815415,0.319856091,0.305501492
,07.10.2004,0.257050298,0.301237585,0.319657095,0.30527453
,08.10.2004,0.257851197,0.302641041,0.319320787,0.3050583
,09.10.2004,0.257913763,0.304447738,0.319060551,0.304852797
,10.10.2004,0.257732785,0.306087328,0.318883512,0.304665068
,11.10.2004,0.257349227,0.307534924,0.31877155,0.304498655
,12.10.2004,0.256648829,0.308637788,0.318641555,0.304293373
,13.10.2004,0.256195023,0.309560656,0.318511584,0.304144771
,14.10.2004,0.254154972,0.309793524,0.31837444,0.303974989
,15.10.2004,0.253719069,0.309863417,0.31803172,0.303801733
,16.10.2004,0.25172163,0.309603335,0.317685616,0.303635603
,17.10.2004,0.251579931,0.309320033,0.317238883,0.303434199
,18.10.2004,0.251269633,0.309370468,0.316925678,0.303222289
,19.10.2004,0.251149743,0.309444188,0.316738559,0.303006931
,20.10.2004,0.25094408,0.309580015,0.316680996,0.302774018
,21.10.2004,0.250885853,0.309754688,0.316673803,0.302590585
,22.10.2004,0.250554631,0.309906129,0.31678893,0.302410745
,23.10.2004,0.248551084,0.309529607,0.316824918,0.302259171
,24.10.2004,0.247702911,0.308816004,0.316594674,0.302111151
,25.10.2004,0.247118684,0.308393744,0.316335764,0.301963192
,26.10.2004,0.2460859,0.307921554,0.316109342,0.3018047
,27.10.2004,0.245461279,0.307438176,0.315818349,0.30163571
,28.10.2004,0.245088771,0.30699,0.315581354,0.301449168
,29.10.2004,0.245427842,0.306974545,0.315405483,0.301269735
,30.10.2004,0.243970649,0.306677318,0.315358832,0.301100926
,31.10.2004,0.24265977,0.305986957,0.315157924,0.3009427
,01.11.2004,0.240907015,0.305128218,0.314788597,0.300809131
,02.11.2004,0.237438394,0.30356865,0.314222579,0.300633441
,03.11.2004,0.235508448,0.301631146,0.313224567,0.300429709
,04.11.2004,0.235700409,0.300619302,0.312217667,0.300173425
,05.11.2004,0.235142129,0.299982802,0.311515402,0.299903225
,06.11.2004,0.235464021,0.299518287,0.31097421,0.299573558
,07.11.2004,0.235812903,0.299472613,0.310639806,0.299272153
,08.11.2004,0.235798045,0.299884442,0.310511792,0.29901644
,09.11.2004,0.235848328,-9999,0.310447789,0.298764352
,10.11.2004,0.236395901,-9999,0.310469129,0.298564888
,11.11.2004,0.234699785,-9999,0.310526013,0.29840397
