@T,climate ,,,,,
,17.04.2010,12.03,-9999,-9999,-9999,12.9
,18.04.2010,19.44,-9999,-9999,-9999,19.84
,19.04.2010,21,-9999,-9999,-9999,20.58
,20.04.2010,16.65,-9999,-9999,-9999,16.85
,21.04.2010,16.23,-9999,-9999,-9999,16.85
,22.04.2010,9.72,-9999,-9999,-9999,11.84
,23.04.2010,7.671,-9999,-9999,-9999,8.43
,24.04.2010,13.2,-9999,-9999,-9999,13.3
,25.04.2010,15.43,-9999,-9999,-9999,15.98
,26.04.2010,11.66,-9999,-9999,-9999,11.82
,27.04.2010,18.88,-9999,-9999,-9999,19.64
,28.04.2010,24.26,-9999,-9999,-9999,25.16
,29.04.2010,9.39,-9999,-9999,-9999,10.97
,30.04.2010,9.43,-9999,-9999,-9999,10.3
,01.05.2010,12.6,-9999,-9999,-9999,13.36
,02.05.2010,11.45,-9999,-9999,-9999,12.15
,03.05.2010,18.93,-9999,-9999,-9999,19.24
,04.05.2010,21.3,-9999,-9999,-9999,21.73
,05.05.2010,16.89,-9999,-9999,-9999,17.72
,06.05.2010,12.39,-9999,-9999,-9999,12.64
,07.05.2010,12.38,-9999,-9999,-9999,12.1
,08.05.2010,-9999,-9999,-9999,-9999,16.37
,09.05.2010,-9999,-9999,-9999,-9999,21.25
,10.05.2010,-9999,-9999,-9999,-9999,19.06
,11.05.2010,-9999,-9999,-9999,-9999,7.96
,12.05.2010,5.189,-9999,-9999,-9999,4.804
,13.05.2010,11.27,-9999,-9999,-9999,11.41
,14.05.2010,16.86,-9999,-9999,-9999,16.58
,15.05.2010,13.76,-9999,-9999,-9999,13.63
,16.05.2010,18.04,-9999,-9999,-9999,17.7
,17.05.2010,22.64,-9999,-9999,-9999,22.52
,18.05.2010,22.02,-9999,-9999,-9999,22.6
,19.05.2010,17.52,-9999,-9999,-9999,18.38
,20.05.2010,17.69,-9999,-9999,-9999,17.97
,21.05.2010,23.37,-9999,-9999,-9999,24.13
,22.05.2010,30.96,-9999,-9999,-9999,31.21
,23.05.2010,21.49,-9999,-9999,-9999,22.66
,24.05.2010,23.98,-9999,-9999,-9999,25.01
,25.05.2010,20.83,-9999,-9999,-9999,20.78
,26.05.2010,22.15,-9999,-9999,-9999,23
,27.05.2010,30.21,-9999,-9999,-9999,32.08
,28.05.2010,33.33,-9999,-9999,-9999,33.01
,29.05.2010,25.58,-9999,-9999,-9999,24.68
,30.05.2010,20.97,-9999,-9999,-9999,21.32
,31.05.2010,26.18,-9999,-9999,-9999,27.13
,01.06.2010,27.7,-9999,-9999,-9999,28.01
,02.06.2010,23.46,-9999,-9999,-9999,24.99
,03.06.2010,25.44,-9999,-9999,-9999,26.74
,04.06.2010,30.99,-9999,-9999,-9999,31.94
,05.06.2010,28.39,-9999,-9999,-9999,28.74
,06.06.2010,31.73,-9999,-9999,-9999,32.14
,07.06.2010,29.79,-9999,-9999,-9999,30.8
,08.06.2010,24.52,-9999,-9999,-9999,24.59
,09.06.2010,27.85,-9999,-9999,-9999,27.61
,10.06.2010,27.66,-9999,-9999,-9999,27.47
,11.06.2010,23.19,-9999,-9999,-9999,23.52
,12.06.2010,11.36,-9999,-9999,-9999,10.76
,13.06.2010,-9999,-9999,-9999,-9999,12.78
,14.06.2010,-9999,-9999,-9999,-9999,18.72
,15.06.2010,-9999,-9999,-9999,-9999,25.53
,16.06.2010,-9999,-9999,-9999,-9999,30.27
,17.06.2010,-9999,-9999,-9999,-9999,28.87
,18.06.2010,27.17,-9999,-9999,-9999,27.6
,19.06.2010,28.47,-9999,-9999,-9999,28.73
,20.06.2010,24.89,-9999,-9999,-9999,24.66
,21.06.2010,30.46,-9999,-9999,-9999,30.01
,22.06.2010,30.48,-9999,-9999,-9999,30.48
,23.06.2010,25.82,-9999,-9999,-9999,25.59
,24.06.2010,-9999,-9999,-9999,-9999,32.88
,25.06.2010,-9999,-9999,-9999,-9999,36.01
,26.06.2010,-9999,-9999,-9999,-9999,31.81
,27.06.2010,-9999,-9999,-9999,-9999,26.92
,28.06.2010,-9999,-9999,-9999,-9999,31.2
,29.06.2010,-9999,-9999,-9999,-9999,32.74
,30.06.2010,32.73,-9999,-9999,-9999,31.74
,01.07.2010,33.47,-9999,-9999,-9999,32.68
,02.07.2010,32.26,-9999,-9999,-9999,30.61
,03.07.2010,33.76,-9999,-9999,-9999,33.55
,04.07.2010,25.54,-9999,-9999,-9999,24.59
,05.07.2010,25.18,-9999,-9999,-9999,26.99
,06.07.2010,29.74,-9999,-9999,-9999,30.53
,07.07.2010,16.51,-9999,-9999,-9999,17.86
,08.07.2010,21.21,-9999,-9999,-9999,23.85
,09.07.2010,25.45,-9999,-9999,-9999,27
,10.07.2010,29.34,-9999,-9999,-9999,30.68
,11.07.2010,28.84,-9999,-9999,-9999,29.6
,12.07.2010,31.32,-9999,-9999,-9999,30.73
,13.07.2010,34.44,-9999,-9999,-9999,33.89
,14.07.2010,33.03,-9999,-9999,-9999,33.68
,15.07.2010,31.99,-9999,-9999,-9999,33.01
,16.07.2010,36.29,-9999,-9999,-9999,33.68
,17.07.2010,36.73,-9999,-9999,-9999,37.14
,18.07.2010,32.8,-9999,-9999,-9999,32.48
,19.07.2010,34.46,-9999,-9999,-9999,34.01
,20.07.2010,24.65,-9999,-9999,-9999,24.79
,21.07.2010,27.35,-9999,-9999,-9999,28.88
,22.07.2010,30.78,-9999,-9999,-9999,31.62
,23.07.2010,33.92,-9999,-9999,-9999,32.75
,24.07.2010,27.06,-9999,-9999,-9999,26.86
,25.07.2010,30.3,-9999,-9999,-9999,30.2
,26.07.2010,33.99,-9999,-9999,-9999,33.94
,27.07.2010,35.38,-9999,-9999,-9999,33.62
,28.07.2010,28.3,-9999,-9999,-9999,29.53
,29.07.2010,32.31,-9999,-9999,-9999,32.08
,30.07.2010,30.9,-9999,-9999,-9999,31.34
,31.07.2010,30.23,-9999,-9999,-9999,28.75
,01.08.2010,-9999,-9999,-9999,-9999,32.02
,02.08.2010,-9999,-9999,-9999,-9999,30.54
,03.08.2010,-9999,-9999,-9999,-9999,30.67
,04.08.2010,-9999,-9999,-9999,-9999,27
,05.08.2010,-9999,-9999,-9999,-9999,29.46
,06.08.2010,-9999,-9999,-9999,-9999,29.94
,07.08.2010,-9999,-9999,-9999,-9999,32.87
,08.08.2010,-9999,-9999,-9999,-9999,29.66
,09.08.2010,-9999,-9999,-9999,-9999,28.67
,10.08.2010,-9999,-9999,-9999,-9999,30.07
,11.08.2010,-9999,-9999,-9999,-9999,32.28
,12.08.2010,30.84,-9999,-9999,-9999,30.14
,13.08.2010,-9999,-9999,-9999,-9999,28.59
,14.08.2010,-9999,-9999,-9999,-9999,24.66
,15.08.2010,-9999,-9999,-9999,-9999,26.6
,16.08.2010,-9999,-9999,-9999,-9999,26.93
,17.08.2010,-9999,-9999,-9999,-9999,27.93
,18.08.2010,-9999,-9999,-9999,-9999,33.95
,19.08.2010,-9999,-9999,-9999,-9999,28.14
,20.08.2010,-9999,-9999,-9999,-9999,30.27
,21.08.2010,-9999,-9999,-9999,-9999,32.81
,22.08.2010,-9999,-9999,-9999,-9999,33.01
,23.08.2010,-9999,-9999,-9999,-9999,27.61
,24.08.2010,-9999,-9999,-9999,-9999,25.66
,25.08.2010,-9999,-9999,-9999,-9999,29.59
,26.08.2010,-9999,-9999,-9999,-9999,32.61
,27.08.2010,-9999,-9999,-9999,-9999,33.49
,28.08.2010,-9999,-9999,-9999,-9999,32.67
,29.08.2010,-9999,-9999,-9999,-9999,31
,30.08.2010,-9999,-9999,-9999,-9999,28.54
,31.08.2010,-9999,-9999,-9999,-9999,25.66
,01.09.2010,-9999,-9999,-9999,-9999,28.33
,02.09.2010,-9999,-9999,-9999,-9999,22.45
,03.09.2010,-9999,-9999,-9999,-9999,24.19
,04.09.2010,-9999,-9999,-9999,-9999,32.9
,05.09.2010,-9999,-9999,-9999,-9999,32.48
,06.09.2010,-9999,-9999,-9999,-9999,22.53
,07.09.2010,-9999,-9999,-9999,-9999,27
,08.09.2010,-9999,-9999,-9999,-9999,28.13
,09.09.2010,-9999,-9999,-9999,-9999,30.87
,10.09.2010,-9999,-9999,-9999,-9999,23.87
,11.09.2010,-9999,-9999,-9999,-9999,25.33
,12.09.2010,-9999,-9999,-9999,-9999,27.46
,13.09.2010,-9999,-9999,-9999,-9999,29.8
,14.09.2010,-9999,-9999,-9999,-9999,30.34
,15.09.2010,-9999,-9999,-9999,-9999,27.73
,16.09.2010,-9999,-9999,-9999,-9999,28.07
,17.09.2010,-9999,-9999,-9999,-9999,26.26
,18.09.2010,-9999,-9999,-9999,-9999,15.92
,19.09.2010,-9999,-9999,-9999,-9999,30.28
,20.09.2010,-9999,-9999,-9999,-9999,32.29
,21.09.2010,-9999,-9999,-9999,-9999,22.98
,22.09.2010,-9999,-9999,-9999,-9999,22.33
,23.09.2010,-9999,-9999,-9999,-9999,24.46
,24.09.2010,-9999,-9999,-9999,-9999,25.46
,25.09.2010,-9999,-9999,-9999,-9999,24.05
,26.09.2010,-9999,-9999,-9999,-9999,30
,27.09.2010,-9999,-9999,-9999,-9999,28.41
,28.09.2010,-9999,-9999,-9999,-9999,30.75
,29.09.2010,-9999,-9999,-9999,-9999,26.53
,30.09.2010,-9999,-9999,-9999,-9999,24.52
,01.10.2010,-9999,-9999,-9999,-9999,25.86
,02.10.2010,-9999,-9999,-9999,-9999,18.05
,03.10.2010,-9999,-9999,-9999,-9999,24.39
,04.10.2010,-9999,-9999,-9999,-9999,26.8
,05.10.2010,-9999,-9999,-9999,-9999,27.67
,06.10.2010,-9999,-9999,-9999,-9999,19.98
,07.10.2010,-9999,-9999,-9999,-9999,26.8
,08.10.2010,-9999,-9999,-9999,-9999,21.99
,09.10.2010,-9999,-9999,-9999,-9999,19.06
,10.10.2010,-9999,-9999,-9999,-9999,16.99
,11.10.2010,-9999,-9999,-9999,-9999,21.05
,12.10.2010,-9999,-9999,-9999,-9999,14.37
,13.10.2010,-9999,-9999,-9999,-9999,17.45
,14.10.2010,-9999,-9999,-9999,-9999,23.26
,15.10.2010,-9999,-9999,-9999,-9999,24.79
,16.10.2010,-9999,-9999,-9999,-9999,17.51
,17.10.2010,-9999,-9999,-9999,-9999,22.13
,18.10.2010,-9999,-9999,-9999,-9999,12.9
,19.10.2010,-9999,-9999,-9999,-9999,20.27
,20.10.2010,-9999,-9999,-9999,-9999,21.79
,21.10.2010,-9999,-9999,-9999,-9999,21.79
,22.10.2010,-9999,-9999,-9999,-9999,11.84
,23.10.2010,-9999,-9999,-9999,-9999,16.99
,24.10.2010,-9999,-9999,-9999,-9999,17.39
,25.10.2010,-9999,-9999,-9999,-9999,15.8
,26.10.2010,-9999,-9999,-9999,-9999,9.63
,27.10.2010,-9999,-9999,-9999,-9999,9.9
,28.10.2010,-9999,-9999,-9999,-9999,14.84
,29.10.2010,-9999,-9999,-9999,-9999,21.26
,30.10.2010,-9999,-9999,-9999,-9999,21.73
,31.10.2010,-9999,-9999,-9999,-9999,15.52
,01.11.2010,-9999,-9999,-9999,-9999,15.65
,02.11.2010,-9999,-9999,-9999,-9999,20.74
,03.11.2010,-9999,-9999,-9999,-9999,15.18
,04.11.2010,-9999,-9999,-9999,-9999,12.44
,05.11.2010,-9999,-9999,-9999,-9999,21.52
,06.11.2010,-9999,-9999,-9999,-9999,22.66
,07.11.2010,-9999,-9999,-9999,-9999,21.96
,08.11.2010,-9999,-9999,-9999,-9999,17.79
,09.11.2010,11.48,-9999,-9999,-9999,10.26
,10.11.2010,4.456,-9999,-9999,-9999,5.686
,11.11.2010,0.195,-9999,-9999,-9999,-0.213
,12.11.2010,2.451,-9999,-9999,-9999,-1.345
,13.11.2010,2.4,2.488,-9999,-9999,2.668
,14.11.2010,2.686,2.788,-9999,-9999,2.466
,15.11.2010,5.43,5.512,-9999,-9999,5.422
,16.11.2010,10.95,-9999,-9999,-9999,11.33
,17.11.2010,2.631,-9999,-9999,-9999,3.339
,18.11.2010,9.16,9.03,-9999,-9999,9.92
,19.11.2010,-9999,9.27,-9999,-9999,10.54
,20.11.2010,-1.92,-1.888,-9999,-9999,-1.348
,21.11.2010,3.631,4.274,-9999,-9999,3.608
,22.11.2010,4.621,4.483,-9999,-9999,5.557
,23.11.2010,9.21,8.07,-9999,-9999,9.29
,24.11.2010,0.626,0.68,-9999,-9999,0.275
,25.11.2010,0.729,1.077,-9999,-9999,1.132
,26.11.2010,7.32,8.02,-9999,-9999,8.23
,27.11.2010,9.37,9.88,-9999,-9999,8.29
,28.11.2010,10.19,10.68,-9999,-9999,9.91
,29.11.2010,-1.524,-1.394,-9999,-9999,-1.008
,30.11.2010,1.627,2.271,-9999,-9999,2.533
,01.12.2010,12.33,12.99,-9999,-9999,12.98
,02.12.2010,7.96,8.48,-9999,-9999,9.97
,03.12.2010,17.49,17.79,-9999,-9999,18.08
,04.12.2010,3.036,3.436,-9999,-9999,3.205
,05.12.2010,1.606,1.789,-9999,-9999,1.257
,06.12.2010,5.492,5.908,-9999,-9999,5.691
,07.12.2010,10.36,10.67,-9999,-9999,10.98
,08.12.2010,8.35,8.59,-9999,-9999,9.04
,09.12.2010,14.16,14.36,-9999,-9999,14.52
,10.12.2010,13.62,13.82,-9999,-9999,14.07
,11.12.2010,3.481,3.607,-9999,-9999,4.213
,12.12.2010,5.131,5.458,-9999,-9999,6.152
,13.12.2010,18.93,19.25,-9999,-9999,19.01
,14.12.2010,13.26,13.75,-9999,-9999,13.05
,15.12.2010,7.537,7.608,-9999,-9999,7.16
,16.12.2010,-9999,2.243,-9999,-9999,1.996
,17.12.2010,-9999,-1.413,-9999,-9999,-0.807
,18.12.2010,-9999,0.553,-9999,-9999,0.653
,19.12.2010,-9999,-9999,-9999,-9999,9.09
,20.12.2010,-9999,-9999,-9999,-9999,9.16
,21.12.2010,-9999,-9999,-9999,-9999,2.197
,22.12.2010,-9999,-9999,-9999,-9999,2.931
,23.12.2010,7.278,7.447,-9999,-9999,8.36
,24.12.2010,7.353,7.729,-9999,-9999,7.96
,25.12.2010,7.767,8.25,-9999,-9999,7.02
,26.12.2010,7.155,7.867,-9999,-9999,7.5
,27.12.2010,6.918,7.178,-9999,-9999,8.31
,28.12.2010,5.973,6.402,-9999,-9999,7.08
,29.12.2010,11.3,-9999,-9999,-9999,11.1
,30.12.2010,-0.054,-9999,-9999,-9999,-9999
,31.12.2010,-12.08,-9999,-9999,-9999,-12.07
,01.01.2011,-9.7,-9999,-9999,-9999,-10.74
,02.01.2011,0.482,0.36,-9999,-9999,-4.37
,03.01.2011,-2.733,-2.847,-9999,-9999,-2.238
,04.01.2011,0.656,0.559,-9999,-9999,-0.154
,05.01.2011,3.599,3.393,-9999,-9999,2.601
,06.01.2011,7.685,-9999,-9999,-9999,6.402
,07.01.2011,4.646,4.615,-9999,-9999,6.441
,08.01.2011,6.242,6.182,-9999,-9999,5.281
,09.01.2011,-0.745,-0.818,-9999,-9999,-0.141
,10.01.2011,-12.08,-11.08,-9999,-9999,-11.23
,11.01.2011,-14.42,-13.78,-9999,-9999,-12.5
,12.01.2011,-5.191,-5.224,-9999,-9999,-6.871
,13.01.2011,8.4,9.06,-9999,-9999,7.69
,14.01.2011,10.4,10.56,-9999,-9999,10.63
,15.01.2011,7.473,7.374,-9999,-9999,7.16
,16.01.2011,9.91,9.78,-9999,-9999,10.6
,17.01.2011,13.5,13.58,-9999,-9999,13.79
,18.01.2011,10.49,10.76,-9999,-9999,11.03
,19.01.2011,1.343,1.352,-9999,-9999,1.399
,20.01.2011,0.293,0.389,-9999,-9999,-0.741
,21.01.2011,7.379,7.417,-9999,-9999,7.15
,22.01.2011,7.039,7.377,-9999,-9999,7.37
,23.01.2011,7.871,8.12,-9999,-9999,6.012
,24.01.2011,3.954,4.243,-9999,-9999,4.463
,25.01.2011,6.586,6.832,-9999,-9999,7.01
,26.01.2011,8.83,9.3,-9999,-9999,9.88
,27.01.2011,12.81,12.9,-9999,-9999,13.3
,28.01.2011,16.37,16.92,-9999,-9999,16.85
,29.01.2011,15.5,15.91,-9999,-9999,14.67
,30.01.2011,3.472,3.713,-9999,-9999,4.141
,31.01.2011,-2.905,-2.893,-9999,-9999,-2.286
,01.02.2011,-17.43,-17.36,-9999,-9999,-16.99
,02.02.2011,-13.43,-12.97,-9999,-9999,-13.18
,03.02.2011,4.086,4.242,-9999,-9999,3.34
,04.02.2011,8.8,9.16,-9999,-9999,8.31
,05.02.2011,5.742,5.904,-9999,-9999,6.362
,06.02.2011,1.124,1.328,-9999,-9999,1.257
,07.02.2011,1.767,1.927,-9999,-9999,2.193
,08.02.2011,-12.13,-12.99,-9999,-9999,-13.36
,09.02.2011,-9.23,-8.68,-9999,-9999,-7.54
,10.02.2011,-3.1,-2.499,-9999,-9999,-1.371
,11.02.2011,2.998,3.476,-9999,-9999,4.586
,12.02.2011,13.16,13.32,-9999,-9999,13.52
,13.02.2011,18.63,18.83,-9999,-9999,19.2
,14.02.2011,9.22,9.61,-9999,-9999,10.43
,15.02.2011,15.62,16.1,-9999,-9999,15.71
,16.02.2011,18.44,18.72,-9999,-9999,18.93
,17.02.2011,9.76,9.63,-9999,-9999,7.95
,18.02.2011,11.52,11.96,-9999,-9999,12.64
,19.02.2011,15.41,15.95,-9999,-9999,16.52
,20.02.2011,9.01,9.56,-9999,-9999,9.42
,21.02.2011,5.328,5.711,-9999,-9999,5.753
,22.02.2011,9.57,9.82,-9999,-9999,9.89
,23.02.2011,8.02,8.67,-9999,-9999,7.9
,24.02.2011,3.867,4.535,-9999,-9999,3.539
,25.02.2011,-8.56,-8.07,-9999,-9999,-7.73
,26.02.2011,8.42,8.94,-9999,-9999,10.71
,27.02.2011,7.553,7.994,-9999,-9999,8.65
,28.02.2011,13.2,13.99,-9999,-9999,13.65
,01.03.2011,15.52,16.41,-9999,-9999,16.85
,02.03.2011,10.41,10.81,-9999,-9999,10.5
,03.03.2011,16.16,16.8,-9999,-9999,16.45
,04.03.2011,9.7,10.13,-9999,-9999,9.03
,05.03.2011,5.624,5.887,-9999,-9999,7.35
,06.03.2011,6.784,6.952,-9999,-9999,7.35
,07.03.2011,-3.723,-3.761,-9999,-9999,-3.429
,08.03.2011,3.34,4.234,-9999,-9999,4.549
,09.03.2011,12.15,12.54,-9999,-9999,12.42
,10.03.2011,19.21,19.57,-9999,-9999,20.13
,11.03.2011,17.97,18.31,-9999,-9999,18.12
,12.03.2011,12.11,12.4,-9999,-9999,12.78
,13.03.2011,13.33,13.68,-9999,-9999,13.72
,14.03.2011,16.29,17.54,-9999,-9999,16.85
,15.03.2011,13.54,14.11,-9999,-9999,13.77
,16.03.2011,21.2,21.58,-9999,-9999,21.13
,17.03.2011,-9999,16.82,-9999,-9999,17.41
,18.03.2011,-9999,13.56,-9999,-9999,14.3
,19.03.2011,19.01,19.29,-9999,-9999,19.99
,20.03.2011,17.48,17.77,-9999,-9999,17.72
,21.03.2011,19.67,19.68,-9999,-9999,21.19
,22.03.2011,11.44,12,-9999,-9999,12.56
,23.03.2011,13.51,14.18,-9999,-9999,13.9
,24.03.2011,-9999,10.65,-9999,-9999,10.71
,25.03.2011,13.44,14.44,-9999,-9999,14.84
,26.03.2011,12.33,12.85,-9999,-9999,12.44
,27.03.2011,9.28,10.13,-9999,-9999,8.49
,28.03.2011,13.04,13.86,-9999,-9999,13.11
,29.03.2011,9.13,9.93,-9999,-9999,9.69
,30.03.2011,12.68,13.24,-9999,-9999,11.64
,31.03.2011,19.5,19.79,-9999,-9999,20.01
,01.04.2011,21.12,21.79,-9999,-9999,20.47
,02.04.2011,26.98,27.65,-9999,-9999,27.5
,03.04.2011,19.41,19.29,-9999,-9999,20.95
,04.04.2011,8.87,9.5,-9999,-9999,9.74
,05.04.2011,22.73,23.15,-9999,-9999,22.79
,06.04.2011,10.05,10.66,-9999,-9999,10.97
,07.04.2011,16.82,17.34,-9999,-9999,16.44
,08.04.2011,22,22.54,-9999,-9999,22.73
,09.04.2011,21.56,22.28,-9999,-9999,22.66
,10.04.2011,12.65,12.79,-9999,-9999,11.84
,11.04.2011,16.11,16.79,-9999,-9999,16.44
,12.04.2011,17.61,18.21,-9999,-9999,17.85
,13.04.2011,10.75,11.08,-9999,-9999,11.76
,14.04.2011,9.86,9.98,-9999,-9999,11.03
,15.04.2011,13.24,13.37,-9999,-9999,13.18
,16.04.2011,18.45,18.8,-9999,-9999,17.52
,17.04.2011,20.45,20.68,-9999,-9999,21.14
,18.04.2011,14.61,14.87,-9999,-9999,13.43
,19.04.2011,15.18,15.28,-9999,-9999,15.45
,20.04.2011,10.3,10.55,-9999,-9999,11.37
,21.04.2011,18.21,18.84,-9999,-9999,17.99
,22.04.2011,13.21,13.24,-9999,-9999,13.45
,23.04.2011,6.908,7.102,-9999,-9999,7.41
,24.04.2011,9.69,10,-9999,-9999,10.49
,25.04.2011,12.75,13.35,-9999,-9999,14.51
,26.04.2011,13.13,13.48,-9999,-9999,13.38
,27.04.2011,13.66,-9999,-9999,-9999,14.1
,28.04.2011,20.37,-9999,-9999,-9999,21.12
,29.04.2011,16.02,-9999,-9999,-9999,17.89
,30.04.2011,9.05,-9999,-9999,-9999,9.69
,01.05.2011,9.68,-9999,-9999,-9999,10.09
,02.05.2011,10.78,-9999,-9999,-9999,11.55
,03.05.2011,18.28,-9999,-9999,-9999,19.65
,04.05.2011,16.79,-9999,-9999,-9999,17.27
,05.05.2011,19.1,-9999,-9999,-9999,19.11
,06.05.2011,24.44,-9999,-9999,-9999,24.19
,07.05.2011,26.81,27.62,-9999,-9999,28.13
,08.05.2011,28.16,29.06,-9999,-9999,28.59
,09.05.2011,28.21,28.98,-9999,-9999,28.33
,10.05.2011,22.12,22.59,-9999,-9999,22.24
,11.05.2011,5.969,5.966,-9999,-9999,7.35
,12.05.2011,7.587,7.552,-9999,-9999,8.22
,13.05.2011,17.7,18.05,-9999,-9999,18.03
,14.05.2011,8.78,8.98,-9999,-9999,9.29
,15.05.2011,7.862,8.05,-9999,-9999,9.02
,16.05.2011,18.77,19.18,-9999,-9999,20.32
,17.05.2011,14.49,14.86,-9999,-9999,14.37
,18.05.2011,10.38,10.5,-9999,-9999,10.7
,19.05.2011,9.48,9.37,-9999,-9999,9.03
,20.05.2011,13.62,14.02,-9999,-9999,14.9
,21.05.2011,18.09,18.49,-9999,-9999,18.97
,22.05.2011,23.01,24.28,-9999,-9999,23.53
,23.05.2011,21.76,22.45,-9999,-9999,22.84
,24.05.2011,12.27,12.46,-9999,-9999,13.05
,25.05.2011,17.5,18.01,-9999,-9999,18.17
,26.05.2011,18.79,19.36,-9999,-9999,20.99
,27.05.2011,18.15,-9999,-9999,-9999,19.06
,28.05.2011,-9999,-9999,-9999,-9999,15.11
,29.05.2011,-9999,-9999,-9999,-9999,24.13
,30.05.2011,-9999,-9999,-9999,-9999,19.6
,31.05.2011,-9999,-9999,-9999,-9999,24.93
,01.06.2011,21.73,23.03,-9999,-9999,23.12
,02.06.2011,30.47,33.03,-9999,-9999,32.68
,03.06.2011,22.18,23.73,-9999,-9999,23.58
,04.06.2011,23.16,24.47,-9999,-9999,24.99
,05.06.2011,28.48,30.95,-9999,-9999,31.74
,06.06.2011,30.67,32.41,-9999,-9999,33.21
,07.06.2011,27.3,29.78,-9999,-9999,29.41
,08.06.2011,23.82,24.72,-9999,-9999,25.19
,09.06.2011,13.34,13.32,-9999,-9999,14.71
,10.06.2011,20.97,21.49,-9999,-9999,22.99
,11.06.2011,24.64,25.84,-9999,-9999,27.67
,12.06.2011,26.88,28.75,-9999,-9999,29.28
,13.06.2011,26.67,28.32,-9999,-9999,29.13
,14.06.2011,26.01,27.19,-9999,-9999,27.27
,15.06.2011,26.91,28.75,-9999,-9999,29.06
,16.06.2011,27.83,29.26,-9999,-9999,29.48
,17.06.2011,-9999,-9999,-9999,-9999,25.07
,18.06.2011,24.76,26.12,-9999,-9999,25.66
,19.06.2011,21.55,22.6,-9999,-9999,22.8
,20.06.2011,18.62,19.63,-9999,-9999,19.59
,21.06.2011,25.48,26.26,-9999,-9999,25.86
,22.06.2011,26.83,28.05,-9999,-9999,28.32
,23.06.2011,29.75,31.75,-9999,-9999,31
,24.06.2011,27.92,30.04,-9999,-9999,30.87
,25.06.2011,29.6,31.16,-9999,-9999,31.47
,26.06.2011,31.3,32.21,-9999,-9999,32.88
,27.06.2011,25,25.86,-9999,-9999,25.53
,28.06.2011,33.64,35.05,-9999,-9999,34.88
,29.06.2011,34.82,35.73,-9999,-9999,35.36
,30.06.2011,-9999,31.05,-9999,-9999,31.28
,01.07.2011,-9999,30.44,-9999,-9999,30.6
,02.07.2011,-9999,29.65,-9999,-9999,31.14
,03.07.2011,-9999,34.69,-9999,-9999,32.61
,04.07.2011,-9999,37,-9999,-9999,36.81
,05.07.2011,-9999,30.92,-9999,-9999,31.88
,06.07.2011,25.66,26.02,-9999,-9999,26.27
,07.07.2011,26.98,27.39,-9999,-9999,27.46
,08.07.2011,31.23,31.4,-9999,-9999,31.27
,09.07.2011,30.86,30.84,-9999,-9999,31.07
,10.07.2011,31.7,31.51,-9999,-9999,31.34
,11.07.2011,31.71,31.86,-9999,-9999,31.2
,12.07.2011,27.56,26.94,-9999,-9999,28.19
,13.07.2011,26.79,26.47,-9999,-9999,26.8
,14.07.2011,29,28.36,-9999,-9999,29.61
,15.07.2011,32.19,31.77,-9999,-9999,32.14
,16.07.2011,30.59,29.92,-9999,-9999,30.27
,17.07.2011,32.17,31.97,-9999,-9999,33.68
,18.07.2011,33.89,33.53,-9999,-9999,34.66
,19.07.2011,34.49,34.22,-9999,-9999,33.93
,20.07.2011,34.5,33.6,-9999,-9999,34.02
,21.07.2011,33.61,33.57,-9999,-9999,32.34
,22.07.2011,-9999,35.41,-9999,-9999,33.88
,23.07.2011,-9999,35.08,-9999,-9999,33.75
,24.07.2011,-9999,32.36,-9999,-9999,31.54
,25.07.2011,-9999,35.16,-9999,-9999,34
,26.07.2011,-9999,31.15,-9999,-9999,32.83
,27.07.2011,-9999,30.6,-9999,-9999,31.47
,28.07.2011,-9999,31.28,-9999,-9999,31.42
,29.07.2011,-9999,32.18,-9999,-9999,31.2
,30.07.2011,-9999,35.85,-9999,-9999,34.8
,31.07.2011,-9999,35.74,-9999,-9999,36.27
,01.08.2011,-9999,34.24,-9999,-9999,33.48
,02.08.2011,-9999,30.34,-9999,-9999,29.13
,03.08.2011,-9999,30.35,-9999,-9999,28.99
,04.08.2011,-9999,30.37,-9999,-9999,30.07
,05.08.2011,-9999,32.22,-9999,-9999,31.74
,06.08.2011,-9999,34.3,-9999,-9999,32.21
,07.08.2011,-9999,34.58,-9999,-9999,33.73
,08.08.2011,-9999,33.95,-9999,-9999,32.88
,09.08.2011,-9999,33.33,-9999,-9999,32.01
,10.08.2011,-9999,28.76,-9999,-9999,29.46
,11.08.2011,33.66,33.84,-9999,-9999,-9999
,12.08.2011,29.33,29.49,-9999,-9999,28.79
,13.08.2011,29.68,29.87,-9999,-9999,29.33
,14.08.2011,33.16,32.93,-9999,-9999,32.35
,15.08.2011,33.36,33.22,-9999,-9999,31.87
,16.08.2011,31.13,30.68,-9999,-9999,29.62
,17.08.2011,33.5,33.52,-9999,-9999,32.4
,18.08.2011,35.11,35.21,-9999,-9999,33.01
,19.08.2011,26.77,26.72,-9999,-9999,26.75
,20.08.2011,29.14,29.07,-9999,-9999,29
,21.08.2011,32.39,32.46,-9999,-9999,31.2
,22.08.2011,34.19,34.2,-9999,-9999,33.35
,23.08.2011,37.1,36.9,-9999,-9999,35.88
,24.08.2011,34.08,34.22,-9999,-9999,33.21
,25.08.2011,35.27,35.21,-9999,-9999,34.07
,26.08.2011,33.81,33.47,-9999,-9999,33.89
,27.08.2011,34.08,33.91,-9999,-9999,32.81
